,RANK,AVERAGE_ASSISTS,AVERAGE_BIGDRAGON,AVERAGE_CHAMPIONS,AVERAGE_DEATHS,AVERAGE_KILLS,AVERAGE_MONEY,AVERAGE_SMALLDRAGON,AVERAGE_TIME,AVERAGE_TOWER_FAIL,AVERAGE_TOWER_SUCCESS,BIGDRAGON_RATE,FIRSTBLOODKILL,KDA,MACTH_TIMES,MINUTE_HITS,MINUTE_MONEY,MINUTE_OUTPUT,MINUTE_WARDSKILLED,SMALLDRAGON_RATE,VICTORY_RATE,F_SCORE,TEAM_IMAGE,TEAM_NAME,TOTAL_BIGDRAGON,TOTAL_SMALLDRAGON,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,1,30.1,0.8,67733.7,8.2,12.6,63675.2,2.2,00:33:58,3.7,8.2,59.6,59.5,5.2,16,33.5,1929.6,2052.5,1.4,69.2,75.0,174.4,https://img1.famulei.com/z/5688126/p/191/2115363660266_100X100.png,FW,31,81,1112,303,465,12
1,2,29.1,0.8,65313.9,10.2,11.7,62479.4,1.5,00:35:28,5.8,5.9,55.2,45.0,3.9,16,31.7,1785.1,1866.1,1.3,44.8,62.5,168.5,https://img1.famulei.com/z/0/p/176/1521430837817_100X100.png,RG,32,60,1164,409,467,10
2,3,30.5,0.9,74456.6,11.2,13.0,65800.5,1.7,00:36:21,5.3,6.7,55.2,58.3,3.8,15,32.1,1827.8,2068.2,1.3,52.2,53.3,176.2,https://img1.famulei.com/z/5688126/p/191/2115365910173_100X100.png,JT,32,60,1099,403,469,8
3,4,26.0,0.9,60886.1,10.5,11.2,60852.2,1.8,00:33:02,4.5,6.3,65.5,52.3,3.5,17,33.4,1844.0,1845.0,1.6,57.0,64.7,164.2,https://img1.famulei.com/z/5688126/p/191/2115362025898_100X100.png,AHQ,38,81,1144,463,494,11
4,5,23.8,0.8,66902.2,11.1,9.9,62992.0,1.8,00:35:42,6.3,6.1,50.0,42.9,3.0,14,32.3,1799.8,1911.5,1.5,53.9,50.0,157.2,https://img1.famulei.com/z/5688126/p/191/2115364783765_100X100.png,HKA,29,62,833,389,345,7
5,6,23.9,0.8,70196.3,11.2,10.5,65099.4,1.4,00:37:09,7.1,5.6,44.6,45.5,3.0,14,31.9,1759.4,1897.2,1.5,44.2,35.7,163.0,https://img1.famulei.com/z/0/p/176/0115575091808_100X100.png,WS,25,46,788,370,348,5
6,7,27.2,0.7,66614.0,12.7,11.0,63740.3,1.3,00:36:24,6.9,5.6,43.4,51.5,2.9,14,32.0,1770.6,1850.4,1.5,40.2,50.0,163.0,https://img1.famulei.com/z/2985229/p/181/1216511342852_100X100.png,M17,23,43,897,420,362,7
7,8,17.0,0.2,50741.7,13.6,7.0,53623.4,1.0,00:33:15,9.4,2.6,17.1,43.3,1.7,14,31.4,1625.0,1537.6,1.3,32.2,0.0,133.8,https://img1.famulei.com/z/0/p/176/0115534999215_100X100.png,FB,7,29,511,407,209,0
