,RANK,AVERAGE_ASSISTS,AVERAGE_BIGDRAGON,AVERAGE_CHAMPIONS,AVERAGE_DEATHS,AVERAGE_KILLS,AVERAGE_MONEY,AVERAGE_SMALLDRAGON,AVERAGE_TIME,AVERAGE_TOWER_FAIL,AVERAGE_TOWER_SUCCESS,BIGDRAGON_RATE,FIRSTBLOODKILL,KDA,MACTH_TIMES,MINUTE_HITS,MINUTE_MONEY,MINUTE_OUTPUT,MINUTE_WARDSKILLED,SMALLDRAGON_RATE,VICTORY_RATE,F_SCORE,TEAM_IMAGE,TEAM_NAME,TOTAL_BIGDRAGON,TOTAL_SMALLDRAGON,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,1,34.3,0.8,59538.0,7.6,14.6,57238.4,1.9,00:30:07,2.8,8.2,75.0,59.4,6.4,15,34.3,1907.9,1984.6,1.4,60.8,100.0,179.9,https://img1.famulei.com/z/5688126/p/191/2115363660266_100X100.png,FW,24,62,1098,243,467,15
1,2,27.5,0.8,58033.4,7.9,11.7,58557.3,2.1,00:32:55,4.9,6.4,71.4,59.0,4.9,16,34.2,1829.9,1813.5,1.5,57.6,68.8,162.5,https://img1.famulei.com/z/5688126/p/191/2115370440695_100X100.png,MAD,30,80,1071,307,455,11
2,3,29.2,0.6,64960.8,11.4,12.1,62156.7,1.8,00:35:45,6.0,5.8,43.6,40.5,3.6,17,34.0,1775.9,1856.0,1.4,48.4,47.1,165.8,https://img1.famulei.com/z/5688126/p/191/2115365910173_100X100.png,JT,24,77,1225,477,509,8
3,4,24.7,0.7,61890.6,11.1,10.6,62273.8,1.9,00:35:12,5.5,6.6,50.0,55.3,3.1,15,34.5,1779.3,1768.3,1.6,52.1,53.3,154.6,https://img1.famulei.com/z/5688126/p/191/2115364783765_100X100.png,HKA,25,73,937,422,404,8
4,5,21.5,0.7,60853.0,11.2,9.2,61330.9,1.8,00:35:25,6.4,5.4,50.0,45.5,2.7,14,34.6,1752.3,1738.7,1.5,49.6,35.7,143.1,https://img1.famulei.com/z/2985229/p/181/1216511342852_100X100.png,M17,22,60,711,368,302,5
5,6,25.6,0.6,63840.5,13.5,10.4,61360.9,1.8,00:36:02,6.2,5.2,44.0,55.6,2.6,15,33.0,1704.5,1773.3,1.5,50.8,40.0,158.1,https://img1.famulei.com/z/5688126/p/191/2115364226408_100X100.png,GRX,22,66,923,486,375,6
6,7,21.6,0.5,65185.5,13.1,9.4,60513.2,1.5,00:36:29,7.7,4.5,42.9,52.9,2.3,14,33.3,1680.9,1810.7,1.4,40.5,28.6,144.0,https://img1.famulei.com/z/2985229/p/181/1216493322773_100X100.png,AFR,18,51,733,444,320,4
7,8,20.3,0.5,62338.1,12.3,9.2,61265.5,1.6,00:36:08,7.7,4.9,33.3,30.0,2.3,14,33.5,1701.8,1731.6,1.6,40.9,21.4,144.5,https://img1.famulei.com/z/5688126/p/191/2115362025898_100X100.png,AHQ,15,47,609,370,276,3
