,RANK,AVERAGE_ASSISTS,AVERAGE_BIGDRAGON,AVERAGE_CHAMPIONS,AVERAGE_DEATHS,AVERAGE_KILLS,AVERAGE_MONEY,AVERAGE_SMALLDRAGON,AVERAGE_TIME,AVERAGE_TOWER_FAIL,AVERAGE_TOWER_SUCCESS,BIGDRAGON_RATE,FIRSTBLOODKILL,KDA,MACTH_TIMES,MINUTE_HITS,MINUTE_MONEY,MINUTE_OUTPUT,MINUTE_WARDSKILLED,SMALLDRAGON_RATE,VICTORY_RATE,F_SCORE,TEAM_IMAGE,TEAM_NAME,TOTAL_BIGDRAGON,TOTAL_SMALLDRAGON,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,1,31.0,0.7,58624.5,9.2,12.5,59361.6,2.0,00:33:11,5.7,6.1,55.1,53.7,4.7,15,32.6,1798.8,1776.5,1.4,49.4,73.3,166.0,https://img1.famulei.com/z/5688126/p/191/2115370440695_100X100.png,MAD,27,84,1272,377,512,11
1,2,32.6,0.8,57453.9,9.9,13.6,61495.6,2.1,00:33:24,4.7,6.8,65.4,42.5,4.6,16,34.2,1863.5,1741.0,1.6,50.3,68.8,171.0,https://img1.famulei.com/z/5688126/p/191/2115363660266_100X100.png,FW,34,85,1303,395,544,11
2,3,31.3,0.7,59683.6,11.1,12.8,60942.3,2.4,00:34:13,5.5,6.3,51.7,60.5,3.9,17,32.7,1792.4,1755.4,1.6,56.0,52.9,170.5,https://img1.famulei.com/z/5688126/p/191/2115362025898_100X100.png,AHQ,30,103,1344,479,551,9
3,4,31.1,0.8,68449.0,11.4,12.6,62377.5,2.1,00:34:42,5.1,6.8,55.8,48.6,3.8,16,33.2,1834.6,2013.2,1.5,48.4,56.2,175.7,https://img1.famulei.com/z/5688126/p/191/2115365910173_100X100.png,JT,29,78,1152,423,468,9
4,5,30.8,0.8,58052.2,12.0,12.5,60110.0,2.7,00:32:40,5.7,6.5,60.9,60.6,3.6,14,34.2,1878.4,1814.1,1.5,63.8,50.0,162.5,https://img1.famulei.com/z/5688126/p/191/2115364783765_100X100.png,HKA,28,90,1018,396,413,7
5,6,25.4,0.6,54452.7,12.6,10.6,58203.7,1.6,00:33:38,6.4,5.4,44.7,37.8,2.8,14,32.9,1763.7,1650.1,1.4,37.9,42.9,151.2,https://img1.famulei.com/z/5688126/p/191/2115364226408_100X100.png,GRX,21,61,940,468,393,6
6,7,27.2,0.5,60317.9,13.6,11.5,56886.3,2.1,00:31:51,7.0,5.4,36.7,58.8,2.8,14,33.9,1835.0,1945.7,1.3,52.2,35.7,159.0,https://img1.famulei.com/z/5688126/p/191/2115362617367_100X100.png,ALF,18,70,926,462,390,5
7,8,21.8,0.3,58302.0,18.1,9.8,53400.5,1.4,00:31:12,7.9,4.1,24.4,36.4,1.7,14,31.9,1722.6,1880.7,1.4,40.2,14.3,146.0,https://img1.famulei.com/z/5688126/p/191/2115363262959_100X100.png,DG,10,45,718,597,322,2
