,RANK,AVERAGE_ASSISTS,AVERAGE_BIGDRAGON,AVERAGE_CHAMPIONS,AVERAGE_DEATHS,AVERAGE_KILLS,AVERAGE_MONEY,AVERAGE_SMALLDRAGON,AVERAGE_TIME,AVERAGE_TOWER_FAIL,AVERAGE_TOWER_SUCCESS,BIGDRAGON_RATE,FIRSTBLOODKILL,KDA,MACTH_TIMES,MINUTE_HITS,MINUTE_MONEY,MINUTE_OUTPUT,MINUTE_WARDSKILLED,SMALLDRAGON_RATE,VICTORY_RATE,F_SCORE,TEAM_IMAGE,TEAM_NAME,TOTAL_BIGDRAGON,TOTAL_SMALLDRAGON,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,1,33.8,1.1,75983.1,6.6,15.8,70044.1,2.5,00:36:30,2.8,9.6,72.5,51.5,7.4,15,32.3,1945.7,2110.6,1.4,71.9,100.0,184.7,https://img1.famulei.com/z/5688126/p/191/2115363660266_100X100.png,FW,37,82,1116,219,520,15
1,2,32.0,0.9,70545.5,10.5,13.9,67534.6,2.3,00:36:11,4.4,7.7,61.4,56.8,4.3,16,32.9,1876.0,1959.6,1.6,63.4,75.0,176.4,https://img1.famulei.com/z/5688126/p/191/2115362025898_100X100.png,AHQ,35,85,1183,388,514,12
2,3,29.9,1.0,72024.7,10.9,13.1,66882.7,1.8,00:37:18,5.2,7.2,60.9,43.6,3.9,16,31.1,1807.6,1946.6,1.3,54.7,68.8,170.6,https://img1.famulei.com/z/5688126/p/191/2115365910173_100X100.png,JT,39,70,1168,425,511,11
3,4,25.8,0.6,65773.6,12.4,10.9,61950.6,1.8,00:35:53,7.2,5.3,41.3,64.5,2.9,14,31.6,1770.0,1879.2,1.3,49.1,42.9,157.6,https://img1.famulei.com/z/5688126/p/191/2115364783765_100X100.png,HKA,19,55,799,385,337,6
4,5,24.4,0.8,66751.8,12.3,11.1,61843.7,1.6,00:36:19,6.8,5.2,59.6,45.5,2.8,14,30.3,1717.9,1854.2,1.3,46.0,28.6,155.5,https://img1.famulei.com/z/0/p/176/0115534999215_100X100.png,FB,28,52,805,407,365,4
5,6,23.2,0.8,70082.5,13.1,10.7,63871.2,1.9,00:36:31,6.2,6.5,53.4,57.9,2.6,15,31.3,1774.2,1946.7,1.4,53.4,60.0,159.1,https://img1.famulei.com/z/2985229/p/181/1216511342852_100X100.png,M17,31,71,883,496,408,9
6,7,18.4,0.5,58596.1,12.7,7.7,59336.5,1.3,00:36:31,8.4,3.5,28.6,35.5,2.0,14,30.3,1648.2,1627.7,1.2,37.5,14.3,136.3,https://img1.famulei.com/z/0/p/176/0112413072731_100X100.png,XG,14,39,569,394,239,2
7,8,18.1,0.2,63573.6,14.0,8.0,61485.2,0.7,00:38:10,9.6,3.7,14.6,43.3,1.8,14,30.2,1618.0,1673.0,1.2,18.8,0.0,136.6,https://img1.famulei.com/z/0/p/176/0115575091808_100X100.png,WS,7,21,542,420,239,0
