,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,6.2,2.0,4.2,31.6,17.2,5.2,648.9,419.0,8.8,8.8,0.1,0.4,8,72.5,71.1,38,38.3,http://img1.famulei.com/z/0/p/171/2013084828777_100X100.png,Caps,Rasmus Winther,中单,FNC,236,76,160,27
1,1,2,5.0,1.7,3.5,31.1,15.8,4.8,607.8,418.3,9.1,9.1,0.2,0.2,3,66.5,62.2,37,33.3,http://img1.famulei.com/z/0/p/1612/1617474664185_100X100.png,Febiven,Fabian Diepstraten,中单,H2K,187,66,130,23
2,2,3,5.6,2.3,5.6,25.3,13.8,4.8,462.2,417.3,8.9,8.9,0.1,0.4,0,79.0,66.7,3,34.3,http://img1.famulei.com/z/0/p/1612/2811370083125_100X100.png,Blanc,Sung-min Jin,中单,,17,7,17,2
3,3,4,5.4,2.1,4.5,25.7,15.1,4.6,542.9,397.4,8.4,8.4,0.1,0.4,1,64.6,52.9,34,34.2,http://img1.famulei.com/z/0/p/1610/1218152588942_100X100.png,Sencux,Chres Laursen,中单,SPY,184,73,156,18
4,4,5,5.4,2.1,4.5,32.4,14.0,4.5,610.4,417.5,8.9,8.9,0.1,0.5,5,76.2,47.6,42,36.2,http://img1.famulei.com/z/0/p/1612/1618170499044_100X100.png,PowerOfEvil,Tristan Schrage,中单,MSF,227,91,191,20
5,5,6,3.8,2.6,3.3,31.4,16.6,2.7,593.7,391.2,8.6,8.6,0.2,0.4,3,65.1,41.4,29,32.0,http://img1.famulei.com/z/0/p/1612/1618382143825_100X100.png,Nukeduck,Erlend Våtevik Holm,中单,Vitality,111,77,98,12
6,6,7,4.1,2.7,2.9,28.6,17.3,2.5,530.8,393.1,8.6,8.6,0.1,0.4,3,64.8,42.4,33,31.1,http://img1.famulei.com/z/0/p/1612/1616523365436_100X100.png,Betsy,Felix Edling,中单,ROC,137,92,97,14
7,7,8,4.0,2.9,2.3,29.5,14.4,2.1,486.9,383.0,8.9,8.9,0.1,0.4,0,69.5,24.1,29,26.8,http://img1.famulei.com/z/0/p/176/0117392490859_100X100.png,Nagne,Nagne,中单,NIP,118,85,67,7
8,8,9,4.6,3.7,2.6,26.3,19.4,1.9,523.8,372.3,7.8,7.8,0.1,0.4,0,60.9,55.3,38,31.0,http://img1.famulei.com/z/0/p/1612/1618075680864_100X100.png,Exileh,Fabian Schubert,中单,UOL,178,143,100,21
9,9,10,3.3,3.9,2.2,28.4,18.5,1.4,493.2,373.6,8.8,8.8,0.1,0.4,1,61.1,17.9,28,27.4,http://img1.famulei.com/z/0/p/176/0117445788078_100X100.png,CozQ,Sofyan Rechchad,中单,MM,94,110,62,5
