,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,6.3,1.5,3.7,24.8,15.1,6.4,520.6,419.8,8.2,8.2,0.2,0.5,3,67.8,78.3,46,36.0,http://img1.famulei.com/z/0/p/172/2116055323730_100X100.png,KurO,李徐行,中单,AFs,292,72,173,36
1,1,2,5.5,1.4,2.3,22.4,11.0,5.5,487.1,409.8,8.7,8.7,0.2,0.5,1,70.2,60.0,10,30.6,http://img1.famulei.com/z/2985229/p/179/1516212672419_100X100.png,Frozen,Tae-il Kim,中单,KZ,55,14,23,6
2,2,3,5.7,2.0,3.3,29.9,16.8,4.4,633.6,424.9,8.7,8.7,0.2,0.5,7,71.8,68.6,51,37.2,http://img1.famulei.com/z/0/p/172/2115110120362_100X100.png,Faker,李相赫,中单,SKT,292,105,173,35
3,3,4,6.6,2.1,2.4,25.3,14.7,4.3,512.0,381.0,8.1,8.1,0.2,0.5,1,72.1,63.0,46,32.3,http://img1.famulei.com/z/0/p/172/2115480144724_100X100.png,Fly,Yong jun Song,中单,LZ,304,97,114,29
4,4,5,4.5,1.8,2.6,28.0,14.7,3.8,512.9,382.7,8.5,8.5,0.2,0.6,2,73.5,51.1,47,31.7,http://img1.famulei.com/z/0/p/172/2116030934169_100X100.png,Kuzan,Seong-huyk Lee,中单,JAG,214,88,123,24
5,5,6,4.3,1.9,2.6,30.1,15.2,3.6,570.8,408.9,9.2,9.2,0.2,0.6,5,75.3,50.0,44,32.4,http://img1.famulei.com/z/0/p/172/2114013694649_100X100.png,Crown,李民浩,中单,SSG,193,85,115,22
6,6,7,4.9,2.3,2.6,26.5,15.1,3.2,506.5,412.2,8.9,8.9,0.2,0.5,3,69.5,52.1,48,31.2,http://img1.famulei.com/z/0/p/175/3112205162441_100X100.png,Mickey,Yong-min Sun,中单,ROX,237,114,129,25
7,7,8,5.4,2.5,2.7,27.0,12.7,3.1,500.1,364.6,7.8,7.8,0.2,0.6,0,83.3,40.9,22,30.4,http://img1.famulei.com/z/0/p/175/3111592057321_100X100.png,Bdd,Bo-seong Gwak,中单,LZ,120,57,60,9
8,8,9,4.8,2.4,2.0,23.2,14.9,2.8,488.7,389.2,8.6,8.6,0.2,0.5,0,69.2,44.0,25,29.3,http://img1.famulei.com/z/0/p/1612/1318203712614_100X100.png,Sky,Ha-neul Kim,中单,SKT,121,61,50,11
9,9,10,3.8,2.3,2.6,29.3,14.9,2.7,561.1,394.3,8.7,8.7,0.2,0.6,2,68.4,44.1,34,31.6,http://img1.famulei.com/z/0/p/176/0611315780479_100X100.png,CoCo,申晋荣,中单,KZ,131,79,90,15
10,10,11,3.3,1.9,2.0,29.4,14.8,2.7,526.8,373.3,8.6,8.6,0.1,0.4,0,72.0,18.6,43,27.7,http://img1.famulei.com/z/0/p/172/2116575249857_100X100.png,Edge,Ho-seong Lee,中单,KDM,146,84,89,8
11,11,12,3.4,2.6,1.9,32.0,17.5,2.0,534.4,371.2,8.6,8.6,0.2,0.5,1,76.0,22.0,41,29.7,http://img1.famulei.com/z/0/p/1612/1513012832099_100X100.png,SaSin,Seung-ju Ho,中单,SBE,140,107,79,9
12,12,13,1.0,2.0,1.0,25.3,12.8,1.0,378.9,375.4,7.9,7.9,0.2,0.6,0,100.0,0.0,1,21.7,http://img1.famulei.com/z/0/p/176/0710452893398_100X100.png,scout,李汭燦,中单,EDG,1,2,1,0
