,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,6.4,0.9,4.1,25.0,12.6,11.2,522.6,419.2,9.0,9.0,0.1,0.4,11,77.5,70.8,48,34.7,http://img1.famulei.com/z/0/p/1612/1318164447855_100X100.png,Bdd,Bo-seong Gwak,中单,KZ,309,45,198,34
1,1,2,5.8,1.5,3.3,24.5,16.0,5.8,494.8,406.7,8.6,8.6,0.2,0.5,6,69.0,63.5,52,33.9,http://img1.famulei.com/z/0/p/172/2115552699912_100X100.png,PawN,许元硕,中单,KT,304,82,174,33
2,2,3,4.6,1.9,3.1,27.6,16.9,4.0,534.8,394.2,8.5,8.5,0.2,0.5,6,72.4,54.0,50,33.9,http://img1.famulei.com/z/0/p/172/2116055323730_100X100.png,KurO,李徐行,中单,AFs,232,97,159,27
3,3,4,4.2,2.0,2.9,27.0,18.9,3.6,511.0,421.8,9.4,9.4,0.2,0.3,9,67.0,63.6,55,31.4,http://img1.famulei.com/z/0/p/172/2115110120362_100X100.png,Faker,李相赫,中单,SKT,235,110,161,35
4,4,5,4.5,1.8,2.0,27.2,17.2,3.6,524.2,394.5,9.0,9.0,0.2,0.5,1,68.3,50.0,42,31.6,http://img1.famulei.com/z/0/p/172/2116030934169_100X100.png,Kuzan,Seong-huyk Lee,中单,JAG,192,76,86,21
5,5,6,4.1,2.1,2.5,28.5,13.6,3.1,528.8,384.9,8.7,8.7,0.3,0.4,3,72.4,31.0,42,29.9,http://img1.famulei.com/z/0/p/172/2116464592070_100X100.png,Ian,Jun-hyung An,中单,MVP,175,90,106,13
6,6,7,3.8,2.1,2.5,26.5,12.9,3.0,512.4,401.3,9.0,9.0,0.2,0.4,4,67.1,61.7,47,28.5,http://img1.famulei.com/z/0/p/172/2114013694649_100X100.png,Crown,李民浩,中单,SSG,183,99,118,29
7,7,8,3.4,1.9,2.0,28.1,15.9,2.9,485.4,380.6,8.9,8.9,0.1,0.5,3,68.2,28.9,45,27.4,http://img1.famulei.com/z/0/p/172/2116501431143_100X100.png,Tempt,Myung-ku Kang,中单,bbq,157,86,94,13
8,8,9,3.6,2.3,2.6,29.3,13.2,2.7,525.7,381.2,8.6,8.6,0.1,0.5,0,75.1,38.1,21,29.3,http://img1.famulei.com/z/0/p/176/3011230696932_100X100.png,Lava,Lava,中单,ROX,77,49,56,8
9,9,10,5.0,2.9,2.6,27.3,16.1,2.6,501.0,395.3,8.9,8.9,0.2,0.5,2,70.0,40.9,22,31.0,http://img1.famulei.com/z/0/p/175/3112205162441_100X100.png,Mickey,Yong-min Sun,中单,ROX,110,64,58,9
10,10,11,3.5,2.5,2.5,28.3,15.5,2.3,462.7,399.9,9.5,9.5,0.2,0.4,3,71.2,0.0,42,27.4,http://img1.famulei.com/z/0/p/175/3111195484983_100X100.png,Cepted,Cepted,中单,EEW,151,109,109,11
11,11,12,0.0,3.0,2.0,32.8,17.1,0.6,398.8,376.0,9.3,9.3,0.3,0.3,0,66.6,0.0,1,22.9,http://img1.famulei.com/z/0/p/177/1817151916406_100X100.png,Crow,Crow,中单,ROX,0,3,2,0
