,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,6.9,2.0,3.9,27.3,14.8,5.3,635.3,433.8,9.2,9.2,0.2,0.4,7,73.0,78.4,51,37.4,http://img1.famulei.com/z/2733155/p/176/0611344981821_100X100.png,Rookie,宋义进,中单,iG,352,103,200,40
1,1,2,4.8,1.7,3.2,29.0,16.5,4.7,535.4,431.4,10.0,10.0,0.2,0.4,6,76.5,60.7,56,33.3,http://img1.famulei.com/z/2985229/p/181/1019044967018_100X100.png,scout,李汭燦,中单,EDG,273,96,184,34
2,2,3,5.2,2.0,4.0,31.2,16.5,4.4,594.6,427.1,9.8,9.8,0.3,0.5,6,77.0,52.1,48,36.8,http://img1.famulei.com/z/2985229/p/181/1018372816138_100X100.png,Knight,卓定,中单,SNG,254,100,193,25
3,3,4,4.5,1.8,3.3,24.6,15.1,4.3,476.6,409.1,9.5,9.5,0.2,0.5,1,75.0,53.1,49,31.8,http://img1.famulei.com/z/2985229/p/181/1018360627042_100X100.png,Guoguo,Guoguo,中单,Snake,223,89,165,26
4,4,5,5.7,2.0,3.2,22.9,16.7,4.3,437.4,398.6,9.1,9.1,0.3,0.3,1,69.0,57.1,14,31.3,http://img1.famulei.com/z/0/p/176/0610530978024_100X100.png,Cool,余家俊,中单,,80,29,45,8
5,5,6,4.7,1.9,3.9,29.8,17.7,4.3,554.2,428.1,9.9,9.9,0.2,0.4,7,78.2,49.0,51,34.9,http://img1.famulei.com/z/965741/p/181/1018284762472_100X100.png,xiye,苏汉伟,中单,WE,241,101,199,25
6,6,7,5.3,1.9,2.9,27.5,18.3,4.3,534.8,416.7,9.6,9.6,0.3,0.3,5,68.8,62.3,61,33.6,http://img1.famulei.com/z/2985229/p/181/1018562340656_100X100.png,xiaohu,李元浩,中单,RNG,329,117,182,38
7,7,8,6.8,2.2,2.5,26.5,18.2,4.2,528.9,430.7,9.9,9.9,0.3,0.4,5,77.3,63.6,55,34.8,http://img1.famulei.com/z/2985229/p/181/1018032197323_100X100.png,Doinb,金泰相,中单,RW,375,123,142,35
8,8,9,5.5,1.9,2.5,28.7,15.8,4.2,539.6,396.8,9.0,9.0,0.2,0.4,2,73.8,48.0,50,32.1,http://img1.famulei.com/z/2985229/p/181/1019012764843_100X100.png,YaGao,曾奇,中单,JDG,279,96,127,24
9,9,10,4.4,1.7,2.6,27.4,14.3,4.0,570.0,406.3,9.6,9.6,0.3,0.5,3,71.8,51.6,31,33.1,http://img1.famulei.com/z/2985229/p/181/1017300641611_100X100.png,Athena,姜厦云,中单,BLG,138,54,82,16
10,10,11,3.8,2.3,3.7,27.5,17.3,3.2,494.7,409.6,9.5,9.5,0.2,0.5,4,69.0,31.0,42,32.4,http://img1.famulei.com/z/2985229/p/181/1018501226306_100X100.png,Icon,谢天宇,中单,OMG,161,97,156,13
11,11,12,5.0,2.1,2.0,23.2,17.6,3.2,407.2,378.6,8.8,8.8,0.1,0.6,0,68.2,25.0,12,29.4,http://img1.famulei.com/z/0/p/176/0712154676944_100X100.png,Corn,雷文,中单,TOP,60,26,24,3
12,12,13,4.0,2.1,2.3,29.5,15.3,3.0,534.2,387.2,9.0,9.0,0.2,0.6,4,77.1,25.0,32,31.5,http://img1.famulei.com/z/2985229/p/181/1018394479423_100X100.png,Ggoong,刘秉俊,中单,TOP,130,68,76,8
13,13,14,5.5,2.8,2.5,25.4,16.8,2.8,480.8,388.5,8.7,8.7,0.2,0.6,2,69.2,41.9,31,32.1,http://img1.famulei.com/z/2985229/p/181/1017554146569_100X100.png,bing,冯津伟,中单,FPX,171,89,79,13
14,14,15,4.3,2.7,3.1,27.3,16.2,2.7,535.1,402.2,9.4,9.4,0.3,0.2,2,68.6,32.6,43,30.7,http://img1.famulei.com/z/2985229/p/181/1019032448295_100X100.png,Yuuki,胡浩明,中单,LGD,189,117,135,14
15,15,16,3.2,2.1,2.0,26.4,15.6,2.5,475.9,389.3,9.5,9.5,0.3,0.4,2,67.1,23.7,38,27.5,http://img1.famulei.com/z/2985229/p/181/1018164730576_100X100.png,Easyhoon,李知勋,中单,VG,124,80,76,9
16,16,17,3.6,2.5,2.5,22.4,14.4,2.4,412.4,400.6,9.0,9.0,0.2,0.3,1,56.9,50.0,6,25.5,http://img1.famulei.com/z/2985229/p/181/1019025093277_100X100.png,nanzhu,罗镓荣,中单,LGD,22,15,15,3
17,17,18,0.8,2.0,0.4,23.3,15.4,0.6,388.0,334.3,8.8,8.8,0.2,0.5,0,28.5,0.0,5,20.5,http://img1.famulei.com/z/0/p/176/0718211912013_100X100.png,FireRain,秋华宇,中单,VG,4,10,2,0
