,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,5.0,2.0,4.1,29.2,14.7,4.5,525.1,396.5,8.4,8.4,0.2,0.4,8,73.5,56.4,39,33.1,http://img1.famulei.com/z/0/p/1612/1618170499044_100X100.png,PowerOfEvil,Tristan Schrage,中单,MSF,195,78,161,22
1,1,2,5.0,2.2,4.5,24.7,15.9,4.2,530.7,417.1,8.6,8.6,0.1,0.4,3,59.6,66.7,33,34.1,http://img1.famulei.com/z/0/p/1612/1617474664185_100X100.png,Febiven,Fabian Diepstraten,中单,H2K,167,75,150,22
2,2,3,5.5,2.8,5.5,26.3,18.2,3.9,531.8,417.9,8.1,8.1,0.1,0.4,4,65.2,75.0,32,38.2,http://img1.famulei.com/z/0/p/1612/1618075680864_100X100.png,Exileh,Fabian Schubert,中单,UOL,179,90,178,24
3,3,4,4.5,2.4,3.4,25.6,18.7,3.2,483.0,394.6,8.6,8.6,0.1,0.5,2,63.0,50.0,40,32.6,http://img1.famulei.com/z/0/p/171/2013084828777_100X100.png,Caps,Rasmus Winther,中单,FNC,181,97,136,20
4,4,5,4.5,2.4,3.2,25.9,15.4,3.1,510.0,394.4,8.5,8.5,0.1,0.4,5,63.8,56.2,32,30.2,http://img1.famulei.com/z/0/p/1610/1218152588942_100X100.png,Sencux,Chres Laursen,中单,SPY,145,79,104,18
5,5,6,4.5,2.5,3.0,24.5,17.6,2.9,496.2,392.5,8.7,8.7,0.1,0.4,3,64.8,45.2,31,31.3,http://img1.famulei.com/z/0/p/1612/1616523365436_100X100.png,Betsy,Felix Edling,中单,ROC,141,80,93,14
6,6,7,4.3,2.7,2.7,25.7,17.7,2.5,463.0,373.0,7.8,7.8,0.1,0.5,4,62.2,33.3,30,29.8,http://img1.famulei.com/z/0/p/1612/1618382143825_100X100.png,Nukeduck,Erlend Våtevik Holm,中单,Vitality,131,83,82,9
7,7,8,3.3,3.1,2.6,26.4,18.9,1.9,448.2,369.8,8.4,8.4,0.2,0.5,1,64.9,20.7,29,28.6,http://img1.famulei.com/z/0/p/1612/1413100363616_100X100.png,Night,Gun-woo Na,中单,GIA,98,91,78,6
8,8,9,3.0,4.0,3.3,32.1,17.4,1.5,614.0,368.3,7.8,7.8,0.1,0.3,0,52.7,33.3,3,28.7,http://img1.famulei.com/z/0/p/176/0816253590779_100X100.png,GBM,Chang-seok Lee,中单,NRG,9,12,10,1
9,9,10,4.9,3.7,0.6,12.1,16.1,1.4,210.5,262.2,1.2,1.2,0.4,1.4,1,62.8,9.1,11,28.8,http://img1.famulei.com/z/0/p/1612/2913271623449_100X100.png,xPeke,Enrique Cedeño Martínez,辅助,,54,41,7,1
10,10,11,2.6,3.9,2.4,22.7,16.0,1.2,407.3,360.1,8.2,8.2,0.2,0.5,0,62.1,4.0,25,25.0,http://img1.famulei.com/z/0/p/171/2012310424854_100X100.png,NaeHyun, Yoo Nae-hyun,中单,OG,67,99,61,1
