,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,5.3,1.3,5.6,30.1,13.3,8.3,604.1,440.5,9.4,9.4,0.1,0.3,7,78.4,59.2,49,37.6,http://img1.famulei.com/z/0/p/1610/1214392131554_100X100.png,Jensen,Nicolaj Jensen,中单,C9,263,65,277,29
1,1,2,6.7,1.6,4.5,30.0,13.5,6.7,671.9,422.6,8.8,8.8,0.1,0.4,10,78.3,75.5,49,38.5,http://img1.famulei.com/z/0/p/1610/1218303466496_100X100.png,Bjergsen,Søren Bjerg,中单,TSM,331,82,225,37
2,2,3,6.3,2.1,4.4,32.3,15.2,4.9,668.1,413.2,8.8,8.8,0.2,0.6,9,71.4,57.9,57,39.9,http://img1.famulei.com/z/0/p/1610/1217024525385_100X100.png,HuHi,Jae Hyun Choi,中单,CLG,360,123,251,33
3,3,4,5.7,2.1,4.1,27.7,16.0,4.5,592.6,419.3,8.8,8.8,0.2,0.3,8,68.5,63.5,52,36.3,http://img1.famulei.com/z/0/p/175/2522080577876_100X100.png,Pobelter,Eugene Park,中单,IMT,298,113,217,33
4,4,5,6.3,2.3,3.0,29.9,13.9,4.0,586.4,423.5,9.8,9.8,0.1,0.5,1,64.3,33.3,6,33.9,http://img1.famulei.com/z/0/p/175/3112205162441_100X100.png,Mickey,Yong-min Sun,中单,,38,14,18,2
5,5,6,4.8,2.0,3.0,28.8,13.4,3.8,541.9,392.2,8.5,8.5,0.1,0.3,7,71.0,53.2,62,29.3,http://img1.famulei.com/z/0/p/175/2518465518277_100X100.png,Keane,Lae-young Jang,中单,DIG,303,127,186,33
6,6,7,4.4,2.0,3.4,28.4,14.6,3.8,537.0,400.1,8.9,8.9,0.2,0.4,2,70.2,41.9,31,31.7,http://img1.famulei.com/z/0/p/176/2506191743667_100X100.png,Nisqy,Yasin Dincer,中单,ENVY,138,64,107,13
7,7,8,4.6,2.2,3.6,28.3,16.6,3.6,532.5,393.5,8.4,8.4,0.2,0.4,5,68.2,35.9,39,33.4,http://img1.famulei.com/z/0/p/175/2519095271083_100X100.png,Ryu,Sangwook Yoo,中单,P1,181,89,143,14
8,8,9,3.8,2.2,3.1,26.6,14.6,3.1,430.4,371.4,8.2,8.2,0.1,0.5,2,70.0,25.0,8,28.1,http://img1.famulei.com/z/0/p/176/2216250733022_100X100.png,Slooshi,Andrew Pham,中单,P1,31,18,25,2
9,9,10,3.4,2.2,3.5,37.1,17.5,3.0,739.0,405.1,9.1,9.1,0.1,0.4,7,68.7,39.5,38,36.1,http://img1.famulei.com/z/0/p/175/2518575657785_100X100.png,Froggen,Henrik Hansen,中单,EF,131,86,133,15
10,10,11,4.5,2.6,2.4,26.7,15.1,2.6,505.6,378.4,8.5,8.5,0.2,0.5,2,68.7,30.0,30,30.5,http://img1.famulei.com/z/0/p/175/2518582033166_100X100.png,Goldenglue,Grayson Gilmer,中单,TL,136,79,73,9
11,11,12,3.6,2.5,2.4,29.4,16.4,2.4,519.1,384.4,9.0,9.0,0.3,0.2,1,67.2,37.0,27,28.1,http://img1.famulei.com/z/0/p/176/2216243678738_100X100.png,Pirean,Jun-sik Choi,中单,P1,98,68,66,10
12,12,13,4.6,3.2,3.0,30.4,16.9,2.3,605.8,394.1,8.6,8.6,0.2,0.4,4,68.1,38.6,44,33.2,http://img1.famulei.com/z/0/p/175/2518322748499_100X100.png,Hai,Hai Lam,中单,FLY,204,145,134,17
13,13,14,2.4,2.4,3.0,29.1,12.4,2.2,452.5,373.3,8.8,8.8,0.1,0.4,1,69.2,20.0,5,24.7,http://img1.famulei.com/z/0/p/176/0915225622072_100X100.png,DAMONTE,TANNER DAMONT,中单,EF,12,12,15,1
