,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,5.8,1.6,4.2,26.4,14.1,6.2,521.7,433.3,9.4,9.4,0.2,0.4,7,69.7,80.0,35,34.8,http://img1.famulei.com/z/0/p/176/0721215843537_100X100.png,Chawy,黄心磊,中单,AHQ,203,56,148,28
1,1,2,4.8,1.5,4.5,26.1,16.5,6.1,544.5,428.1,8.9,8.9,0.1,0.6,7,60.7,50.0,35,36.1,http://img1.famulei.com/z/0/p/1610/1217130722390_100X100.png,Maple,黄熠棠,中单,FW,168,53,160,32
2,2,3,4.9,1.7,4.0,25.8,15.0,5.0,499.3,410.5,8.9,8.9,0.1,0.5,3,68.2,61.5,39,32.9,http://img1.famulei.com/z/0/p/1612/2817111883314_100X100.png,FoFo,FoFo,中单,JT,193,69,156,24
3,3,4,4.5,1.7,3.9,29.0,14.6,4.7,552.2,419.0,9.5,9.5,0.1,0.5,4,73.4,48.1,27,33.1,http://img1.famulei.com/z/0/p/176/0721194494774_100X100.png,Gear,林国华,中单,HKE,124,48,106,13
4,4,5,4.3,2.0,2.9,25.3,15.4,3.5,493.2,394.1,8.7,8.7,0.2,0.6,4,65.7,55.6,36,31.7,http://img1.famulei.com/z/0/p/176/0721303569599_100X100.png, Apex, Apex,中单,M17,157,74,106,20
5,5,6,3.7,2.7,5.0,30.1,21.6,3.1,618.1,399.6,8.2,8.2,0.2,0.3,2,66.9,44.4,9,38.3,http://img1.famulei.com/z/0/p/176/0721433745488_100X100.png,MarS,MarS,中单,HKA,34,25,45,4
6,6,7,4.5,2.4,2.4,26.4,17.6,2.8,470.2,384.6,8.6,8.6,0.2,0.4,2,66.4,100.0,26,29.0,http://img1.famulei.com/z/0/p/176/0721260491570_100X100.png,M1ssion,M1ssion,中单,FB,118,64,64,10
7,7,8,2.0,2.0,2.0,30.3,13.4,2.0,461.8,356.0,8.8,8.8,0.1,0.4,0,72.7,0.0,2,23.3,http://img1.famulei.com/z/0/p/1610/1216474034520_100X100.png,Westdoor,刘书玮,中单,AHQ,4,4,4,0
8,8,9,3.4,2.9,2.6,26.1,18.3,2.0,426.9,374.6,8.6,8.6,0.2,0.4,0,65.8,22.2,27,27.5,http://img1.famulei.com/z/0/p/176/0721390686609_100X100.png,waKo,waKo,中单,XG,93,79,71,4
9,9,10,2.4,2.1,2.0,17.7,14.6,2.0,255.2,348.5,7.7,7.7,0.1,0.5,0,64.5,28.6,14,20.5,http://img1.famulei.com/z/0/p/176/1311052192718_100X100.png,Chingz,Chingz,中单,XG,34,30,28,4
10,10,11,2.4,3.0,1.8,24.3,18.1,1.4,408.5,357.5,8.6,8.6,0.1,0.5,0,62.8,6.9,29,24.5,http://img1.famulei.com/z/0/p/176/1311025979509_100X100.png,SiuSiu,SiuSiu,中单,XG,71,87,54,2
11,11,12,1.5,3.5,1.5,20.9,18.7,0.8,279.3,337.8,8.3,8.3,0.0,0.5,0,50.0,0.0,4,19.3,http://img1.famulei.com/z/0/p/176/0721401858197_100X100.png,KuKu,KuKu,中单,CGE,6,14,6,0
