,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,6.0,1.5,3.4,25.9,15.8,5.9,458.9,390.1,8.4,8.4,0.1,0.4,7,75.9,61.0,41,32.3,https://img1.famulei.com/z/5688126/p/189/2914060318099_100X100.png,Uniboy,陈昌驹,中单,MAD,246,65,143,25
1,1,2,5.5,1.7,3.4,27.2,17.9,5.2,538.2,391.8,8.3,8.3,0.2,0.4,5,70.7,56.8,37,34.5,https://img1.famulei.com/z/0/p/1612/2817111883314_100X100.png,FoFo,朱駿嵐,中单,JT,204,63,127,21
2,2,3,6.7,2.0,2.8,27.5,20.1,4.6,472.9,403.4,8.9,8.9,0.2,0.4,4,70.4,65.0,40,33.4,https://img1.famulei.com/z/2985229/p/186/1311403112623_100X100.png,Rather,Shin Hyung-seop,中单,FW,270,82,113,26
3,3,4,6.0,2.0,2.8,24.9,16.1,4.4,425.8,374.3,8.0,8.0,0.2,0.5,4,69.2,55.6,36,31.5,https://img1.famulei.com/z/2985229/p/1812/2620285381305_100X100.png,Rainbow,Kim Su-gi,中单,AHQ,219,73,103,20
4,4,5,5.8,2.3,3.8,26.5,15.3,4.0,492.4,424.2,9.1,9.1,0.3,0.4,2,67.2,42.9,33,34.3,https://img1.famulei.com/z/0/p/176/0721390686609_100X100.png,waKo,鄒惟洋,中单,AHQ,192,79,128,20
5,5,6,6.7,2.7,3.1,27.1,17.3,3.5,504.5,401.3,8.6,8.6,0.2,0.3,3,72.0,57.1,28,32.4,https://img1.famulei.com/z/2985229/p/179/1917225363359_100X100.png,M1ssion,陳孝銜,中单,HKA,188,78,88,16
6,6,7,5.1,2.5,1.9,22.2,17.4,2.7,421.0,364.9,8.0,8.0,0.2,0.5,2,61.2,41.2,34,28.7,https://img1.famulei.com/z/5688126/p/1812/2916345531905_100X100.png,CaiPi,莊銀順,中单,ALF,174,88,65,14
7,7,8,4.1,2.3,2.2,26.7,15.6,2.7,440.1,368.9,8.0,8.0,0.2,0.4,3,61.8,52.6,19,26.7,https://img1.famulei.com/z/5688126/p/189/2815440368863_100X100.png,Candy,Kim Seung-ju,中单,F/A,78,44,42,10
8,8,9,4.7,2.8,2.6,22.1,19.0,2.5,351.5,375.4,8.4,8.4,0.2,0.6,0,66.8,33.3,18,29.5,https://img1.famulei.com/z/5693983/p/181/2315304224016_100X100.png,wuji,楊家宇,中单,GRX,85,52,48,6
9,9,10,3.4,2.0,1.2,20.3,18.1,2.3,258.2,354.5,8.5,8.5,0.2,0.5,0,76.6,20.0,5,22.0,,Error,薛仲輝,中单,HKA,17,10,6,1
10,10,11,5.5,3.3,1.8,23.0,18.0,2.1,494.1,379.0,8.1,8.1,0.3,0.4,1,53.1,20.0,8,30.8,https://img1.famulei.com/z/5688126/p/1812/2916402023560_100X100.png,Xiaobo,龚柏镛,中单,DG,44,27,15,3
11,11,12,4.4,3.6,2.1,26.9,16.6,1.7,501.8,358.1,7.6,7.6,0.2,0.4,1,68.9,16.7,30,28.0,https://img1.famulei.com/z/5688126/p/186/2614552996011_100X100.png,Moonblack,梁颂康,中单,AFR,132,110,63,5
