,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,7.3,1.9,4.1,27.6,14.1,5.9,666.2,401.7,7.9,7.9,0.1,0.5,4,72.4,45.5,33,39.6,http://img1.famulei.com/z/0/p/172/2116055323730_100X100.png,KurO,李徐行,中单,AFs,241,64,138,15
1,1,2,6.5,1.8,3.0,27.0,17.2,5.2,585.7,384.7,8.1,8.1,0.1,0.4,7,67.8,68.4,57,36.1,http://img1.famulei.com/z/0/p/172/2115480144724_100X100.png,Fly,Yong jun Song,中单,LZ,376,105,173,39
2,2,3,4.3,1.8,3.0,29.0,14.8,3.9,608.5,376.2,7.8,7.8,0.2,0.4,7,67.7,63.4,41,33.1,http://img1.famulei.com/z/0/p/172/2116464592070_100X100.png,Ian,Jun-hyung An,中单,MVP,177,77,125,26
3,3,4,4.8,1.7,2.1,28.9,11.4,3.9,597.1,382.4,8.2,8.2,0.1,0.4,1,72.3,70.6,17,29.6,http://img1.famulei.com/z/2985229/p/179/1516212672419_100X100.png,Frozen,Tae-il Kim,中单,KZ,82,30,36,12
4,4,5,4.8,2.1,3.6,27.6,14.9,3.8,674.6,401.6,8.5,8.5,0.2,0.4,2,70.4,47.8,46,36.7,http://img1.famulei.com/z/0/p/172/2115110120362_100X100.png,Faker,李相赫,中单,SKT,223,100,166,22
5,5,6,4.1,1.9,2.8,27.8,16.6,3.6,555.5,369.3,8.2,8.2,0.2,0.5,7,72.2,54.1,37,32.9,http://img1.famulei.com/z/0/p/172/2116030934169_100X100.png,Kuzan,Seong-huyk Lee,中单,JAG,154,72,107,20
6,6,7,4.2,2.3,3.3,30.1,13.6,3.2,563.4,376.6,8.1,8.1,0.1,0.4,4,79.2,33.3,27,30.5,http://img1.famulei.com/z/0/p/175/3111592057321_100X100.png,Bdd,Bo-seong Gwak,中单,LZ,116,63,90,9
7,7,8,4.7,2.2,2.7,27.4,17.5,3.2,588.0,374.0,8.3,8.3,0.2,0.4,1,75.7,41.7,24,33.5,http://img1.famulei.com/z/0/p/176/0611315780479_100X100.png,CoCo,申晋荣,中单,KZ,113,54,65,10
8,8,9,3.9,2.3,3.5,31.6,14.1,3.1,663.1,400.2,8.9,8.9,0.1,0.4,2,69.8,37.8,45,34.3,http://img1.famulei.com/z/0/p/172/2114013694649_100X100.png,Crown,李民浩,中单,SSG,179,106,159,17
9,9,10,5.5,2.7,2.8,31.0,18.3,3.0,631.6,391.8,8.7,8.7,0.1,0.5,7,74.7,53.3,45,35.9,http://img1.famulei.com/z/0/p/175/3112205162441_100X100.png,Mickey,Yong-min Sun,中单,ROX,248,123,127,24
10,10,11,3.0,1.5,1.3,29.9,14.6,2.9,504.9,385.6,9.0,9.0,0.1,0.4,0,60.3,50.0,8,25.7,http://img1.famulei.com/z/0/p/1612/2811370083125_100X100.png,Blanc,Sung-min Jin,中单,,24,12,11,4
11,11,12,3.3,2.1,2.7,29.9,18.0,2.8,530.2,369.9,8.4,8.4,0.1,0.4,5,72.1,33.3,45,30.3,http://img1.famulei.com/z/0/p/172/2116501431143_100X100.png,Tempt,Myung-ku Kang,中单,bbq,150,96,122,15
12,12,13,3.8,2.4,1.9,31.1,16.3,2.3,562.5,373.4,8.6,8.6,0.1,0.4,1,72.0,35.3,17,28.1,http://img1.famulei.com/z/0/p/1612/1318203712614_100X100.png,Sky,Ha-neul Kim,中单,SKT,65,42,33,6
13,13,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,,,,中单,TBD,122,32,73,12
