,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,3.0,1.5,4.5,23.4,17.2,5.0,359.0,436.6,10.7,10.7,0.2,0.4,0,60.0,50.0,2,31.5,https://img1.famulei.com/z/3046263/p/188/0408410614671_100X100.png,larssen,larssen,中单,H2K,6,3,9,1
1,1,2,4.3,1.7,3.4,26.1,15.3,4.5,472.1,389.4,8.7,8.7,0.1,0.5,3,68.7,47.8,23,30.9,http://img1.famulei.com/z/0/p/177/2215050321898_100X100.png,Nisqy,Yasin Dincer,中单,SPY,100,40,80,11
2,2,3,5.2,1.8,2.5,22.8,15.2,4.3,383.2,379.1,8.3,8.3,0.1,0.4,1,67.2,55.2,29,27.0,http://img1.famulei.com/z/0/p/1610/1218152588942_100X100.png,Sencux,Chres Laursen,中单,MSF,153,53,75,16
3,3,4,5.2,2.6,4.8,30.3,18.8,3.7,574.4,438.7,9.1,9.1,0.2,0.4,4,70.1,73.1,26,37.4,http://img1.famulei.com/z/0/p/171/2013084828777_100X100.png,Caps,Rasmus Winther,中单,FNC,136,70,125,19
4,4,5,6.0,2.8,3.5,27.0,18.7,3.3,520.8,398.8,8.3,8.3,0.2,0.3,4,70.0,64.3,28,33.5,https://img1.famulei.com/z/5693983/p/181/1618180542216_100X100.png,Jiizuké,Daniele di Mauro,中单,Vitality,170,80,99,18
5,5,6,5.8,2.3,2.0,22.9,16.5,3.3,408.1,379.3,8.6,8.6,0.1,0.5,3,68.4,38.9,18,28.6,http://img1.famulei.com/z/0/p/1612/2811370083125_100X100.png,Blanc,Seong-min Jin,中单,ROC,106,43,37,7
6,6,7,3.2,2.1,3.6,23.4,15.3,3.2,409.6,414.3,9.4,9.4,0.1,0.4,3,59.8,60.6,33,27.9,http://img1.famulei.com/z/0/p/176/0816260758818_100X100.png,Nukeduck,Erlend Våtevik Holm,中单,S04,108,70,119,20
7,7,8,2.0,2.0,2.2,28.4,16.1,2.1,475.5,387.3,9.6,9.6,0.1,0.3,0,63.4,7.1,14,25.4,http://img1.famulei.com/z/0/p/1612/2914222129913_100X100.png,Selfie,Marcin Wolski,中单,H2K,28,28,31,1
8,8,9,3.8,3.2,2.4,26.4,18.7,1.9,483.0,383.3,9.1,9.1,0.1,0.4,1,67.6,27.8,18,27.8,http://img1.famulei.com/z/0/p/1612/1616523365436_100X100.png,Betsy,Felix Edling,中单,GIA,69,58,44,5
9,9,10,3.0,3.5,3.5,29.0,21.2,1.8,496.7,401.5,8.9,8.9,0.1,0.4,1,67.6,38.9,18,29.6,http://img1.famulei.com/z/0/p/1612/1618075680864_100X100.png,Exileh,Fabian Schubert,中单,UOL,54,63,63,7
