,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,5.3,1.0,3.3,26.3,18.1,8.4,445.7,433.6,10.0,10.0,0.3,0.4,2,64.3,73.8,42,32.4,https://img1.famulei.com/z/2985229/p/186/1311295394744_100X100.png,Chovy,정지훈,中单,GRF,223,43,140,31
1,1,2,4.5,1.4,3.2,26.5,14.3,5.3,470.0,394.3,8.7,8.7,0.2,0.4,6,71.7,55.6,18,30.8,https://img1.famulei.com/z/0/p/172/2116501431143_100X100.png,Tempt,Myung-ku Kang,中单,HLE,81,26,59,10
2,2,3,5.2,1.7,3.1,22.5,17.2,4.8,412.5,406.4,8.6,8.6,0.3,0.5,5,64.2,69.0,42,32.2,https://img1.famulei.com/z/0/p/172/2115552699912_100X100.png,PawN,许元硕,中单,KZ,221,73,132,29
3,3,4,5.1,1.8,2.9,25.7,18.4,4.3,450.9,400.1,8.8,8.8,0.2,0.5,8,71.0,56.2,48,32.0,https://img1.famulei.com/z/5688126/p/1812/1714411470672_100X100.png,ShowMaker,Heo Su,中单,DWG,245,88,140,27
4,4,5,5.0,1.7,2.7,24.1,16.6,4.3,437.6,390.6,8.6,8.6,0.2,0.4,4,70.4,61.7,47,30.5,https://img1.famulei.com/z/5688126/p/1812/1714381652311_100X100.png,Dove,Kim Jae-yeon,中单,SB,235,84,130,29
5,5,6,4.9,1.8,2.6,24.8,18.6,4.1,449.5,402.5,9.1,9.1,0.2,0.5,4,62.1,74.0,50,30.5,https://img1.famulei.com/z/5688126/p/191/0916285598956_100X100.png,Faker,李相赫,中单,SKT,247,92,131,37
6,6,7,4.6,2.6,4.3,20.7,13.2,3.3,328.2,370.8,7.4,7.4,0.2,0.6,0,72.9,33.3,3,29.7,https://img1.famulei.com/z/0/p/171/2012310424854_100X100.png,NaeHyun,Yoo Nae-hyun,中单,KZ,14,8,13,1
7,7,8,4.5,2.4,2.7,24.1,17.3,3.0,402.8,377.7,8.5,8.5,0.2,0.4,2,71.9,31.0,42,28.7,https://img1.famulei.com/z/5688126/p/187/2021513667011_100X100.png,Bdd,Bo-seong Gwak,中单,KT,193,101,115,13
8,8,9,3.4,2.0,2.3,27.5,19.5,2.9,383.7,373.7,8.4,8.4,0.3,0.4,4,72.8,43.5,23,27.8,https://img1.famulei.com/z/2985229/p/181/2913552367530_100X100.png,Lava,Kim Tae-hoon,中单,HLE,79,46,55,10
9,9,10,4.1,2.2,1.3,23.8,19.0,2.4,366.2,355.1,8.3,8.3,0.2,0.5,0,65.2,33.3,39,25.1,https://img1.famulei.com/z/0/p/172/2115480144724_100X100.png,Fly,Yong jun Song,中单,Gen,160,89,54,13
10,10,11,5.5,3.1,1.5,21.3,18.3,2.2,333.9,347.7,7.7,7.7,0.2,0.6,0,63.4,40.0,15,26.4,https://img1.famulei.com/z/2985229/p/181/2913385142338_100X100.png,SSun,SSun,中单,AF,83,47,23,6
11,11,12,4.5,2.9,1.9,21.6,18.8,2.1,367.8,356.5,8.2,8.2,0.2,0.6,0,65.5,27.3,22,26.8,https://img1.famulei.com/z/5688126/p/189/2614000036432_100X100.png,Ucal,Son Woo-hyeon,中单,AF,99,65,42,6
12,12,13,2.9,2.3,1.6,26.5,18.2,1.9,373.6,365.8,8.8,8.8,0.1,0.4,2,66.2,9.1,33,24.1,https://img1.famulei.com/z/2985229/p/181/2913335721609_100X100.png,Grace,Lee Chan-ju (이찬주),中单,JAG,97,78,56,3
13,13,14,2.6,3.2,1.3,17.3,21.0,1.2,240.9,343.2,8.1,8.1,0.2,0.6,0,53.7,0.0,9,21.6,,CheonGo,Choi Hyeon-woo,中单,JAG,24,29,12,0
