,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,6.1,1.2,4.0,28.1,16.8,8.2,604.6,412.0,8.8,8.8,0.2,0.4,8,71.2,100.0,37,37.8,http://img1.famulei.com/z/0/p/1610/1217130722390_100X100.png,Maple,黄熠棠,中单,FW,229,46,150,30
1,1,2,5.3,1.4,4.0,30.3,15.7,6.5,629.2,417.8,9.0,9.0,0.1,0.4,6,74.4,78.1,32,36.2,http://img1.famulei.com/z/0/p/1612/2817111883314_100X100.png,FoFo,FoFo,中单,JT,172,46,131,25
2,2,3,6.6,1.8,3.1,24.1,17.2,5.2,482.9,403.9,8.6,8.6,0.1,0.5,3,71.7,71.4,35,34.0,http://img1.famulei.com/z/0/p/1610/1216474034520_100X100.png,Westdoor,刘书玮,中单,AHQ,232,65,111,25
3,3,4,5.4,1.9,3.8,27.5,13.1,4.8,606.2,408.2,8.9,8.9,0.1,0.5,3,69.0,46.2,26,34.5,http://img1.famulei.com/z/0/p/172/1919215840189_100X100.png,Gear,林国华,中单,HKE,141,50,100,12
4,4,5,4.8,2.1,2.2,31.0,17.0,3.3,598.3,380.2,8.6,8.6,0.1,0.5,1,71.2,42.9,21,33.0,http://img1.famulei.com/z/0/p/176/0211535079205_100X100.png, Apex, Apex,中单,M17,101,45,48,9
5,5,6,4.7,3.2,4.2,22.8,16.4,2.7,517.5,372.4,6.6,6.6,0.3,0.3,0,59.0,50.0,4,34.4,http://img1.famulei.com/z/0/p/176/0611451567538_100X100.png,MarS,MarS,中单,HKA,19,13,17,2
6,6,7,4.5,3.1,3.5,36.5,17.8,2.5,689.7,400.3,8.8,8.8,0.1,0.4,3,75.5,35.7,28,35.9,http://img1.famulei.com/z/0/p/176/0721260491570_100X100.png,M1ssion,M1ssion,中单,FB,126,87,99,10
7,7,8,5.0,3.0,2.0,30.3,11.6,2.3,708.5,398.0,8.3,8.3,0.2,0.5,0,53.8,100.0,1,32.8,http://img1.famulei.com/z/0/p/176/0309434162811_100X100.png,Gears,Gears,中单,HKA,5,3,2,1
8,8,9,3.4,2.5,2.0,27.1,20.3,2.1,486.2,367.9,8.2,8.2,0.2,0.5,3,72.9,100.0,31,30.1,http://img1.famulei.com/z/0/p/176/0309342394601_100X100.png,SuwaKo,SuwaKo,中单,XG,106,80,64,8
9,9,10,2.1,3.5,1.5,28.2,19.3,1.0,483.5,335.5,8.0,8.0,0.1,0.4,0,61.4,6.2,16,24.4,http://img1.famulei.com/z/0/p/176/0309553950356_100X100.png, Zor, Zor,中单,WS,35,56,24,1
