,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,11.7,2.8,0.9,8.6,14.4,4.4,182.6,270.5,1.3,1.3,0.3,1.6,3,71.9,86.4,22,38.9,https://img1.famulei.com/z/2985229/p/191/1514011631073_100X100.png,Mikyx,Mihael Mehle,¸¨Öú,G2,259,63,21,19
1,1,2,7.5,2.2,1.2,8.6,11.8,3.8,134.9,262.1,0.6,0.6,0.2,1.0,0,76.0,50.0,4,26.4,https://img1.famulei.com/z/2985229/p/191/1513403348157_100X100.png,Mystiques,Patryk Pi¨®rkowski,¸¨Öú,XL,30,9,5,2
2,2,3,9.3,3.0,0.7,7.7,15.8,3.2,146.0,275.4,1.7,1.7,0.3,1.4,1,70.1,61.5,26,32.4,https://img1.famulei.com/z/2985229/p/191/1514215466000_100X100.png,Norskeren,Tore Hoel Eilertsen,¸¨Öú,SLY,243,80,20,16
3,3,4,8.2,2.8,0.7,8.9,15.4,3.1,158.1,266.7,1.1,1.1,0.2,1.3,1,69.3,58.6,29,29.5,https://img1.famulei.com/z/5688126/p/189/2914360387019_100X100.png,Hylissang,Zdravets Iliev Galabov,¸¨Öú,FNC,240,83,22,17
4,4,5,5.7,2.0,0.5,7.1,11.8,3.1,111.8,247.3,1.4,1.4,0.3,1.5,1,65.4,21.4,14,27.2,https://img1.famulei.com/z/0/p/176/0816270192340_100X100.png,KaSing,Raymond Tsang,¸¨Öú,XL,81,28,8,3
5,5,6,6.4,2.2,0.6,7.8,13.7,3.1,134.5,260.1,1.5,1.5,0.3,1.4,1,70.5,52.6,19,28.2,https://img1.famulei.com/z/2985229/p/181/2914003792065_100X100.png,IgNar,Lee Dong-geun,¸¨Öú,S04,122,43,12,10
6,6,7,6.5,2.5,0.8,7.5,15.7,2.8,128.6,258.8,1.8,1.8,0.2,1.3,1,66.8,50.0,28,26.8,https://img1.famulei.com/z/0/p/1610/1217523050130_100X100.png,Mithy,Alfonso Aguirre Rodriguez,¸¨Öú,OG,183,72,23,14
7,7,8,4.0,1.6,0.6,6.4,16.1,2.8,104.2,241.9,2.1,2.1,0.3,1.7,1,57.1,33.3,6,29.0,https://img1.famulei.com/z/0/p/1610/1214321662099_100X100.png,Vander,Oskar Bogdan,¸¨Öú,F/A,24,10,4,2
8,8,9,5.8,2.7,0.5,8.9,15.8,2.3,156.6,256.2,1.4,1.4,0.2,1.3,0,58.7,47.6,21,26.2,https://img1.famulei.com/z/5688126/p/189/2817452392558_100X100.png,Jactroll,Jakub Skurzy¨½ski,¸¨Öú,Vitality,123,58,11,10
9,9,10,6.5,3.2,0.7,8.1,15.1,2.2,138.9,255.2,1.3,1.3,0.2,1.4,2,68.2,44.4,18,28.3,https://img1.famulei.com/z/5688126/p/187/2021520053369_100X100.png,GorillA,Beomhyun Kang,¸¨Öú,MSF,118,58,13,8
10,10,11,7.5,4.0,1.0,5.3,14.8,2.1,100.0,245.1,1.5,1.5,0.4,1.7,0,56.6,0.0,2,32.4,https://img1.famulei.com/z/5693983/p/181/1618043727897_100X100.png,promisq,Hampus Abrahamsson,¸¨Öú,F/A,15,8,2,0
11,11,12,6.3,3.6,1.0,6.3,14.6,2.0,115.2,254.8,1.5,1.5,0.2,1.3,0,66.9,47.8,23,26.6,https://img1.famulei.com/z/2985229/p/191/1513473016225_100X100.png,dreams,Han Min-kook,¸¨Öú,SKG,147,84,25,11
12,12,13,5.0,3.2,0.6,7.5,13.7,1.7,106.7,239.0,1.4,1.4,0.3,1.3,0,71.8,0.0,12,24.7,https://img1.famulei.com/z/2985229/p/191/1515470335485_100X100.png,Wadid,Kim Bae-in,¸¨Öú,RGE,61,39,8,0
