,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,12.7,2.8,0.9,7.5,18.9,4.7,174.0,288.6,1.2,1.2,0.4,1.4,6,74.0,84.4,45,40.9,http://img1.famulei.com/z/0/p/176/0623454382003_100X100.png,meiko,ÌïÒ°,¸¨Öú,EDG,575,129,41,38
1,1,2,10.0,2.3,0.6,6.1,18.8,4.5,121.9,268.7,1.6,1.6,0.4,1.5,3,69.3,43.8,16,37.3,http://img1.famulei.com/z/2733194/p/1612/0216061336294_100X100.jpg,baolan,ÍõÁøôà,¸¨Öú,iG,161,38,11,7
2,2,3,9.7,2.3,0.6,6.2,15.4,4.3,121.7,260.6,0.8,0.8,0.3,1.4,7,72.1,57.9,38,32.4,http://img1.famulei.com/z/0/p/1612/2817084275768_100X100.png,Jiezou,ÏÄºâ,¸¨Öú,Snake,369,90,25,22
3,3,4,9.8,2.9,0.8,7.0,17.0,3.6,146.9,268.6,1.3,1.3,0.4,1.5,5,74.0,52.2,46,36.2,http://img1.famulei.com/z/0/p/172/2111033270851_100X100.png,Caveman,¶ÎµÂÁ¼,¸¨Öú,VG,455,137,41,24
4,4,5,11.1,3.2,0.7,7.1,18.0,3.6,167.8,271.4,0.9,0.9,0.4,1.5,3,71.1,64.6,48,39.4,http://img1.famulei.com/z/0/p/172/2115560530098_100X100.png,Mata,ÕÔÊÀºâ,¸¨Öú,RNG,534,156,37,31
5,5,6,10.0,3.0,0.5,7.1,16.8,3.5,153.1,261.0,1.0,1.0,0.3,1.4,3,72.9,54.5,55,35.9,http://img1.famulei.com/z/1988533/p/172/2111081481995_100X100.png,Zero,Òü¾°ÛÆ,¸¨Öú,WE,554,165,29,30
6,6,7,8.0,2.5,0.5,3.5,15.9,3.4,73.2,255.8,1.1,1.1,0.2,1.5,0,43.5,50.0,4,29.4,http://img1.famulei.com/z/1994428/p/1612/0218053365275_100X100.png,City,ºØÎ¬,¸¨Öú,GT,32,10,2,2
7,7,8,8.2,3.0,0.5,6.8,15.4,2.8,146.5,254.5,0.8,0.8,0.3,1.3,1,71.6,39.1,23,29.8,http://img1.famulei.com/z/2765790/p/1612/0216131283561_100X100.png,Tabe,Íõ°ØÇÚ,¸¨Öú,iG,189,71,13,9
8,8,9,9.9,3.8,0.7,7.0,16.7,2.7,144.0,262.6,1.1,1.1,0.3,1.3,3,74.4,34.2,38,32.3,http://img1.famulei.com/z/0/p/172/2111281982829_100X100.png,Five,ÁõÊ±Óê,¸¨Öú,OMG,378,146,30,13
9,9,10,9.0,3.5,0.4,5.9,16.8,2.7,118.1,258.8,1.1,1.1,0.4,1.5,0,65.8,58.1,31,32.9,http://img1.famulei.com/z/0/p/172/2111421643217_100X100.png,Pyl,³Â²©,¸¨Öú,LGD,282,109,15,18
