,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,6.5,1.1,0.6,6.3,14.4,6.0,121.2,267.1,2.1,2.1,0.4,1.7,6,73.3,64.7,51,32.8,http://img1.famulei.com/z/0/p/172/2115560530098_100X100.png,Mata,赵世衡,辅助,KT,334,61,35,33
1,1,2,8.4,1.6,0.4,7.0,17.0,5.3,141.2,279.3,2.0,2.0,0.4,1.4,2,82.0,52.4,21,33.8,https://img1.famulei.com/z/2985229/p/181/2415224296863_100X100.png,Effort,이상호 Lee Sang Ho,辅助,SKT,177,35,10,11
2,2,3,8.1,1.6,0.4,6.7,16.7,5.2,137.9,276.7,2.0,2.0,0.4,1.5,2,69.4,82.2,45,33.3,http://img1.famulei.com/z/0/p/175/3112012093551_100X100.png,GorillA,Beomhyun Kang,辅助,KZ,365,74,22,37
3,3,4,5.5,1.4,0.4,5.2,14.6,4.1,92.1,264.6,2.1,2.1,0.5,1.7,3,70.9,38.6,44,31.5,http://img1.famulei.com/z/0/p/171/2111242039414_100X100.png,IgNar,Lee Dong-geun,辅助,bbq,246,64,20,17
4,4,5,6.5,1.7,0.3,7.4,16.6,4.0,130.7,275.0,2.1,2.1,0.3,1.7,3,77.4,65.3,49,31.3,http://img1.famulei.com/z/0/p/172/2116045098516_100X100.png,TusiN,Park Jong-ik,辅助,AFs,321,84,15,32
5,5,6,5.8,1.7,1.1,6.3,16.6,3.9,123.0,265.2,2.3,2.3,0.5,1.3,2,74.6,50.0,36,31.6,http://img1.famulei.com/z/0/p/172/2115112058022_100X100.png,Wolf,李在沅,打野,SKT,210,63,40,17
6,6,7,7.0,2.0,0.4,5.5,15.6,3.7,107.5,247.3,1.5,1.5,0.3,1.4,0,76.3,43.2,44,28.4,http://img1.famulei.com/z/0/p/172/2114233140205_100X100.png,Wraith,权志闵,辅助,JAG,309,88,20,19
7,7,8,5.1,1.7,0.4,6.5,14.7,3.2,121.7,253.7,2.0,2.0,0.4,1.5,7,75.5,47.8,46,28.9,http://img1.famulei.com/z/0/p/172/2114030086769_100X100.png,COREJJ,赵恩仁,辅助,KSV,239,79,20,22
8,8,9,6.0,2.1,0.5,6.9,15.0,3.0,127.1,268.1,2.1,2.1,0.4,1.5,2,73.6,46.7,45,29.8,http://img1.famulei.com/z/0/p/175/3112243916829_100X100.png,Key,Han-ki Kim,辅助,ROX,274,98,23,21
9,9,10,4.9,2.4,0.6,7.2,17.1,2.2,142.6,267.2,2.1,2.1,0.3,1.3,1,72.8,32.5,40,27.7,http://img1.famulei.com/z/0/p/172/2116470990907_100X100.png,Max,Jong-bin Jung,辅助,MVP,198,99,25,13
10,10,11,4.1,2.5,0.7,6.6,16.5,1.9,109.8,247.3,2.1,2.1,0.3,1.4,0,69.5,22.0,41,27.6,http://img1.famulei.com/z/2985229/p/181/1113410742794_100X100.png,Secret,Park Ki-sun,辅助,KDM,171,103,32,9
