,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,9.6,1.8,0.7,9.8,12.9,5.7,218.8,279.8,1.0,1.0,0.6,1.2,4,66.7,77.8,45,34.7,http://img1.famulei.com/z/0/p/172/2115112058022_100X100.png,Wolf,ÀîÔÚãä,¸¨Öú,SKT,433,82,35,35
1,1,2,6.7,1.5,0.7,13.0,12.4,4.9,263.8,274.8,0.9,0.9,0.5,1.4,6,65.0,67.6,37,32.6,http://img1.famulei.com/z/0/p/172/2114030086769_100X100.png,COREJJ,ÕÔ¶÷ÈÊ,¸¨Öú,SSG,250,56,29,25
2,2,3,7.7,2.3,0.7,8.8,13.4,3.6,189.1,269.4,0.8,0.8,0.4,1.6,5,63.6,66.0,53,33.1,http://img1.famulei.com/z/0/p/172/2115560530098_100X100.png,Mata,ÕÔÊÀºâ,¸¨Öú,KT,413,122,38,35
3,3,4,6.4,2.0,0.5,10.9,12.2,3.5,201.4,252.4,0.8,0.8,0.4,1.5,4,70.4,36.4,44,30.3,http://img1.famulei.com/z/0/p/172/2116485391170_100X100.png,Totoro,Jong-sup Eun,¸¨Öú,bbq,282,88,26,16
4,4,5,7.0,2.4,0.7,9.8,13.6,3.1,183.9,263.8,0.8,0.8,0.4,1.5,2,68.0,52.1,48,31.9,http://img1.famulei.com/z/0/p/172/2116045098516_100X100.png,TusiN,Park Jong-ik,¸¨Öú,LZ,338,118,37,25
5,5,6,6.8,2.6,1.3,11.0,14.2,3.0,222.1,277.6,1.3,1.3,0.3,1.2,8,68.2,50.0,50,30.4,http://img1.famulei.com/z/0/p/172/2116470990907_100X100.png,Max,Jong-bin Jung,¸¨Öú,MVP,340,132,69,25
6,6,7,7.3,2.7,0.5,6.7,12.8,2.8,120.6,250.2,0.9,0.9,0.4,1.4,0,61.1,62.5,8,28.9,http://img1.famulei.com/z/0/p/172/2114233140205_100X100.png,Wraith,È¨Ö¾ãÉ,¸¨Öú,SSG,59,22,4,5
7,7,8,7.3,2.9,0.7,10.8,13.8,2.6,209.6,264.6,1.1,1.1,0.6,1.5,1,67.3,44.7,47,34.2,http://img1.famulei.com/z/0/p/172/2115281271666_100X100.png,Key,Han-ki Kim,¸¨Öú,ROX,344,140,33,21
8,8,9,6.6,2.9,0.6,12.5,13.2,2.4,250.9,256.4,0.8,0.8,0.4,1.4,2,65.8,44.4,45,31.2,http://img1.famulei.com/z/0/p/172/2115414745411_100X100.png,GorillA,Beomhyun Kang,¸¨Öú,KZ,301,134,29,20
9,9,10,6.7,3.3,0.9,11.4,14.4,2.3,221.5,254.7,0.9,0.9,0.4,1.4,1,68.2,31.8,44,31.2,http://img1.famulei.com/z/0/p/172/2116014848253_100X100.png,SnowFlower,Hoei-jong No,¸¨Öú,AFs,299,146,40,14
10,10,11,5.5,2.7,0.4,13.2,13.9,2.2,234.6,249.7,0.9,0.9,0.4,1.5,1,70.0,26.8,41,31.3,http://img1.famulei.com/z/0/p/172/2116573846913_100X100.png,GuGer,Do-yeob Kim,¸¨Öú,KDM,227,111,18,11
11,11,12,6.0,3.7,0.2,8.7,13.1,1.6,131.0,238.4,0.5,0.5,0.4,1.5,0,71.4,25.0,4,26.8,http://img1.famulei.com/z/0/p/1612/1513425866043_100X100.png,Secret,Park Ki-sun,¸¨Öú,KDM,24,15,1,1
