,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,8.3,1.8,0.6,7.5,12.5,4.8,151.5,264.9,0.9,0.9,0.4,1.6,4,67.6,63.5,52,32.8,http://img1.famulei.com/z/0/p/172/2115560530098_100X100.png,Mata,ÕÔÊÀºâ,¸¨Öú,KT,434,96,34,33
1,1,2,6.5,1.5,0.5,9.2,13.3,4.5,178.2,274.1,1.3,1.3,0.4,1.3,10,72.8,63.0,46,30.0,http://img1.famulei.com/z/0/p/172/2114030086769_100X100.png,COREJJ,ÕÔ¶÷ÈÊ,¸¨Öú,SSG,300,71,25,29
2,2,3,8.0,2.1,1.1,9.5,14.9,4.2,199.9,273.6,1.1,1.1,0.3,1.4,4,66.9,70.8,48,32.9,http://img1.famulei.com/z/0/p/172/2115414745411_100X100.png,GorillA,Beomhyun Kang,¸¨Öú,KZ,385,102,53,34
3,3,4,6.9,2.0,0.6,8.1,11.8,3.7,153.1,265.1,1.0,1.0,0.4,1.2,7,70.5,63.6,55,28.4,http://img1.famulei.com/z/0/p/172/2115112058022_100X100.png,Wolf,ÀîÔÚãä,¸¨Öú,SKT,383,111,34,35
4,4,5,7.0,2.3,0.6,9.3,15.7,3.3,181.2,270.8,1.1,1.1,0.3,1.5,6,71.4,54.0,50,32.4,http://img1.famulei.com/z/0/p/172/2116045098516_100X100.png,TusiN,Park Jong-ik,¸¨Öú,AFs,352,115,34,27
5,5,6,6.2,2.2,0.7,8.3,13.3,3.1,154.3,267.3,1.1,1.1,0.3,1.2,4,76.2,31.0,42,27.2,http://img1.famulei.com/z/0/p/172/2116470990907_100X100.png,Max,Jong-bin Jung,¸¨Öú,MVP,264,94,32,13
6,6,7,6.9,2.7,0.5,8.3,15.4,2.7,150.2,262.2,1.2,1.2,0.4,1.4,3,79.0,38.6,44,31.2,http://img1.famulei.com/z/0/p/175/3112243916829_100X100.png,Key,Han-ki Kim,¸¨Öú,ROX,307,120,25,17
7,7,8,6.4,2.6,0.4,8.6,14.8,2.5,167.1,266.8,1.0,1.0,0.3,1.4,3,71.0,50.0,42,28.9,http://img1.famulei.com/z/0/p/172/2116014848253_100X100.png,SnowFlower,Hoei-jong No,¸¨Öú,JAG,269,112,20,21
8,8,9,4.9,2.0,0.3,7.0,15.5,2.5,122.3,249.6,1.1,1.1,0.3,1.4,0,64.4,28.9,45,26.7,http://img1.famulei.com/z/0/p/172/2116485391170_100X100.png,Totoro,Jong-sup Eun,¸¨Öú,bbq,222,92,15,13
9,9,10,5.1,2.7,0.4,7.2,15.7,2.0,124.6,246.3,1.2,1.2,0.3,1.4,0,60.6,24.1,29,26.7,http://img1.famulei.com/z/0/p/175/3111321516956_100X100.png,ELLA,¹ùÄÎ„ì,¸¨Öú,EEW,148,81,14,7
10,10,11,0.0,2.0,0.0,8.4,18.5,0.0,139.9,213.7,1.4,1.4,0.2,1.0,0,0.0,0.0,1,20.1,http://img1.famulei.com/z/0/p/172/2114233140205_100X100.png,Wraith,È¨Ö¾ãÉ,¸¨Öú,SSG,0,2,0,0
