,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,8.2,1.6,0.7,6.0,18.8,5.3,114.9,267.1,1.2,1.2,0.3,1.2,1,65.3,53.8,13,31.4,http://img1.famulei.com/z/0/p/172/2110364456800_100X100.png,Soul,ÖÜ·ã,¸¨Öú,EPA,107,22,10,7
1,1,2,10.1,2.2,0.7,5.8,19.3,4.8,105.7,287.6,1.3,1.3,0.3,1.3,2,76.3,73.3,45,35.0,http://img1.famulei.com/z/0/p/176/0623454382003_100X100.png,meiko,ÌïÒ°,¸¨Öú,EDG,487,109,38,33
2,2,3,10.4,2.7,0.5,5.1,18.1,4.0,91.7,272.6,1.1,1.1,0.4,1.4,7,67.4,73.3,45,34.9,http://img1.famulei.com/z/0/p/172/2115560530098_100X100.png,Mata,ÕÔÊÀºâ,¸¨Öú,RNG,469,123,26,33
3,3,4,8.8,2.5,0.6,6.6,18.4,3.6,123.2,263.5,1.3,1.3,0.4,1.3,4,74.8,51.1,47,32.4,http://img1.famulei.com/z/0/p/172/2111033270851_100X100.png,Caveman,¶ÎµÂÁ¼,¸¨Öú,VG,416,122,31,24
4,4,5,17.0,5.0,1.0,9.1,19.3,3.6,238.9,272.2,1.0,1.0,0.3,1.2,0,81.8,0.0,1,43.6,http://img1.famulei.com/z/0/p/1612/2816481194595_100X100.png,Luo,ÂÞ´ÊÈñ,¸¨Öú,OMG,17,5,1,0
5,5,6,7.7,2.5,0.7,7.6,17.2,3.4,134.5,258.2,1.1,1.1,0.3,1.4,4,69.6,59.3,51,31.1,http://img1.famulei.com/z/1988533/p/172/2111081481995_100X100.png,Zero,Òü¾°ÛÆ,¸¨Öú,WE,421,135,40,32
6,6,7,9.5,2.9,0.7,7.3,17.2,3.4,140.7,261.9,1.2,1.2,0.4,1.2,3,73.3,47.4,38,31.6,http://img1.famulei.com/z/0/p/172/2111281982829_100X100.png,Five,ÁõÊ±Óê,¸¨Öú,OMG,364,113,27,18
7,7,8,8.6,2.7,0.3,5.2,19.3,3.2,106.4,259.6,1.1,1.1,0.4,1.5,3,68.6,61.5,43,32.7,http://img1.famulei.com/z/0/p/172/2110523686781_100X100.png,Mor,ÕÅºêÎ°,¸¨Öú,QG,374,118,15,24
8,8,9,7.6,2.5,0.4,6.3,16.6,3.1,125.7,258.0,1.2,1.2,0.5,1.3,5,69.2,50.0,39,30.9,http://img1.famulei.com/z/0/p/172/2111421643217_100X100.png,Pyl,³Â²©,¸¨Öú,LGD,298,99,18,19
9,9,10,5.9,2.6,2.5,16.7,24.6,3.1,318.5,341.6,3.9,3.9,0.4,0.5,1,68.4,33.3,12,33.6,http://img1.famulei.com/z/0/p/1612/0610454457456_100X100.png,Rabbit97,ºÎÖ¾ºè,´òÒ°,EPA,71,32,31,4
10,10,11,8.6,2.9,0.4,6.1,20.2,3.0,123.5,263.5,1.3,1.3,0.4,1.1,6,70.2,51.3,39,30.6,,Kitties,Áõºé¾û,¸¨Öú,iG,338,116,17,20
11,11,12,7.3,2.5,0.5,5.0,18.7,3.0,92.5,259.7,1.3,1.3,0.3,1.3,4,70.0,54.3,46,29.5,http://img1.famulei.com/z/0/p/1612/2817084897523_100X100.png,ELLA,¹ùÄÎ„ì,¸¨Öú,Snake,340,118,23,25
12,12,13,6.8,2.7,0.3,5.8,18.5,2.6,107.8,244.8,1.1,1.1,0.3,1.0,0,62.5,26.9,26,26.9,http://img1.famulei.com/z/0/p/1612/2817084275768_100X100.png,Jiezou,ÏÄºâ,¸¨Öú,EPA,177,71,8,7
13,13,14,6.0,3.3,0.7,6.8,18.0,2.0,114.4,245.8,1.1,1.1,0.4,1.2,1,77.5,9.1,33,27.6,http://img1.famulei.com/z/0/p/1612/0611371452023_100X100.jpg,X1u,Óà½Ý,¸¨Öú,HYG,200,110,25,3
14,14,15,5.4,3.2,0.5,7.9,21.0,1.8,139.0,242.0,1.3,1.3,0.3,1.1,0,67.9,25.0,36,27.7,http://img1.famulei.com/z/1994475/p/172/2110350669654_100X100.png,Savoki,½ðå°,¸¨Öú,M3,197,116,19,9
15,15,16,9.0,5.0,0.0,6.8,19.2,1.8,122.8,253.2,1.4,1.4,0.5,1.3,0,64.2,100.0,2,29.4,http://img1.famulei.com/z/0/p/1612/0614005570942_100X100.jpg,Ley,ÀÖÒã,¸¨Öú,RNG,18,10,0,2
16,16,17,3.0,3.0,0.0,7.4,22.6,1.0,117.5,226.4,1.4,1.4,0.1,1.2,0,66.6,0.0,2,22.7,http://img1.famulei.com/z/2765790/p/1612/0216131283561_100X100.png,Tabe,Íõ°ØÇÚ,¸¨Öú,iG,6,6,0,0
