,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,7.2,1.7,0.7,8.5,15.0,4.6,164.3,267.1,1.7,1.7,0.3,1.5,2,72.8,70.0,30,31.8,http://img1.famulei.com/z/0/p/175/2522095491208_100X100.png,Olleh,Kim Joo-sung,¸¨Öú,TL,218,51,21,21
1,1,2,8.4,2.3,0.3,6.8,15.2,3.7,149.6,253.2,1.6,1.6,0.2,1.5,1,70.5,66.7,24,32.4,http://img1.famulei.com/z/0/p/176/0915243682249_100X100.png,Adrian,Adrian Ma,¸¨Öú,EF,203,57,8,16
2,2,3,5.7,1.7,0.6,8.9,15.1,3.5,165.7,253.1,1.5,1.5,0.4,1.3,3,73.8,50.0,32,29.2,http://img1.famulei.com/z/0/p/175/2522045250109_100X100.png,Hakuho,Nickolas Surgent,¸¨Öú,CG,183,57,20,16
3,3,4,6.3,1.9,0.5,5.9,17.4,3.5,123.0,258.9,1.8,1.8,0.2,1.5,1,69.0,58.3,24,30.2,http://img1.famulei.com/z/0/p/1610/1217523050130_100X100.png,Mithy,Alfonso Aguirre Rodriguez,¸¨Öú,TSM,153,47,14,14
4,4,5,7.6,2.5,0.5,6.3,13.7,3.2,139.5,249.3,1.6,1.6,0.4,1.4,2,78.1,38.9,18,30.2,http://img1.famulei.com/z/0/p/1610/1218364315242_100X100.png,Biofrost,Vincent Wang,¸¨Öú,CLG,138,45,9,7
5,5,6,7.2,2.4,0.6,5.4,14.0,3.1,112.5,246.6,1.3,1.3,0.2,1.3,0,74.2,52.2,23,28.0,http://img1.famulei.com/z/0/p/1610/1214463422278_100X100.png,Smoothie,Andy Ta,¸¨Öú,C9,167,57,15,12
6,6,7,6.2,2.1,0.3,7.1,15.7,3.0,132.6,247.9,1.6,1.6,0.3,1.1,2,70.3,59.3,27,26.4,http://img1.famulei.com/z/0/p/1610/1217041061375_100X100.png,Aphromoo,Zaqueri Black,¸¨Öú,100T,168,58,10,16
7,7,8,6.1,2.5,0.6,6.9,16.4,2.6,137.2,242.2,1.6,1.6,0.2,1.4,1,78.2,22.2,18,28.7,http://img1.famulei.com/z/0/p/175/2518575924077_100X100.png,Matt,Matt Elento,¸¨Öú,GGS,110,46,12,4
8,8,9,6.8,2.8,0.6,7.8,15.7,2.6,153.2,258.1,1.8,1.8,0.3,1.2,0,82.1,37.5,16,28.9,http://img1.famulei.com/z/0/p/177/2515081185873_100X100.png,Stunt,William Chen,¸¨Öú,C9,110,45,10,6
9,9,10,5.1,2.7,0.4,8.5,16.5,2.0,150.5,247.7,1.6,1.6,0.3,1.3,0,65.5,27.8,18,26.9,http://img1.famulei.com/z/0/p/175/2518065372780_100X100.png,LemonNation,Daerek Hart,¸¨Öú,OPT,93,49,8,5
10,10,11,4.5,3.5,1.0,11.7,14.3,1.5,313.8,216.8,0.7,0.7,0.1,1.0,0,68.7,0.0,2,25.9,https://img1.famulei.com/z/3046263/p/183/1907162459366_100X100.png,papaChau,papaChau,¸¨Öú,EF,9,7,2,0
11,11,12,3.0,3.0,0.5,11.6,19.1,1.1,221.0,225.4,1.0,1.0,0.3,1.5,0,70.0,0.0,2,28.5,https://img1.famulei.com/z/3046263/p/182/1210173773918_100X100.png,JayJ,Juan Guibert,¸¨Öú,FLY,6,6,1,0
