,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,7.0,1.6,0.6,6.8,13.4,4.6,120.4,243.5,1.7,1.7,0.2,1.6,4,66.7,60.6,33,30.1,http://img1.famulei.com/z/0/p/1610/1214321662099_100X100.png,Vander,Oskar Bogdan,¸¨Öú,S04,231,54,22,20
1,1,2,6.3,1.6,0.6,8.8,11.6,4.1,159.5,233.9,1.2,1.2,0.3,1.5,1,61.2,50.0,18,28.6,http://img1.famulei.com/z/0/p/176/0816270192340_100X100.png,KaSing,Raymond Tsang,¸¨Öú,SPY,114,30,11,9
2,2,3,7.2,2.0,0.7,6.5,14.2,3.8,122.3,242.2,1.4,1.4,0.2,1.5,2,68.9,52.2,23,29.0,http://img1.famulei.com/z/0/p/171/2210534019751_100X100.png,Wadid,Kim Bae-in,¸¨Öú,G2,167,48,17,12
3,3,4,8.4,2.6,1.0,8.8,16.0,3.5,170.5,262.7,1.4,1.4,0.2,1.4,1,68.7,64.3,28,32.1,https://img1.famulei.com/z/5693983/p/181/1618233768092_100X100.png,Jactroll,Jakub Skurzy¨½ski,¸¨Öú,Vitality,236,75,28,18
4,4,5,7.2,2.8,1.4,9.1,16.1,3.0,172.5,258.0,1.4,1.4,0.2,1.1,2,60.4,73.1,26,28.5,http://img1.famulei.com/z/0/p/1612/1914230840671_100X100.png,Hylissang,Zdravets Iliev Galabov,¸¨Öú,FNC,188,75,37,19
5,5,6,8.3,2.9,0.5,10.6,16.1,3.0,183.3,250.0,1.3,1.3,0.3,1.7,2,73.9,55.6,27,33.7,http://img1.famulei.com/z/0/p/1610/1218183276600_100X100.png,Mikyx,Mihael Mehle,¸¨Öú,MSF,225,79,16,15
6,6,7,6.6,2.8,0.6,6.3,16.8,2.5,115.0,236.3,1.6,1.6,0.2,1.5,0,62.0,40.0,5,29.1,https://img1.famulei.com/z/2985229/p/179/1917222785506_100X100.png,Kaiwing,Áè†¢˜s,¸¨Öú,HKA,33,14,3,2
7,7,8,6.2,2.9,0.9,7.9,15.3,2.4,140.7,242.3,1.8,1.8,0.4,1.5,0,62.2,38.9,18,30.9,http://img1.famulei.com/z/5693983/p/181/1618141978718_100X100.png,Norskeren,Tore Hoel Eilertsen,¸¨Öú,ROC,113,53,17,7
8,8,9,3.5,1.5,0.0,5.2,18.1,2.3,63.5,213.4,1.2,1.2,0.2,1.5,0,53.8,50.0,2,23.0,https://img1.famulei.com/z/0/p/171/2013104636827_100X100.png,Jesiz,Jesse Le,¸¨Öú,MSF,7,3,0,1
9,9,10,5.3,3.5,0.6,8.6,18.3,1.7,147.6,237.7,1.5,1.5,0.3,1.5,0,63.0,38.9,18,28.7,http://img1.famulei.com/z/0/p/172/2116485391170_100X100.png,Totoro,Jong-seop Eun,¸¨Öú,UOL,97,64,12,7
10,10,11,5.4,3.4,0.2,7.5,16.6,1.6,138.3,232.3,1.4,1.4,0.2,1.5,1,61.6,27.8,18,27.2,https://img1.famulei.com/z/3046263/p/186/1607403374799_100X100.png,SirNukesAlot,,¸¨Öú,GIA,98,62,5,5
11,11,12,4.2,3.3,0.3,8.1,13.9,1.3,134.7,219.8,1.3,1.3,0.3,1.4,0,61.7,11.1,18,25.0,http://img1.famulei.com/z/5693983/p/181/1618043727897_100X100.png,promisq,Hampus Abrahamsson,¸¨Öú,H2K,77,61,7,2
