,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,13.0,3.0,1.0,7.3,14.6,4.6,161.6,312.8,3.0,3.0,0.1,1.0,0,77.7,100.0,1,34.8,http://img1.famulei.com/z/0/p/176/0915243682249_100X100.png,Adrian,Adrian Ma,¸¨Öú,EF,13,3,1,1
1,1,2,7.9,2.2,0.8,10.9,16.1,3.9,204.4,265.6,1.5,1.5,0.3,1.5,4,75.3,72.0,25,33.7,http://img1.famulei.com/z/0/p/175/2522095491208_100X100.png,Olleh,Kim Joo-sung,¸¨Öú,TL,199,56,21,18
2,2,3,7.2,2.1,0.8,7.8,15.1,3.8,156.1,251.1,1.6,1.6,0.3,1.4,3,73.3,58.3,24,30.2,https://img1.famulei.com/z/2985229/p/186/1915062159401_100X100.png,zeyzal,Tristan Stidam,¸¨Öú,C9,174,51,21,14
3,3,4,7.3,2.1,0.5,7.5,14.4,3.7,147.5,236.6,1.2,1.2,0.1,1.4,2,68.1,41.2,17,28.0,http://img1.famulei.com/z/0/p/1610/1214463422278_100X100.png,Smoothie,Andy Ta,¸¨Öú,C9,125,36,10,7
4,4,5,6.8,2.1,0.8,8.0,12.9,3.5,134.8,243.8,1.3,1.3,0.4,1.4,1,70.9,38.9,18,29.5,http://img1.famulei.com/z/0/p/1610/1218364315242_100X100.png,Biofrost,Vincent Wang,¸¨Öú,CLG,124,39,15,7
5,5,6,6.2,2.2,0.5,7.4,13.6,3.0,141.3,242.3,1.5,1.5,0.3,1.5,4,63.4,54.3,35,29.1,http://img1.famulei.com/z/0/p/1610/1217523050130_100X100.png,Mithy,Alfonso Aguirre Rodriguez,¸¨Öú,TSM,218,79,20,19
6,6,7,7.6,2.8,0.6,6.5,17.1,2.9,124.1,240.5,1.2,1.2,0.3,1.2,1,68.5,56.2,32,29.2,http://img1.famulei.com/z/0/p/1610/1217041061375_100X100.png,Aphromoo,Zaqueri Black,¸¨Öú,100T,245,90,21,18
7,7,8,6.3,2.6,0.8,11.1,14.7,2.7,199.5,234.6,1.2,1.2,0.2,1.4,0,66.8,27.8,18,29.9,http://img1.famulei.com/z/0/p/175/2518575924077_100X100.png,Matt,Matthew Elento,¸¨Öú,GGS,115,47,16,5
8,8,9,5.1,2.0,0.1,7.0,14.4,2.6,129.0,226.9,1.1,1.1,0.3,1.5,1,63.5,50.0,18,26.2,http://img1.famulei.com/z/0/p/176/0915220799920_100X100.png,Big,Terry Chuong,¸¨Öú,OPT,93,36,3,9
9,9,10,7.2,3.2,0.7,8.0,14.7,2.4,172.3,234.7,1.2,1.2,0.2,1.3,0,68.0,50.0,8,28.6,http://img1.famulei.com/z/0/p/1612/1618413777934_100X100.png,Feng,Xiao-feng  Wang,¸¨Öú,TIP,58,26,6,4
10,10,11,6.1,2.8,0.7,7.8,18.0,2.3,135.7,247.4,1.7,1.7,0.2,1.4,0,60.0,47.4,19,29.1,https://img1.famulei.com/z/3046263/p/182/1210173773918_100X100.png,JayJ,Juan Guibert,¸¨Öú,,117,55,14,9
11,11,12,6.1,3.2,0.7,11.4,13.3,2.1,209.7,240.2,1.1,1.1,0.4,1.4,2,65.1,40.0,15,30.0,http://img1.famulei.com/z/0/p/175/2522045250109_100X100.png,Hakuho,Nickolas Surgent,¸¨Öú,CG,92,49,11,6
12,12,13,5.0,3.0,0.5,6.8,16.2,1.8,126.7,199.1,1.5,1.5,0.2,1.3,0,78.5,0.0,2,25.1,https://img1.famulei.com/z/3046263/p/187/2910222612544_100X100.png,Vulcan,Vulcan,¸¨Öú,CG,10,6,1,0
13,13,14,4.7,3.5,1.0,6.1,16.4,1.6,105.2,223.5,1.3,1.3,0.3,1.3,1,63.8,25.0,4,25.9,http://img1.famulei.com/z/0/p/177/2515030036978_100X100.png,KonKwon,Kevin Kwon,¸¨Öú,FLY,19,14,4,1
14,14,15,2.0,2.5,0.0,3.8,14.0,0.8,49.9,213.9,1.1,1.1,0.3,1.2,0,80.0,0.0,2,17.8,http://img1.famulei.com/z/0/p/175/2518370553238_100X100.png,Gate,Austin Yu,´òÒ°,,4,5,0,0
