,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,10.5,1.4,0.9,6.5,17.6,8.0,131.9,271.1,1.0,1.0,0.3,1.1,5,71.6,69.7,33,34.7,http://img1.famulei.com/z/0/p/1610/1217185996871_100X100.png,SwordArt,ºúË¶½Ü,¸¨Öú,FW,349,47,30,23
1,1,2,4.7,1.7,7.2,31.5,15.4,6.8,631.8,481.6,8.3,8.3,0.2,0.3,1,81.3,100.0,4,40.3,http://img1.famulei.com/z/0/p/176/0720321411450_100X100.png,RD,ÁºÌÚÀø,ADC,LD,19,7,29,4
2,2,3,8.5,1.9,0.5,6.3,17.5,4.5,137.4,272.2,1.2,1.2,0.4,1.2,6,65.7,87.1,31,31.5,http://img1.famulei.com/z/0/p/1610/1216580525835_100X100.png,Albis,¿µ¼ÒÎ¬,¸¨Öú,AHQ,264,61,16,27
3,3,4,9.0,2.3,0.8,8.3,15.4,4.1,161.3,272.2,1.1,1.1,0.4,1.4,3,72.5,57.1,28,33.9,http://img1.famulei.com/z/0/p/175/2522095491208_100X100.png,Olleh,Kim Joo-sung,¸¨Öú,IMT,254,67,24,16
4,4,5,8.8,2.2,0.4,6.8,20.4,4.1,127.5,263.9,1.1,1.1,0.2,1.3,1,76.1,63.6,33,30.9,http://img1.famulei.com/z/0/p/1612/2817100076626_100X100.png,Jay,Jay,¸¨Öú,JT,292,73,14,21
5,5,6,7.1,2.1,0.6,6.7,18.6,3.6,116.3,264.4,1.4,1.4,0.3,1.4,4,75.5,44.4,36,30.9,http://img1.famulei.com/z/0/p/176/0211542232328_100X100.png,Dreamer,Dreamer,¸¨Öú,M17,258,78,23,16
6,6,7,7.0,3.0,0.6,6.4,19.2,2.5,115.5,253.9,1.4,1.4,0.4,1.2,2,81.1,39.1,23,29.7,http://img1.famulei.com/z/0/p/176/0721411185228_100X100.png,Kaiwing,Kaiwing,¸¨Öú,FB,162,69,14,9
7,7,8,7.4,3.4,0.7,8.0,17.6,2.3,167.3,245.5,1.0,1.0,0.3,1.1,1,72.9,28.6,28,29.3,http://img1.famulei.com/z/0/p/176/0309350145769_100X100.png,SuKi,SuKi,¸¨Öú,XG,208,96,21,8
8,8,9,5.4,4.4,0.2,4.3,23.7,1.2,81.5,240.9,1.1,1.1,0.2,0.8,0,73.6,20.0,5,23.3,http://img1.famulei.com/z/0/p/176/0616274696632_100X100.png,SkuLL,SkuLL,¸¨Öú,FB,27,22,1,1
9,9,10,2.5,4.4,0.9,17.6,19.2,0.7,266.7,263.1,3.5,3.5,0.2,0.8,0,60.2,0.0,16,22.9,http://img1.famulei.com/z/0/p/176/0616195287817_100X100.png,Never,Never,¸¨Öú,CGE,41,71,15,0
