,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,7.8,1.2,1.2,7.5,26.8,7.3,156.8,326.1,4.8,4.8,0.3,1.3,8,73.1,80.0,25,37.8,http://img1.famulei.com/z/0/p/177/2514314024553_100X100.png,Broxah,Mads Brock-Pedersen,打野,FNC,197,31,32,20
1,1,2,6.4,1.2,1.0,8.6,29.6,6.1,149.9,302.7,4.4,4.4,0.4,1.0,8,77.7,58.1,31,34.9,http://img1.famulei.com/z/0/p/171/2112010429617_100X100.png,Xerxe,Andrei Dragomir,打野,SPY,200,38,34,18
2,2,3,7.1,1.5,1.6,9.4,31.6,5.7,201.0,318.3,5.0,5.0,0.6,1.4,6,78.9,57.7,26,44.4,http://img1.famulei.com/z/0/p/1610/1214044662185_100X100.png,Jankos,Marcin Jankowski,打野,G2,186,40,43,15
3,3,4,5.8,1.7,1.7,10.9,28.5,4.2,211.6,316.0,5.2,5.2,0.4,1.3,3,75.9,33.3,18,40.5,http://img1.famulei.com/z/5693983/p/181/1618284838121_100X100.png,Kold,Jonas Andersen,打野,UOL,105,32,31,6
4,4,5,6.1,1.9,1.7,11.5,32.6,4.0,225.6,327.6,5.6,5.6,0.6,1.3,3,73.8,44.4,18,42.2,http://img1.famulei.com/z/0/p/177/2514481630747_100X100.png,Maxlore,Nubar Sarafian,打野,MSF,110,35,31,8
5,5,6,4.0,2.0,3.0,28.7,8.6,3.5,525.6,392.2,10.0,10.0,0.4,0.4,0,100.0,0.0,1,29.0,http://img1.famulei.com/z/0/p/174/2616430985804_100X100.png,Shernfire,Shern Tai,ADC,DW,4,2,3,0
6,6,7,6.4,2.5,0.9,9.0,32.3,2.9,163.9,294.4,4.4,4.4,0.6,1.2,3,77.3,38.9,18,39.2,http://img1.famulei.com/z/0/p/1612/2914481033212_100X100.png,djoko,Charly Guillard,打野,GIA,116,45,17,7
7,7,8,5.0,2.2,1.1,10.0,31.5,2.7,184.6,305.0,4.8,4.8,0.4,1.3,4,76.6,38.1,21,36.4,http://img1.famulei.com/z/0/p/1612/1616513062635_100X100.png,Memento,Jonas Elmarghichi,打野,ROC,106,48,25,8
8,8,9,5.5,2.3,0.9,7.9,29.9,2.7,184.5,290.8,4.2,4.2,0.2,0.7,1,63.8,60.0,15,31.4,http://img1.famulei.com/z/0/p/176/0117385932047_100X100.png,Shook,Ilyas Hartsema,打野,NIP,83,35,14,9
9,9,10,5.2,2.5,1.2,9.3,33.4,2.4,182.3,302.5,4.6,4.6,0.5,1.1,4,69.1,50.0,32,37.6,http://img1.famulei.com/z/0/p/1612/1617295799395_100X100.png,Gilius,Berk Demir,打野,Vitality,167,83,39,16
10,10,11,2.6,2.1,0.5,8.3,32.1,1.4,131.7,287.3,4.4,4.4,0.5,1.4,0,82.6,16.7,6,33.1,http://img1.famulei.com/z/0/p/176/0914545619053_100X100.png,Santorin,Lucas Larsen,打野,H2K,16,13,3,1
11,11,12,1.6,2.0,0.7,23.7,20.3,1.1,339.0,342.9,8.1,8.1,0.3,0.7,0,79.1,0.0,8,24.5,http://img1.famulei.com/z/5693983/p/181/1617563576390_100X100.png,Caedrel,Marc Robert Lamont,中单,H2K,13,16,6,1
