,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,11.0,1.0,2.0,13.0,31.5,13.0,262.1,342.5,3.3,3.3,0.1,0.6,1,56.5,100.0,1,37.8,http://img1.famulei.com/z/0/p/1612/2817134759368_100X100.png,Achie,Achie,打野,JT,11,1,2,1
1,1,2,7.5,1.6,2.1,15.2,29.3,5.9,306.4,345.2,4.0,4.0,0.5,0.7,12,68.1,62.5,56,39.7,http://img1.famulei.com/z/0/p/1610/1214370011428_100X100.png,meteos,William Hartman,打野,P1,420,91,120,35
2,2,3,7.5,1.9,2.2,16.8,34.2,5.0,370.3,367.5,4.2,4.2,0.4,0.7,13,67.5,83.3,48,43.3,http://img1.famulei.com/z/0/p/1610/1218300015922_100X100.png,Svenskeren,Dennis Johnsen,打野,TSM,363,93,110,40
3,3,4,5.9,1.6,1.7,17.0,27.2,4.7,349.8,327.5,4.2,4.2,0.4,0.7,11,76.0,34.9,43,37.5,http://img1.famulei.com/z/0/p/1612/1617450277322_100X100.png,Santorin,Lucas Larsen,打野,NRG,254,69,77,15
4,4,5,8.2,2.3,2.5,15.9,33.8,4.6,385.5,369.3,4.4,4.4,0.4,0.8,15,72.7,59.6,52,46.4,http://img1.famulei.com/z/0/p/175/2518584231023_100X100.png,Reignover,Yeu-jin Kim,打野,TL,429,122,135,31
5,5,6,7.0,2.3,2.1,15.8,30.0,3.9,339.9,344.4,4.1,4.1,0.4,0.7,15,73.2,51.7,58,40.1,http://img1.famulei.com/z/0/p/1610/1217021296006_100X100.png,Xmithie,Jake Puchero,打野,CLG,410,136,122,30
6,6,7,6.1,2.5,3.1,21.1,32.4,3.5,422.6,365.6,4.5,4.5,0.4,0.6,7,74.3,36.4,44,42.2,http://img1.famulei.com/z/0/p/175/2522072755945_100X100.png,Dardoch,Joshua Hartnett,打野,IMT,271,114,137,16
7,7,8,5.4,2.3,2.6,17.2,29.5,3.5,311.6,335.2,3.8,3.8,0.2,0.7,5,75.6,46.7,30,36.7,http://img1.famulei.com/z/0/p/171/2113212565490_100X100.png,Inori,Rami Charagh,打野,P1,164,69,78,14
8,8,9,6.3,2.7,2.2,17.5,28.6,3.0,367.5,346.3,4.2,4.2,0.4,0.7,8,75.8,43.5,46,37.8,http://img1.famulei.com/z/0/p/176/0915115665177_100X100.png,Procxin,Se-young Kim,打野,ENVY,290,128,102,20
9,9,10,6.5,2.8,2.1,17.2,30.8,3.0,345.0,344.6,4.2,4.2,0.4,0.6,5,70.6,52.2,46,38.7,http://img1.famulei.com/z/0/p/1612/1617085096018_100X100.jpg,ShrimP,Byeong-hoon Lee,打野,APX ,301,131,97,24
10,10,11,4.2,2.4,0.9,12.3,30.1,2.1,235.6,297.3,3.3,3.3,0.5,0.7,4,60.9,35.5,31,32.1,http://img1.famulei.com/z/0/p/176/0915215168856_100X100.png,Hard ,Anthony  Barkhovtsev,打野,EF,132,76,30,11
11,11,12,3.9,2.7,1.1,14.3,26.6,1.8,229.2,306.3,3.4,3.4,0.4,0.6,0,68.2,14.3,14,28.5,,Zentinel,Kevin Pires,打野,P1,55,38,16,2
12,12,13,2.5,1.5,0.0,14.0,30.3,1.6,134.5,287.6,3.5,3.5,0.2,0.7,1,62.5,50.0,2,21.9,http://img1.famulei.com/z/0/p/176/1121073799834_100X100.png,GRIGNE ,JONATHAN ARMAO,打野,EF,5,3,0,1
13,13,14,4.2,3.8,0.8,16.9,29.7,1.3,285.6,312.5,3.5,3.5,0.4,0.9,1,67.9,14.3,7,32.3,http://img1.famulei.com/z/0/p/176/0915205174525_100X100.png,Kez,Kevin Jeon,打野,EF,30,27,6,1
