,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,8.7,1.5,3.9,13.9,27.5,8.1,323.9,386.0,4.4,4.4,0.4,0.6,13,68.2,84.4,45,42.7,http://img1.famulei.com/z/0/p/172/2111223981944_100X100.png,clearlove,明凯,打野,EDG,392,70,176,38
1,1,2,8.8,2.6,3.6,15.8,27.9,4.6,350.2,367.1,4.0,4.0,0.4,0.5,5,72.0,76.9,13,41.4,http://img1.famulei.com/z/0/p/176/1313594445207_100X100.png,Yotu,唐圣,打野,LGD,115,35,47,10
2,2,3,7.6,2.3,3.0,14.6,28.5,4.5,312.9,362.7,4.4,4.4,0.4,0.6,8,73.4,54.5,55,39.6,http://img1.famulei.com/z/1000043/p/172/2111065725249_100X100.png,Condi,向人杰,打野,WE,421,130,166,30
3,3,4,8.8,2.8,3.6,17.0,30.6,4.4,400.9,380.0,4.3,4.3,0.4,0.5,12,74.6,64.6,48,44.0,http://img1.famulei.com/z/0/p/176/0610493322935_100X100.png,MLXG,刘世宇,打野,RNG,424,136,175,31
4,4,5,7.5,2.6,3.3,20.3,30.8,4.1,404.8,383.0,4.7,4.7,0.5,0.9,9,74.0,61.8,34,45.1,http://img1.famulei.com/z/0/p/172/2111575865152_100X100.png,Sofm,黎光维,打野,Snake,257,90,114,21
5,5,6,7.2,2.5,3.1,19.1,30.0,4.1,399.7,368.0,4.4,4.4,0.4,0.6,8,71.9,52.2,46,43.3,http://img1.famulei.com/z/0/p/1612/0217085124199_100X100.png,Dandy,崔仁奎,打野,VG,335,117,147,24
6,6,7,7.4,2.5,2.7,14.8,28.6,4.0,312.8,357.6,4.2,4.2,0.4,0.7,7,69.7,62.8,43,40.5,http://img1.famulei.com/z/0/p/176/0611385333405_100X100.png,Avoidless,范俊伟,打野,IM,320,109,118,27
7,7,8,6.3,2.5,2.2,13.7,28.2,3.4,268.3,339.2,4.6,4.6,0.6,1.0,1,70.8,30.0,10,41.0,http://img1.famulei.com/z/2985229/p/181/1018353964603_100X100.png,ZZR,曾湛然,打野,Snake,63,25,22,3
8,8,9,6.1,2.4,2.0,100.0,100.0,3.3,305.9,342.7,4.2,4.2,0.4,0.9,2,73.0,0.0,9,38.8,http://img1.famulei.com/z/0/p/176/0623464850563_100X100.png,Fireloli,赵志铭,打野,IM,55,22,18,4
9,9,10,6.0,2.7,3.0,17.7,26.3,3.2,364.6,345.0,4.1,4.1,0.3,0.5,3,69.0,37.2,43,35.3,http://img1.famulei.com/z/2733212/p/176/0611343747679_100X100.png,KidKid,葛炎,打野,iG,259,120,130,16
10,10,11,7.6,3.4,3.2,17.4,29.1,3.1,359.3,349.0,4.2,4.2,0.4,0.7,4,72.5,37.1,35,41.8,http://img1.famulei.com/z/0/p/172/2111264183144_100X100.png,juejue,颜宏,打野,OMG,269,122,112,13
11,11,12,5.9,2.8,1.9,14.7,26.3,2.7,272.4,325.8,4.2,4.2,0.5,0.7,0,64.1,36.0,25,35.3,http://img1.famulei.com/z/0/p/172/2111423184809_100X100.png,Eimy,谢丹,打野,LGD,149,72,48,9
12,12,13,6.0,3.4,2.4,15.2,27.3,2.4,305.8,344.6,4.3,4.3,0.4,0.7,7,65.0,40.0,40,36.7,http://img1.famulei.com/z/1988476/p/172/2110355372708_100X100.png,Wushuang,王海郦,打野,GT,242,137,96,16
13,13,14,6.8,4.0,2.9,19.0,28.1,2.4,395.5,347.1,4.3,4.3,0.5,0.5,4,72.5,33.3,39,38.7,http://img1.famulei.com/z/0/p/172/2110545296626_100X100.png,Swift,白多训,打野,NB,269,156,116,13
14,14,15,5.0,3.0,2.5,17.6,29.0,2.4,340.4,334.7,4.4,4.4,0.5,0.9,3,72.7,22.2,18,39.5,http://img1.famulei.com/z/0/p/1612/0217201449156_100X100.png,March,叶加滨,打野,SAT,90,55,46,4
15,15,16,5.6,3.6,3.1,19.1,28.6,2.4,350.3,358.1,4.6,4.6,0.4,0.4,1,72.5,26.7,15,35.9,http://img1.famulei.com/z/0/p/1612/0217270795049_100X100.png,Chimin,金京玟,打野,SAT,85,54,47,4
16,16,17,5.7,2.7,0.7,17.3,27.1,2.3,324.7,316.8,3.8,3.8,0.4,0.8,0,81.2,0.0,4,33.9,http://img1.famulei.com/z/0/p/176/0610472885249_100X100.png,World6,陈裕添,打野,OMG,23,11,3,0
17,17,18,4.3,3.5,0.8,12.9,28.0,1.4,248.0,304.2,4.7,4.7,0.3,0.7,0,54.3,16.7,6,30.3,http://img1.famulei.com/z/0/p/1612/0514540989651_100X100.jpg,Cpt,孙羽泽,打野,SAT,26,21,5,1
18,18,19,5.0,5.5,0.1,5.1,16.4,0.9,99.3,234.9,1.1,1.1,0.2,1.3,0,44.4,14.3,7,24.3,http://img1.famulei.com/z/0/p/1612/0513555482589_100X100.png,Yu,李鑫男,辅助,LGD,35,39,1,1
