,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,7.9,0.9,2.2,12.0,24.6,10.4,247.7,343.4,4.3,4.3,0.2,0.8,8,70.8,71.1,38,36.2,http://img1.famulei.com/z/0/p/176/0911084431195_100X100.png,Broxah,Mads Brock-Pedersen,打野,FNC,301,37,86,27
1,1,2,8.3,2.1,1.9,11.2,26.4,4.8,237.9,326.6,4.1,4.1,0.3,0.8,5,66.7,52.9,34,35.4,http://img1.famulei.com/z/0/p/1610/1217394152903_100X100.png,Trashy,Jonas Anderson,打野,SPY,285,72,66,18
2,2,3,6.3,1.8,2.1,14.1,27.0,4.6,280.5,336.9,4.7,4.7,0.2,0.7,9,70.8,55.3,38,36.0,http://img1.famulei.com/z/0/p/171/2112010429617_100X100.png,Xerxe,Andrei Dragomir,打野,UOL,241,70,82,21
3,3,4,4.0,1.6,3.6,14.5,37.7,4.6,265.0,366.5,5.3,5.3,0.3,0.7,1,53.4,66.7,3,39.2,http://img1.famulei.com/z/0/p/1612/2914532070270_100X100.png,loulex,Jean-Victor Burgevin,打野,UOL,12,5,11,2
4,4,5,6.7,2.0,2.0,12.3,30.6,4.3,241.2,337.4,4.2,4.2,0.4,0.9,6,68.9,62.2,37,37.9,http://img1.famulei.com/z/0/p/1610/1214044662185_100X100.png,Jankos,Marcin Jankowski,打野,H2K,251,76,77,23
5,5,6,6.9,2.3,1.8,13.8,32.1,3.8,284.0,344.2,4.6,4.6,0.2,0.7,9,71.4,65.9,41,37.3,http://img1.famulei.com/z/0/p/1610/1217484626653_100X100.png,Trick,Hosan Seon,打野,G2,286,95,75,27
6,6,7,6.8,2.3,2.1,13.5,31.7,3.7,254.8,330.5,4.2,4.2,0.3,0.8,5,68.6,47.6,42,36.9,http://img1.famulei.com/z/0/p/1612/1413094246309_100X100.png,Maxlore,Nubar Sarafian,打野,MSF,286,99,90,20
7,7,8,4.1,2.1,2.1,15.8,26.4,2.9,283.5,303.8,4.0,4.0,0.4,1.0,0,75.8,0.0,7,35.6,http://img1.famulei.com/z/0/p/176/0114121016581_100X100.png,Lamabear,Leon Krüger,打野,MM,29,15,15,0
8,8,9,4.8,2.6,2.3,15.3,28.2,2.6,282.6,337.6,4.4,4.4,0.2,0.6,2,67.4,41.2,34,32.9,http://img1.famulei.com/z/0/p/176/0415564170900_100X100.png,Pridestalker,Pridestalker,打野,ROC,166,91,79,14
9,9,10,5.7,2.8,1.5,13.3,30.2,2.5,231.4,312.1,4.0,4.0,0.3,0.8,3,73.8,25.0,20,34.2,http://img1.famulei.com/z/0/p/1612/1618160151273_100X100.png,Amazing,Maurice Stückenschneider,打野,FNC,114,57,30,5
10,10,11,5.5,2.9,1.4,14.1,30.6,2.3,266.9,316.3,3.8,3.8,0.3,0.8,4,63.2,41.4,29,34.0,http://img1.famulei.com/z/0/p/1612/2914481033212_100X100.png,djoko,Charly Guillard,打野,Vitality,161,85,42,12
11,11,12,4.1,2.7,2.1,22.7,22.1,2.3,395.6,372.7,8.3,8.3,0.1,0.4,0,64.6,25.0,20,28.9,http://img1.famulei.com/z/0/p/1612/1617450511569_100X100.png,Kikis,Mateusz Szkudlarek,上单,FNC,83,54,43,5
12,12,13,4.7,3.2,1.7,13.2,31.1,2.0,218.7,308.6,3.9,3.9,0.1,0.6,1,70.6,24.1,29,30.1,http://img1.famulei.com/z/0/p/176/0117385932047_100X100.png,Shook,Ilyas Hartsema,打野,NIP,138,93,50,7
