,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,12.0,1.0,4.0,24.3,17.2,16.0,686.1,448.5,9.6,9.6,0.2,0.3,0,88.8,100.0,1,45.9,http://img1.famulei.com/z/0/p/172/2116052587592_100X100.png,Spirit,Da-yun Lee,中单,AFs,12,1,4,1
1,1,2,6.3,1.5,1.8,12.3,30.1,5.4,208.3,336.3,4.4,4.4,0.3,0.8,0,65.3,66.7,6,32.9,http://img1.famulei.com/z/0/p/175/2518464178300_100X100.png,Chaser,Sang-hyun Lee,打野,DIG,38,9,11,4
2,2,3,7.4,2.5,2.5,16.3,32.6,3.9,328.4,345.3,4.5,4.5,0.2,0.8,8,71.8,59.2,49,40.2,http://img1.famulei.com/z/0/p/171/2112150959447_100X100.png,Contractz,Juan Arturo Garcia,打野,C9,367,125,127,29
3,3,4,5.1,1.7,1.5,11.5,28.8,3.7,213.2,321.1,4.3,4.3,0.2,0.8,1,62.3,25.0,8,32.0,http://img1.famulei.com/z/0/p/171/2113212565490_100X100.png,Inori,Rami Charagh,打野,P1,41,14,12,2
4,4,5,7.8,2.9,2.3,12.4,32.1,3.4,279.2,334.2,3.9,3.9,0.3,0.8,7,70.7,75.5,49,39.8,http://img1.famulei.com/z/0/p/1610/1218300015922_100X100.png,Svenskeren,Dennis Johnsen,打野,TSM,387,144,115,37
5,5,6,5.3,2.3,2.5,14.0,29.8,3.3,261.0,346.3,4.9,4.9,0.4,0.8,9,73.2,44.2,52,35.8,http://img1.famulei.com/z/0/p/175/2522004592434_100X100.png,Lira,Tae-yoo Nam,打野,ENVY,280,121,130,23
6,6,7,7.7,2.9,2.2,13.5,29.8,3.3,288.6,341.7,4.0,4.0,0.3,0.8,6,69.1,63.5,52,38.5,http://img1.famulei.com/z/0/p/1610/1217021296006_100X100.png,Xmithie,Jake Puchero,打野,CLG,401,153,118,33
7,7,8,7.2,3.0,2.6,14.3,30.0,3.3,278.6,336.2,4.1,4.1,0.3,0.7,5,66.6,54.8,42,37.4,http://img1.famulei.com/z/0/p/175/2522072755945_100X100.png,Dardoch,Joshua Hartnett,打野,IMT,304,126,113,23
8,8,9,5.5,2.7,3.2,15.4,27.3,3.2,290.9,337.3,4.3,4.3,0.2,0.7,2,74.7,36.1,36,35.8,http://img1.famulei.com/z/0/p/176/1809200116779_100X100.png,MikeYeung,Michael Yeung,打野,P1,199,98,118,13
9,9,10,8.5,3.0,1.4,10.7,31.3,3.2,240.7,310.8,3.6,3.6,0.2,0.7,2,70.7,50.0,24,36.0,http://img1.famulei.com/z/0/p/177/2215274146476_100X100.png,OmarGod,OmarGod,打野,CLG,204,74,35,12
10,10,11,6.2,2.9,2.0,12.7,28.9,2.7,242.7,326.3,4.0,4.0,0.3,0.7,7,75.2,51.8,56,34.2,http://img1.famulei.com/z/0/p/1612/1617085096018_100X100.jpg,ShrimP,Byeong-hoon Lee,打野,APX ,348,165,113,29
11,11,12,5.0,2.6,2.1,14.9,31.0,2.7,267.6,319.9,4.4,4.4,0.3,1.0,1,69.4,35.5,31,36.2,http://img1.famulei.com/z/0/p/175/2518584231023_100X100.png,Reignover,Yeu-jin Kim,打野,TL,157,81,66,11
12,12,13,4.3,2.5,1.7,12.7,30.0,2.4,251.1,324.7,4.3,4.3,0.3,0.6,4,64.0,41.2,34,31.9,http://img1.famulei.com/z/0/p/175/2518060478204_100X100.png,Akaadian,Matthew Higginbotham,打野,EF,148,86,60,14
13,13,14,5.4,3.3,2.1,11.2,28.9,2.2,224.0,318.7,4.2,4.2,0.2,0.8,5,66.9,38.6,44,33.0,http://img1.famulei.com/z/0/p/175/2518070347182_100X100.png,Moon,Galen Holgate,打野,FLY,239,146,93,17
14,14,15,6.0,4.0,1.0,17.3,30.2,1.7,401.9,271.1,2.5,2.5,0.1,0.9,0,60.0,0.0,3,37.6,http://img1.famulei.com/z/0/p/1612/1618122554345_100X100.jpg,lnori,Rami Charagh,打野,P1,18,12,3,0
15,15,16,4.0,3.6,1.6,14.9,31.1,1.5,226.8,314.7,4.1,4.1,0.2,0.3,0,73.9,0.0,3,26.3,http://img1.famulei.com/z/0/p/1610/1214370011428_100X100.png,meteos,William Hartman,打野,P1,12,11,5,0
16,16,17,4.4,3.7,1.4,10.4,31.3,1.5,188.6,321.2,4.1,4.1,0.2,0.7,0,54.0,22.2,9,28.4,http://img1.famulei.com/z/0/p/176/1121073799834_100X100.png,GRIGNE ,JONATHAN ARMAO,打野,EF,40,34,13,2
