,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,11.0,1.6,4.3,13.3,26.3,9.2,365.8,384.4,5.0,5.0,0.4,0.9,2,71.3,100.0,6,51.5,http://img1.famulei.com/z/0/p/172/2115140959263_100X100.png,Blank,姜善久,打野,SKT,66,10,26,6
1,1,2,5.7,1.7,3.8,14.0,29.4,5.4,299.2,373.6,5.0,5.0,0.3,0.7,10,65.9,74.4,39,39.5,http://img1.famulei.com/z/0/p/172/2115130024263_100X100.png,Peanut,尹王浩,打野,ROX,225,69,152,29
2,2,3,5.8,2.1,3.6,15.5,28.0,4.3,332.2,365.1,4.8,4.8,0.3,0.7,15,70.9,66.0,53,38.6,http://img1.famulei.com/z/0/p/172/2116592545954_100X100.png,Score,Dong-bin Go,打野,KT,309,115,194,35
3,3,4,3.0,0.0,1.0,18.4,24.5,4.0,404.5,470.8,11.3,11.3,0.0,0.5,0,33.3,100.0,1,27.3,http://img1.famulei.com/z/0/p/1610/1217394152903_100X100.png,Trashy,Jonas Anderson,上单,SPY,3,0,1,1
4,4,5,6.1,2.2,2.6,15.3,24.6,3.9,312.2,353.0,4.8,4.8,0.3,0.9,2,65.2,62.5,16,36.3,http://img1.famulei.com/z/0/p/1612/1618402768736_100X100.png,Mightybear,Min-soo Kim,打野,Vitality,98,36,43,10
5,5,6,4.2,1.9,3.5,15.8,29.1,3.9,308.8,384.7,5.6,5.6,0.3,0.7,6,67.9,71.9,32,36.0,http://img1.famulei.com/z/0/p/172/2114240467975_100X100.png,Haru,Min-seung Kang,打野,SSG,135,63,113,23
6,6,7,5.0,2.2,2.6,14.6,29.7,3.4,277.1,347.2,5.3,5.3,0.4,0.9,0,61.0,66.7,9,37.9,http://img1.famulei.com/z/0/p/172/2116041587919_100X100.png,Mowgli,Lee Jae-ha,打野,AFs,45,20,24,6
7,7,8,5.2,2.3,2.6,15.0,29.5,3.4,279.0,347.5,4.9,4.9,0.4,0.9,8,70.0,48.7,39,37.3,http://img1.famulei.com/z/0/p/172/2116052587592_100X100.png,Spirit,Da-yun Lee,打野,AFs,205,90,102,19
8,8,9,5.6,2.8,2.7,16.5,31.6,2.9,337.3,363.9,5.4,5.4,0.3,0.8,2,65.8,53.8,13,39.5,http://img1.famulei.com/z/0/p/172/2114011541388_100X100.png,Ambition,姜灿荣,打野,SSG,74,37,36,7
9,9,10,4.5,2.2,1.8,14.2,26.2,2.8,249.4,337.4,4.6,4.6,0.4,1.0,1,63.3,57.1,7,31.9,http://img1.famulei.com/z/0/p/1612/1616583732688_100X100.png,Raise,Ji-hwan Oh,打野,ROC,32,16,13,4
10,10,11,5.4,3.0,3.1,16.9,26.5,2.8,339.3,359.9,5.4,5.4,0.4,0.7,7,71.6,50.0,50,36.6,http://img1.famulei.com/z/0/p/172/2116460566792_100X100.png,Beyond,Kyu-seok Kim,打野,MVP,274,151,155,25
11,11,12,4.5,2.6,2.6,14.6,29.1,2.7,293.8,350.2,5.1,5.1,0.3,0.7,4,64.6,44.4,45,35.6,http://img1.famulei.com/z/0/p/176/0716575243880_100X100.png,Crash,Dong-woo Lee,打野,KZ,204,118,120,20
12,12,13,5.2,3.1,2.2,16.6,27.0,2.3,313.1,323.3,4.5,4.5,0.4,0.9,4,67.7,35.5,31,36.0,http://img1.famulei.com/z/0/p/172/2115223699091_100X100.png,SeongHwan,Seong-hwan Yun,打野,ROX,164,98,69,11
13,13,14,4.2,2.6,1.6,14.3,31.6,2.2,262.1,336.3,5.1,5.1,0.4,0.7,1,59.9,36.4,44,32.2,http://img1.famulei.com/z/0/p/172/2116514514837_100X100.png,Bless,Hyun-woong Choi,打野,bbq,188,118,74,16
14,14,15,4.8,3.4,2.8,14.8,27.2,2.1,291.4,326.1,5.0,5.0,0.4,0.8,3,66.1,27.0,37,35.5,http://img1.famulei.com/z/0/p/176/1318334024657_100X100.png,UmTi,Um Sung-hyeon,打野,JAG,178,129,104,10
15,15,16,3.8,3.0,2.1,13.9,26.9,2.0,243.0,318.7,4.6,4.6,0.4,1.0,5,70.1,26.7,45,34.0,http://img1.famulei.com/z/0/p/172/2115584922342_100X100.png,Punch,Min-hyuk Son,打野,KDM,175,135,95,12
