,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,8.0,1.5,3.0,15.7,33.9,7.2,355.6,377.9,4.4,4.4,0.3,0.8,17,75.4,79.5,44,46.3,http://img1.famulei.com/z/0/p/1610/1217484626653_100X100.png,Trick,Hosan Seon,打野,G2,352,67,136,35
1,1,2,7.7,1.7,1.8,15.3,30.1,5.5,322.1,347.9,4.1,4.1,0.4,0.7,3,74.3,24.4,45,39.9,http://img1.famulei.com/z/0/p/1610/1217394152903_100X100.png,Trashy,Jonas Anderson,打野,SPY,350,77,81,11
2,2,3,6.5,1.8,2.8,16.5,29.9,5.0,340.6,348.4,4.0,4.0,0.5,0.9,17,81.0,67.3,49,43.1,http://img1.famulei.com/z/0/p/1610/1214044662185_100X100.png,Jankos,Marcin Jankowski,打野,H2K,323,92,138,33
3,3,4,5.9,1.9,2.6,17.5,31.1,4.3,352.2,362.3,4.5,4.5,0.5,0.9,12,75.4,52.5,40,42.0,http://img1.famulei.com/z/0/p/172/2116052587592_100X100.png,Spirit,Da-yun Lee,打野,FNC,239,79,106,21
4,4,5,5.4,2.2,1.7,13.6,31.1,3.1,245.9,324.6,3.6,3.6,0.3,0.6,6,69.7,52.4,21,33.0,http://img1.famulei.com/z/0/p/1612/1618373693266_100X100.png,Shook,Ilyas Hartsema,打野,Vitality,115,48,37,11
5,5,6,6.9,2.6,1.4,16.5,29.4,3.1,337.6,338.8,3.9,3.9,0.4,0.8,5,73.0,55.0,40,38.6,http://img1.famulei.com/z/0/p/1612/1413094246309_100X100.png,Maxlore,Nubar Sarafian,打野,ROC,277,107,59,22
6,6,7,5.7,2.4,1.7,14.7,26.4,3.0,301.9,331.1,3.8,3.8,0.6,0.7,10,65.3,45.8,48,37.6,http://img1.famulei.com/z/2985229/p/179/1516201320365_100X100.png,Move,Min-su Kang,打野,UOL,278,119,86,22
7,7,8,4.1,2.2,2.5,19.3,22.6,2.9,389.1,370.0,7.2,7.2,0.1,0.4,0,64.2,61.9,21,30.3,http://img1.famulei.com/z/0/p/1612/1617450511569_100X100.png,Kikis,Mateusz Szkudlarek,上单,FNC,88,48,54,13
8,8,9,5.0,2.7,2.0,16.6,29.6,2.6,353.2,337.3,4.1,4.1,0.4,0.7,8,69.8,38.9,36,37.4,http://img1.famulei.com/z/0/p/1612/1618160151273_100X100.png,Amazing,Maurice Stückenschneider,打野,FNC,181,98,74,14
9,9,10,5.2,2.7,1.9,17.5,29.5,2.6,341.3,337.1,4.1,4.1,0.3,0.7,1,68.0,43.8,16,35.5,http://img1.famulei.com/z/0/p/1612/1618402768736_100X100.png,Mightybear,Min-soo Kim,打野,Vitality,84,44,31,7
10,10,11,5.7,2.9,1.5,16.0,31.0,2.4,310.7,327.4,3.9,3.9,0.5,0.8,4,69.0,45.9,37,36.7,http://img1.famulei.com/z/0/p/1612/1617295799395_100X100.png,Gilius,Berk Demir,打野,S04,213,109,59,17
11,11,12,6.2,3.4,2.0,15.3,29.4,2.4,322.1,329.9,3.9,3.9,0.4,0.8,1,75.7,25.0,12,39.1,http://img1.famulei.com/z/0/p/1612/1616513062635_100X100.png,Memento,Jonas Elmarghichi,打野,GIA,75,41,25,3
12,12,13,8.0,3.5,0.2,6.2,15.7,2.3,125.7,247.9,0.8,0.8,0.3,1.5,2,76.9,36.1,36,30.1,http://img1.famulei.com/z/0/p/1612/1616583732688_100X100.png,Raise,Ji-hwan Oh,辅助,ROC,288,129,9,13
13,13,14,5.5,4.0,2.0,18.8,31.0,1.8,373.0,316.9,3.7,3.7,0.4,0.6,4,71.2,41.7,24,36.6,http://img1.famulei.com/z/0/p/1612/1617085160548_100X100.png,Airwaks,Karim Benghalia,打野,ROC,132,96,49,10
