,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,6.8,1.1,1.9,11.3,29.6,7.8,236.5,355.1,5.7,5.7,0.5,1.8,14,68.2,90.6,32,46.0,https://img1.famulei.com/z/5693983/p/181/2315262914963_100X100.png,Moojin,Kim Moo-jin (김무진),打野,FW,220,36,62,29
1,1,2,7.7,2.2,1.6,10.6,30.7,4.2,210.4,315.4,4.6,4.6,0.5,1.5,8,75.2,73.3,30,44.4,http://img1.famulei.com/z/0/p/176/0717465599042_100X100.png,BayBay,王佑军,打野,RYL,233,67,49,22
2,2,3,6.7,2.3,1.0,8.6,29.6,3.3,173.3,302.7,4.5,4.5,0.4,1.3,5,73.8,53.1,32,37.1,https://img1.famulei.com/z/5693983/p/181/2315463013260_100X100.png,Benny,連修琪,打野,MAD,215,75,34,17
3,3,4,5.4,2.1,1.3,8.5,31.3,3.1,161.4,317.8,5.1,5.1,0.6,1.2,6,72.7,46.7,30,38.2,http://img1.famulei.com/z/0/p/176/0721214031025_100X100.png,Mountain,薛兆鸿,打野,AHQ,163,65,40,14
4,4,5,3.8,1.8,1.5,7.8,26.4,2.9,128.7,322.2,5.1,5.1,0.5,1.5,1,63.3,57.1,7,34.9,https://img1.famulei.com/z/5693983/p/181/2315342094384_100X100.png,Empt2y,梁子皞,打野,GRX,27,13,11,4
5,5,6,5.2,2.4,1.4,9.2,28.4,2.6,191.3,306.1,4.7,4.7,0.8,1.5,3,63.9,57.1,28,41.2,http://img1.famulei.com/z/2985229/p/179/1516201320365_100X100.png,Move,Min-su Kang,打野,M17,146,69,40,16
6,6,7,7.5,3.0,0.5,7.6,28.0,2.6,157.7,288.4,4.6,4.6,0.7,1.3,0,72.7,0.0,2,37.6,http://img1.famulei.com/z/0/p/1612/2817045716459_100X100.png,Morning,陳冠廷,打野,FW,15,6,1,0
7,7,8,5.5,2.4,0.6,7.3,27.6,2.5,141.6,290.9,4.5,4.5,0.6,1.9,3,66.1,28.6,21,39.7,http://img1.famulei.com/z/2985229/p/179/1917113861881_100X100.png,Gemini,黃楚軒,打野,HKA,117,51,14,6
8,8,9,5.2,2.7,1.5,10.4,26.8,2.4,206.7,292.0,4.4,4.4,0.4,1.9,5,76.1,22.6,31,40.8,https://img1.famulei.com/z/5693983/p/181/2315502552425_100X100.png,Epic,胡晋軒,打野,AFR,164,85,47,7
9,9,10,4.3,2.8,1.7,11.0,28.1,2.1,189.5,300.4,4.6,4.6,0.4,1.6,0,73.1,10.0,10,37.3,http://img1.famulei.com/z/5693983/p/181/1719322448301_100X100.png,Kongyue,Hsiao Jen-Tso (蕭任佐),打野,MAD,43,28,17,1
10,10,11,5.3,3.2,1.1,9.1,28.0,2.0,177.3,289.8,4.5,4.5,0.6,0.8,1,74.2,50.0,8,34.8,http://img1.famulei.com/z/0/p/176/0721302089309_100X100.png,Taizan,林敬家,打野,M17,43,26,9,4
11,11,12,4.9,3.2,1.2,14.6,25.6,1.9,288.5,313.8,5.5,5.5,0.6,1.3,2,69.0,0.0,22,36.9,https://img1.famulei.com/z/2985229/p/182/2317284659948_100X100.png,Hana,Chen Chih-Hao (陳志豪),打野,JT,108,71,28,8
12,12,13,4.1,3.2,1.8,10.6,30.4,1.8,202.5,293.0,4.5,4.5,0.4,0.8,0,73.7,20.0,10,33.1,https://img1.famulei.com/z/5693983/p/181/2315382954553_100X100.png,Alex,Alex,打野,JT,41,32,18,2
13,13,14,4.7,3.0,0.2,6.8,32.0,1.6,131.5,310.0,5.1,5.1,0.7,1.6,1,63.4,50.0,8,38.5,http://img1.famulei.com/z/0/p/176/2214155864460_100X100.png,Breaker,施岳廷,打野,JT,38,24,2,4
