,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,13.0,1.0,5.0,17.8,28.0,18.0,381.9,417.9,4.2,4.2,0.7,0.7,1,75.0,100.0,1,55.2,http://img1.famulei.com/z/0/p/172/2111264183144_100X100.png,juejue,颜宏,打野,OMG,13,1,5,1
1,1,2,7.1,1.4,3.4,16.1,23.7,7.1,293.3,378.3,4.2,4.2,0.5,0.6,12,71.5,78.6,42,36.5,http://img1.famulei.com/z/0/p/172/2111223981944_100X100.png,clearlove,明凯,打野,EDG,320,66,153,33
2,2,3,8.0,2.0,3.5,18.2,27.3,5.5,322.4,380.5,4.2,4.2,0.5,0.6,9,70.5,73.3,45,39.8,http://img1.famulei.com/z/0/p/176/0610493322935_100X100.png,MLXG,刘世宇,打野,RNG,360,94,158,33
3,3,4,6.4,1.8,2.4,15.7,27.2,4.8,275.5,350.2,4.3,4.3,0.5,0.6,12,72.5,59.3,51,35.9,http://img1.famulei.com/z/1000043/p/172/2111065725249_100X100.png,Condi,向人杰,打野,WE,350,100,130,32
4,4,5,6.4,2.1,3.1,20.2,25.2,4.3,374.1,367.6,4.2,4.2,0.5,0.6,9,75.2,51.1,47,38.3,http://img1.famulei.com/z/0/p/1612/0217085124199_100X100.png,Dandy,崔仁奎,打野,VG,303,103,146,24
5,5,6,6.3,2.3,2.9,16.3,27.6,4.0,332.8,358.7,4.1,4.1,0.5,0.7,3,70.0,61.5,43,38.7,http://img1.famulei.com/z/0/p/172/2110545296626_100X100.png,Swift,白多训,打野,QG,271,99,126,24
6,6,7,6.0,2.0,1.9,13.5,25.3,3.9,250.5,342.1,3.9,3.9,0.6,0.9,10,70.8,54.3,46,36.8,http://img1.famulei.com/z/2985229/p/181/1018353964603_100X100.png,ZZR,曾湛然,打野,Snake,277,93,90,25
7,7,8,6.8,2.2,2.2,17.3,25.6,3.9,343.8,346.3,4.0,4.0,0.5,0.7,4,72.1,48.8,41,37.1,http://img1.famulei.com/z/2733212/p/176/0611343747679_100X100.png,KidKid,葛炎,打野,iG,279,94,92,20
8,8,9,8.3,2.8,2.3,15.7,30.8,3.8,314.3,345.0,3.9,3.9,0.5,0.7,4,75.2,45.5,33,40.3,http://img1.famulei.com/z/0/p/171/1821335180938_100X100.png,TBQ,朱永权,打野,OMG,277,93,78,15
9,9,10,6.5,2.3,2.4,13.7,23.3,3.8,272.7,340.5,3.6,3.6,0.5,0.7,3,66.6,61.5,26,34.8,http://img1.famulei.com/z/0/p/172/2111423184809_100X100.png,Eimy,谢丹,打野,LGD,170,61,64,16
10,10,11,6.5,3.0,5.0,18.1,28.0,3.8,326.5,363.4,4.0,4.0,0.6,0.4,1,82.1,100.0,2,40.4,http://img1.famulei.com/z/0/p/1612/0613594648334_100X100.jpg,InSec,崔仁石,打野,RNG,13,6,10,2
11,11,12,5.9,3.1,2.8,18.2,26.7,2.8,336.6,334.1,3.5,3.5,0.4,0.6,3,72.3,37.0,27,36.3,http://img1.famulei.com/z/0/p/1612/0612020484980_100X100.jpg,Crisis,黄震,打野,EPA,160,84,76,10
12,12,13,4.0,3.2,3.0,19.1,26.5,2.1,341.5,344.9,4.2,4.2,0.6,0.8,2,73.7,26.7,15,36.8,http://img1.famulei.com/z/0/p/1612/0611095463140_100X100.png,Scenery,颜宏,打野,M3,61,49,46,4
13,13,14,5.0,3.4,2.1,17.6,25.1,2.0,286.7,323.2,4.1,4.1,0.5,0.7,0,71.8,6.7,15,32.8,http://img1.famulei.com/z/0/p/1612/0611392835971_100X100.jpg,March,叶加滨,打野,HYG,75,52,32,1
14,14,15,4.0,3.0,1.6,16.2,21.6,1.9,284.5,320.7,4.7,4.7,0.4,0.7,2,66.8,25.0,29,30.0,http://img1.famulei.com/z/0/p/1612/0611042375456_100X100.png,YOLO,张铉受,上单,M3,118,87,49,7
15,15,16,4.8,3.2,1.1,11.4,35.1,1.8,239.9,313.0,3.2,3.2,0.3,0.7,1,61.7,28.6,7,33.6,http://img1.famulei.com/z/0/p/1612/0611473834639_100X100.jpg,Xiaoxi,李盛维,打野,LGD,34,23,8,2
16,16,17,5.2,4.2,2.2,9.5,29.2,1.7,133.6,314.6,3.3,3.3,0.5,0.7,0,62.7,40.0,5,29.0,http://img1.famulei.com/z/0/p/176/0611142515211_100X100.png,FishBall,王宇,打野,OMG,26,21,11,2
17,17,18,3.7,3.1,1.5,19.8,26.7,1.6,336.2,323.6,4.0,4.0,0.5,0.5,0,68.0,11.1,18,31.4,http://img1.famulei.com/z/0/p/1612/0611375980457_100X100.png,Chimin,金京玟,打野,HYG,68,57,28,2
18,18,19,3.2,3.2,1.0,14.9,25.8,1.3,248.7,298.8,3.4,3.4,0.5,0.5,0,56.7,20.0,5,26.5,http://img1.famulei.com/z/0/p/1612/0513555482589_100X100.png,Yu,李鑫男,打野,LGD,16,16,5,1
19,19,20,3.3,5.3,0.6,10.2,21.1,0.7,193.5,300.5,3.7,3.7,0.5,0.9,0,44.4,0.0,3,24.7,http://img1.famulei.com/z/0/p/176/0623464850563_100X100.png,Fireloli,赵志铭,打野,EDG,10,16,2,0
20,20,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,http://img1.famulei.com/z/0/p/176/1313594445207_100X100.png,Yotu,唐圣,打野,LGD,0,0,0,0
