,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,8.2,1.0,2.0,12.3,31.0,10.2,239.6,352.1,3.9,3.9,0.1,0.8,2,59.4,100.0,4,37.2,http://img1.famulei.com/z/0/p/176/0721314199542_100X100.png,REFRA1N,REFRA1N,打野,JT,33,4,8,4
1,1,2,6.0,1.7,2.1,13.3,27.5,4.6,266.4,339.4,4.1,4.1,0.4,1.0,7,68.4,66.7,33,37.5,http://img1.famulei.com/z/0/p/1610/1217121078945_100X100.png,Karsa,洪浩轩,打野,FW,199,58,72,22
2,2,3,6.7,2.2,1.5,12.1,26.7,3.6,223.5,314.2,4.0,4.0,0.3,0.8,7,70.8,55.0,40,33.1,http://img1.famulei.com/z/0/p/176/1610515835036_100X100.png,Laba,Laba,打野,RG,268,90,60,22
3,3,4,5.6,2.2,2.4,13.9,32.4,3.5,257.2,356.9,5.2,5.2,0.3,0.7,13,72.5,60.5,43,36.5,http://img1.famulei.com/z/0/p/176/0721214031025_100X100.png,Mountain,薛兆鸿,打野,AHQ,245,97,104,26
4,4,5,6.6,2.5,2.3,13.3,32.1,3.5,274.9,336.0,4.3,4.3,0.3,0.9,4,67.8,58.8,34,39.7,http://img1.famulei.com/z/0/p/176/1610483149945_100X100.png,Alex,Alex,打野,JT,227,87,79,20
5,5,6,5.4,2.7,2.8,21.2,24.9,3.0,463.0,386.0,8.3,8.3,0.1,0.5,1,62.2,60.9,23,34.1,http://img1.famulei.com/z/0/p/1612/2817045716459_100X100.png,Morning,Morning,上单,JT,125,63,66,14
6,6,7,6.5,2.8,1.3,13.6,30.1,2.8,250.0,324.5,4.2,4.2,0.4,0.8,4,72.6,45.5,33,35.7,http://img1.famulei.com/z/0/p/176/0721302089309_100X100.png,Taizan,Taizan,打野,M17,217,93,46,15
7,7,8,4.3,2.4,2.7,25.2,18.4,2.8,475.5,383.4,8.2,8.2,0.2,0.4,1,72.1,66.7,18,30.6,http://img1.famulei.com/z/0/p/176/0721201229015_100X100.png,GodKwai,張和貴,ADC,HKE,78,44,49,7
8,8,9,5.1,2.4,1.4,12.8,28.1,2.7,240.3,319.7,3.9,3.9,0.4,1.1,9,67.5,50.0,30,34.8,http://img1.famulei.com/z/0/p/176/0721171944899_100X100.png,Gemini,黃楚軒,打野,HKE,153,72,43,15
9,9,10,5.1,2.6,1.8,13.5,27.4,2.6,256.7,315.9,3.8,3.8,0.3,1.1,3,66.6,42.4,33,34.3,http://img1.famulei.com/z/0/p/176/1311095439147_100X100.png,Epic,Epic,打野,WS,170,87,62,14
10,10,11,4.2,3.1,1.5,14.7,25.2,1.8,237.2,307.4,4.7,4.7,0.2,0.8,1,70.9,0.0,20,29.2,http://img1.famulei.com/z/0/p/176/0721255122232_100X100.png,WIND,WIND,打野,ROC,85,63,30,3
11,11,12,2.8,3.2,2.1,21.6,26.4,1.5,316.5,318.8,5.3,5.3,0.2,0.7,0,78.4,0.0,20,29.9,http://img1.famulei.com/z/0/p/176/0212085297820_100X100.png,Wulala,Wulala,中单,FB,56,64,42,1
12,12,13,4.0,4.0,0.5,13.6,25.0,1.1,266.1,317.6,3.8,3.8,0.3,0.9,0,50.0,50.0,2,27.1,http://img1.famulei.com/z/0/p/176/2214155864460_100X100.png,Breaker,Breaker,打野,JT,8,8,1,1
13,13,14,2.0,3.0,1.0,12.5,24.6,1.0,205.3,325.2,4.9,4.9,0.3,0.8,0,66.6,0.0,2,25.4,http://img1.famulei.com/z/0/p/176/1611362722144_100X100.png,once1,once1,打野,HKA,4,6,2,0
