,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,6.8,1.4,2.7,14.0,28.4,6.5,283.7,353.4,4.5,4.5,0.4,0.8,13,72.1,63.5,52,38.6,http://img1.famulei.com/z/0/p/172/2116592545954_100X100.png,Score,Dong-bin Go,打野,KT,356,76,143,33
1,1,2,6.6,2.0,2.2,14.2,28.8,4.4,297.9,339.1,4.1,4.1,0.4,0.9,9,65.1,70.8,48,38.7,http://img1.famulei.com/z/0/p/175/3110533074604_100X100.png,Cuzz,Cuzz,打野,KZ,320,96,106,34
2,2,3,6.7,2.2,2.4,12.1,29.2,4.1,251.2,346.6,4.1,4.1,0.4,1.0,3,72.4,78.3,23,39.1,http://img1.famulei.com/z/0/p/172/2115140959263_100X100.png,Blank,姜善久,打野,SKT,156,51,57,18
3,3,4,4.9,1.7,1.6,12.9,32.2,3.8,258.8,346.6,5.0,5.0,0.3,0.8,7,65.1,65.8,38,36.2,http://img1.famulei.com/z/0/p/172/2114011541388_100X100.png,Ambition,姜灿荣,打野,SSG,187,66,64,25
4,4,5,5.7,2.1,1.3,12.3,30.1,3.3,229.2,317.0,4.0,4.0,0.4,0.9,3,76.4,50.0,24,35.5,http://img1.famulei.com/z/0/p/175/3112143943849_100X100.png,SeongHwan,Seong-hwan Yun,打野,ROX,139,51,33,12
5,5,6,4.3,1.9,1.8,14.8,27.0,3.2,247.1,322.6,4.5,4.5,0.3,1.0,3,68.9,28.9,38,33.9,http://img1.famulei.com/z/0/p/175/3111185866105_100X100.png,Malrang,Malrang,打野,EEW,167,74,71,11
6,6,7,4.5,2.1,2.2,13.5,27.1,3.1,261.8,331.7,4.1,4.1,0.4,0.9,7,70.0,51.2,41,35.5,http://img1.famulei.com/z/0/p/176/1318334024657_100X100.png,UmTi,Um Sung-hyeon,打野,JAG,186,90,94,21
7,7,8,5.3,2.3,1.8,14.6,25.9,3.1,255.4,315.2,4.2,4.2,0.3,0.9,1,73.3,25.0,20,34.0,http://img1.famulei.com/z/0/p/175/3112264217961_100X100.png,Mightybear,Min-soo Kim,打野,ROX,106,46,37,5
8,8,9,5.7,2.5,2.0,13.7,26.6,3.0,265.7,332.4,4.4,4.4,0.4,1.0,6,70.7,54.5,44,36.5,http://img1.famulei.com/z/0/p/172/2116052587592_100X100.png,Spirit,Da-yun Lee,打野,AFs,253,112,90,24
9,9,10,4.6,2.0,1.4,12.3,29.4,2.9,215.3,331.4,4.6,4.6,0.3,0.8,2,66.3,53.1,32,31.6,http://img1.famulei.com/z/0/p/172/2115130024263_100X100.png,Peanut,尹王浩,打野,SKT,150,67,47,17
10,10,11,4.8,2.1,1.0,11.5,31.1,2.6,224.5,315.8,4.0,4.0,0.4,0.8,1,63.6,50.0,6,33.7,http://img1.famulei.com/z/0/p/172/2116041587919_100X100.png,Mowgli,Lee Jae-ha,打野,AFs,29,13,6,3
11,11,12,5.1,2.7,1.7,12.8,28.7,2.5,238.9,320.9,4.6,4.6,0.3,0.9,4,75.0,31.0,42,34.3,http://img1.famulei.com/z/0/p/172/2116460566792_100X100.png,Beyond,Kyu-seok Kim,打野,MVP,216,116,75,13
12,12,13,2.8,1.8,1.5,12.3,25.9,2.3,201.7,329.2,4.7,4.7,0.4,0.9,1,63.4,44.4,9,29.3,http://img1.famulei.com/z/0/p/172/2114240467975_100X100.png,Haru,Min-seung Kang,打野,SSG,26,17,14,4
13,13,14,3.6,2.4,1.5,12.1,28.4,2.0,210.1,315.0,4.3,4.3,0.3,0.8,4,63.8,28.9,45,30.2,http://img1.famulei.com/z/0/p/172/2116514514837_100X100.png,Bless,Hyun-woong Choi,打野,bbq,166,112,69,13
14,14,15,4.7,2.8,0.6,10.0,16.4,1.8,149.2,245.6,1.3,1.3,0.3,1.2,0,66.9,0.0,14,26.2,http://img1.famulei.com/z/0/p/175/3111362710108_100X100.png,Comeback,Comeback,辅助,EEW,66,40,9,4
15,15,16,5.0,5.0,2.0,8.0,38.9,1.4,142.1,288.1,3.5,3.5,0.3,1.4,0,100.0,0.0,1,36.2,http://img1.famulei.com/z/0/p/176/1318351744826_100X100.png,Raise,Ji-hwan Oh,打野,JAG,5,5,2,0
