,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,14.0,2.0,3.0,12.0,26.8,8.5,338.0,354.4,4.8,4.8,0.4,0.4,1,87.1,100.0,2,44.4,https://img1.famulei.com/z/2517230/p/182/2520305545615_100X100.png,Magic,周俊轩,打野,WE,28,4,6,2
1,1,2,7.2,2.0,2.1,12.0,29.2,4.5,216.0,318.3,4.6,4.6,0.3,0.5,3,68.1,65.4,26,32.7,http://img1.famulei.com/z/2985229/p/181/1019043354037_100X100.png,clearlove,明凯,打野,EDG,188,54,56,17
2,2,3,7.2,2.5,2.9,15.6,27.2,4.0,312.3,341.9,5.3,5.3,0.4,0.5,4,72.4,45.8,24,36.3,http://img1.famulei.com/z/2985229/p/181/1017430553273_100X100.png,Haro,陈文林,打野,EDG,173,60,71,11
3,3,4,7.8,2.6,2.9,14.5,29.0,4.0,279.5,342.0,4.9,4.9,0.4,0.4,3,74.1,68.3,41,35.7,http://img1.famulei.com/z/2985229/p/181/1018560154502_100X100.png,Karsa,洪浩轩,打野,RNG,320,109,122,28
4,4,5,7.0,2.5,2.5,15.0,28.0,3.7,263.2,356.1,6.0,6.0,0.4,0.4,4,70.0,54.9,51,34.8,http://img1.famulei.com/z/2985229/p/181/1018380026515_100X100.png,H4cker,杨志浩,打野,SNG,362,131,132,28
5,5,6,6.5,2.4,2.6,14.6,25.5,3.7,262.0,332.6,5.2,5.2,0.4,0.3,3,72.6,47.2,36,32.7,https://img1.famulei.com/z/5693983/p/181/2315382954553_100X100.png,Alex,陈煜明,打野,FPX,235,89,97,17
6,6,7,5.1,2.2,2.8,20.2,26.8,3.6,342.2,366.2,7.0,7.0,0.6,0.7,9,77.2,42.6,47,37.4,http://img1.famulei.com/z/2985229/p/181/1018355475513_100X100.png,Sofm,黎光维,打野,Snake,242,104,135,20
7,7,8,6.2,2.3,2.2,14.8,27.7,3.5,270.9,332.8,5.1,5.1,0.5,0.5,10,68.3,61.5,65,33.7,http://img1.famulei.com/z/2985229/p/181/1019002086971_100X100.png,Clid,金泰敏,打野,JDG,407,155,147,40
8,8,9,6.5,2.5,2.5,16.7,25.8,3.5,305.5,340.3,5.4,5.4,0.4,0.3,10,74.4,47.3,55,33.3,http://img1.famulei.com/z/2985229/p/181/1018594425397_100X100.png,XX,熊宇龙,打野,TOP,358,140,139,26
9,9,10,7.1,2.7,2.3,12.0,30.6,3.4,213.7,324.0,5.0,5.0,0.3,0.3,2,73.4,100.0,19,30.8,http://img1.famulei.com/z/2985229/p/181/1018561268861_100X100.png,MLXG,刘世宇,打野,RNG,136,52,44,12
10,10,11,6.9,2.7,2.3,11.5,24.6,3.3,241.1,309.5,4.0,4.0,0.3,0.4,1,62.0,50.0,12,30.9,https://img1.famulei.com/z/2985229/p/186/2718595595050_100X100.png,Kiwi,杨杰,打野,RW,83,33,28,6
11,11,12,7.0,3.1,3.1,14.8,27.8,3.2,314.9,365.1,5.5,5.5,0.3,0.3,10,67.1,71.2,59,35.1,http://img1.famulei.com/z/0/p/176/0611362942251_100X100.png,Ning,高振宁,打野,iG,418,188,186,42
12,12,13,6.1,2.5,2.1,11.0,25.4,3.2,209.3,315.2,4.6,4.6,0.3,0.5,6,63.8,48.8,43,31.1,http://img1.famulei.com/z/2985229/p/181/1019022133219_100X100.png,Eimy,谢丹,打野,LGD,266,109,91,21
13,13,14,5.5,2.3,1.8,10.8,27.7,3.1,194.1,311.9,4.9,4.9,0.4,0.6,3,73.0,31.2,32,31.5,http://img1.famulei.com/z/1000043/p/181/1018291026166_100X100.png,Condi,向人杰,打野,WE,177,74,59,10
