,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,7.5,1.9,2.9,15.8,30.9,5.4,284.0,350.7,5.5,5.5,0.4,0.7,10,76.0,60.5,38,39.4,https://img1.famulei.com/z/5688126/p/189/0614461777109_100X100.png,Alex,陈煜明,打野,AHQ,288,73,111,23
1,1,2,8.5,2.4,2.8,14.3,29.9,4.7,262.0,363.1,5.6,5.6,0.4,0.4,2,79.5,58.8,17,36.1,https://img1.famulei.com/z/2985229/p/181/1018265116662_100X100.png,Crash,李东祐,打野,F/A,146,41,48,10
2,2,3,7.0,2.1,2.4,15.0,28.8,4.4,258.8,332.2,5.2,5.2,0.3,0.5,7,70.2,65.8,38,34.3,https://img1.famulei.com/z/5688126/p/1812/2915594366696_100X100.png,Bugi,李星烨,打野,FW,269,82,94,25
3,3,4,6.8,2.3,2.4,15.9,30.5,4.0,279.2,341.4,5.3,5.3,0.3,0.6,9,74.7,64.1,39,35.5,https://img1.famulei.com/z/5688126/p/189/2914055756594_100X100.png,Kongyue,Hsiao Jen-Tso (蕭任佐),打野,MAD,269,90,96,25
4,4,5,6.1,2.3,2.5,12.5,28.2,3.6,245.0,321.0,4.8,4.8,0.4,0.9,7,67.2,100.0,33,37.3,https://img1.famulei.com/z/2985229/p/182/2317284659948_100X100.png,Hana,Chen Chih-Hao (陳志豪),打野,JT,202,79,83,20
5,5,6,6.0,2.5,2.5,14.8,27.8,3.4,235.1,318.1,4.5,4.5,0.2,0.7,0,62.9,50.0,2,32.3,https://img1.famulei.com/z/3046263/p/193/0909174786089_100X100.png,Enso,Enso,打野,FW,12,5,5,1
6,6,7,6.5,2.6,1.3,13.6,29.2,2.9,217.0,302.6,4.7,4.7,0.2,0.6,1,71.7,36.8,19,31.3,https://img1.famulei.com/z/0/p/176/1318351744826_100X100.png,Raise,Ji-hwan Oh,打野,GRX,125,51,25,7
7,7,8,6.5,3.4,3.1,16.5,29.7,2.7,319.9,339.6,5.1,5.1,0.3,0.3,2,79.9,42.9,28,33.7,https://img1.famulei.com/z/5688126/p/1812/2916362035676_100X100.png,WSY,WSY,打野,ALF,183,97,88,12
8,8,9,4.6,2.5,1.7,10.3,25.7,2.5,170.9,307.0,4.8,4.8,0.3,0.6,2,63.0,50.0,18,26.8,https://img1.famulei.com/z/5688126/p/189/2815435697944_100X100.png,Empt2y,梁子皞,打野,GRX,84,45,32,9
9,9,10,8.1,4.1,2.3,13.7,28.5,2.5,290.7,322.9,4.7,4.7,0.4,0.5,1,74.1,50.0,6,36.9,https://img1.famulei.com/z/0/p/176/2214155864460_100X100.png,Breaker,施岳廷,打野,JT,49,25,14,3
10,10,11,7.0,3.0,0.5,13.5,27.7,2.5,267.9,274.6,4.1,4.1,0.3,1.0,0,62.5,0.0,2,32.6,https://img1.famulei.com/z/5688126/p/189/2914064051283_100X100.png,Benny,連修琪,打野,MAD,14,6,1,0
11,11,12,4.6,2.7,1.8,14.6,28.1,2.3,252.9,308.4,4.8,4.8,0.4,0.8,0,60.9,43.8,16,32.1,https://img1.famulei.com/z/2985229/p/179/1917113861881_100X100.png,Gemini,黃楚軒,打野,HKA,74,44,29,7
12,12,13,3.0,2.0,0.8,13.4,29.6,1.9,190.8,284.4,4.8,4.8,0.3,0.8,0,73.0,0.0,5,29.5,https://img1.famulei.com/z/2985229/p/1812/2620491515970_100X100.png,Baby ,金东佑,打野,AHQ,15,10,4,0
13,13,14,4.0,2.5,0.7,11.1,27.5,1.9,182.0,278.1,4.5,4.5,0.4,0.5,0,73.0,25.0,4,25.5,https://img1.famulei.com/z/5688126/p/189/0615043862252_100X100.png,Kiwi,杨杰,打野,ALF,16,10,3,1
14,14,15,5.0,4.3,2.3,17.4,27.8,1.6,326.8,330.1,5.2,5.2,0.4,0.4,4,75.1,21.2,33,32.0,https://img1.famulei.com/z/5688126/p/1812/2916392788468_100X100.png,JGY,刘洋,打野,DG,165,145,77,7
15,15,16,4.0,4.5,1.5,13.9,31.3,1.2,264.8,283.0,4.4,4.4,0.5,0.4,0,44.0,50.0,2,31.0,https://img1.famulei.com/z/5688126/p/1812/2916342926456_100X100.png,Gengar,李仲傑,打野,ALF,8,9,3,1
