,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,6.3,1.5,4.1,17.3,28.8,6.7,361.2,378.8,5.0,5.0,0.4,0.9,8,67.1,93.9,33,43.0,http://img1.famulei.com/z/0/p/1610/1217121078945_100X100.png,Karsa,洪浩轩,打野,FW,211,52,138,31
1,1,2,3.3,1.0,2.0,14.7,31.4,5.3,253.6,315.5,4.0,4.0,0.3,0.6,1,69.5,33.3,3,31.7,http://img1.famulei.com/z/0/p/176/1415180321474_100X100.png,Empt2y,Empt2y,打野,WS,10,3,6,1
2,2,3,5.4,2.0,3.2,13.5,28.8,4.1,261.1,346.7,4.6,4.6,0.3,1.0,6,65.6,65.0,20,38.1,http://img1.famulei.com/z/0/p/176/0721314199542_100X100.png,REFRA1N,REFRA1N,打野,JT,108,41,64,13
3,3,4,4.8,1.9,2.2,25.8,13.2,3.6,473.9,368.6,8.0,8.0,0.1,0.3,1,65.5,41.9,31,26.9,http://img1.famulei.com/z/0/p/176/0721201229015_100X100.png,GodKwai,張和貴,ADC,HKE,151,60,70,13
4,4,5,5.4,2.6,3.3,14.8,29.0,3.2,274.4,344.0,4.3,4.3,0.3,0.9,4,68.5,60.0,15,36.0,http://img1.famulei.com/z/0/p/176/0212085297820_100X100.png,Wulala,Wulala,打野,FB,81,40,50,9
5,5,6,5.7,2.4,2.0,25.2,28.6,3.1,486.9,367.6,7.7,7.7,0.1,0.4,2,59.3,63.2,38,33.7,http://img1.famulei.com/z/0/p/1612/2817045716459_100X100.png,Morning,Morning,上单,JT,217,94,78,24
6,6,7,5.3,3.1,3.5,17.5,32.2,2.8,342.6,368.2,5.3,5.3,0.3,0.6,5,64.3,75.7,37,38.3,http://img1.famulei.com/z/0/p/176/0721214031025_100X100.png,Mountain,薛兆鸿,打野,AHQ,198,117,133,28
7,7,8,7.0,3.1,2.0,9.5,27.5,2.8,192.7,324.9,3.9,3.9,0.3,1.0,1,68.4,42.9,7,34.2,http://img1.famulei.com/z/0/p/1612/2817131380544_100X100.png,Breaker,Breaker,打野,JT,49,22,14,3
8,8,9,4.5,2.7,2.4,13.3,29.2,2.5,253.9,339.6,4.0,4.0,0.3,0.7,2,53.8,72.7,11,32.1,http://img1.famulei.com/z/0/p/1612/2817134759368_100X100.png,Achie,Achie,打野,JT,50,30,27,8
9,9,10,4.0,2.9,2.7,14.2,26.7,2.3,261.6,328.2,4.4,4.4,0.2,0.8,0,61.9,36.4,33,31.8,http://img1.famulei.com/z/0/p/176/0721255122232_100X100.png,WIND,WIND,打野,ROC,135,97,91,12
10,10,11,4.2,3.2,2.9,16.4,29.4,2.2,316.0,345.5,4.6,4.6,0.4,0.8,7,67.4,52.6,38,36.9,http://img1.famulei.com/z/0/p/176/0721302089309_100X100.png,Taizan,Taizan,打野,M17,162,123,113,20
11,11,12,3.3,2.8,2.1,13.7,29.8,1.9,220.7,317.2,4.5,4.5,0.2,0.7,3,71.1,19.4,31,29.9,http://img1.famulei.com/z/0/p/176/0721355753819_100X100.png,Pony,Pony,打野,XG,103,87,67,6
12,12,13,3.7,3.3,2.6,16.6,28.9,1.9,240.7,311.0,4.1,4.1,0.2,0.9,1,77.5,7.7,13,32.3,http://img1.famulei.com/z/0/p/176/1311095439147_100X100.png,Epic,Epic,打野,WS,49,43,34,1
13,13,14,4.3,3.4,1.5,14.3,26.0,1.7,260.9,318.0,4.3,4.3,0.4,1.0,1,64.3,25.0,16,31.4,http://img1.famulei.com/z/0/p/176/0721171944899_100X100.png,Gemini,黃楚軒,打野,HKE,70,55,24,4
14,14,15,5.0,6.0,2.0,11.6,36.0,1.1,219.5,273.0,3.1,3.1,0.2,0.9,0,50.0,0.0,1,34.4,http://img1.famulei.com/z/0/p/176/1411062312439_100X100.png,Jcain,Jcain,打野,JT,5,6,2,0
