,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,7.4,1.1,2.5,11.6,30.9,8.7,235.0,368.3,6.1,6.1,0.6,1.6,22,78.9,79.5,39,47.8,http://img1.famulei.com/z/0/p/172/2115130024263_100X100.png,Peanut,尹王浩,打野,KZ,289,44,98,31
1,1,2,6.6,1.0,1.2,9.4,31.9,7.8,159.5,326.1,5.1,5.1,0.5,1.2,4,80.8,66.7,15,38.2,http://img1.famulei.com/z/0/p/172/2116041587919_100X100.png,Mowgli,Lee Jae-ha,打野,AFs,99,15,19,10
2,2,3,6.2,1.6,1.5,10.0,32.7,4.6,193.9,331.3,5.3,5.3,0.6,1.3,11,76.8,65.2,46,40.6,http://img1.famulei.com/z/0/p/172/2116592545954_100X100.png,Score,Dong-bin Go,打野,KT,286,77,70,30
3,3,4,5.0,1.8,2.6,9.9,30.7,4.2,221.2,364.7,5.7,5.7,0.8,1.9,2,70.3,100.0,5,47.9,http://img1.famulei.com/z/0/p/175/3111582356693_100X100.png,Cuzz,Cuzz,打野,KZ,25,9,13,5
4,4,5,4.7,1.6,1.4,9.6,30.1,3.8,171.7,342.1,5.7,5.7,0.8,1.9,13,73.2,64.7,34,43.1,http://img1.famulei.com/z/0/p/172/2116052587592_100X100.png,Spirit,Da-yun Lee,打野,AFs,162,55,49,22
5,5,6,4.0,1.4,0.8,7.7,32.3,3.4,129.9,321.4,5.4,5.4,0.5,0.8,1,60.0,60.0,5,30.7,https://img1.famulei.com/z/2985229/p/181/2913462882731_100X100.png,Rush,Lee Yoonjae,打野,KT,20,7,4,3
6,6,7,5.9,2.0,1.0,8.4,32.1,3.3,158.9,300.6,4.7,4.7,0.7,1.5,8,81.9,41.9,31,41.7,http://img1.famulei.com/z/0/p/172/2115140959263_100X100.png,Blank,姜善久,打野,SKT,185,65,33,13
7,7,8,6.0,2.2,1.2,10.9,31.8,3.2,203.5,311.9,4.9,4.9,0.5,1.5,11,78.5,48.8,43,41.0,http://img1.famulei.com/z/0/p/175/3112143943849_100X100.png,SeongHwan,Seong-hwan Yun,打野,ROX,259,97,53,21
8,8,9,5.7,2.4,1.4,10.7,29.9,2.9,206.1,313.8,5.1,5.1,0.6,1.6,4,73.0,43.2,44,41.3,http://img1.famulei.com/z/0/p/176/1318334348116_100X100.png,UmTi,Um Sung-hyeon,打野,JAG,251,106,64,19
9,9,10,4.9,2.3,1.3,9.9,35.9,2.7,168.8,315.6,5.0,5.0,0.4,1.2,7,75.8,41.7,36,37.7,http://img1.famulei.com/z/0/p/1610/1217484626653_100X100.png,Trick,Hosan Seon,打野,bbq,179,83,50,15
10,10,11,5.2,2.2,1.0,11.3,28.0,2.7,225.9,323.5,5.3,5.3,0.7,1.5,0,68.4,25.0,8,41.9,https://img1.famulei.com/z/2985229/p/181/2913595180930_100X100.png,Bono,Bono,打野,bbq,42,18,8,2
11,11,12,6.1,3.1,1.3,9.3,31.9,2.3,184.0,318.0,5.2,5.2,0.7,1.7,4,74.5,61.1,18,43.5,https://img1.famulei.com/z/2985229/p/181/2415283648315_100X100.png,Blossom,Blossom,打野,SKT,110,57,25,11
12,12,13,3.0,2.2,1.5,10.9,30.7,2.0,197.7,335.1,6.0,6.0,0.5,1.3,4,69.6,47.1,17,35.8,http://img1.famulei.com/z/0/p/172/2114240467975_100X100.png,Haru,Min-seung Kang,打野,KSV,52,39,26,8
13,13,14,4.0,2.5,1.1,8.9,34.8,2.0,168.0,313.7,5.5,5.5,0.6,1.1,3,64.3,50.0,30,37.0,http://img1.famulei.com/z/0/p/172/2114011541388_100X100.png,Ambition,姜灿荣,打野,KSV,122,75,35,15
14,14,15,4.5,2.9,1.1,9.4,30.0,1.8,186.1,305.8,5.0,5.0,0.6,1.3,5,73.2,32.5,40,37.2,http://img1.famulei.com/z/0/p/172/2116460566792_100X100.png,Beyond,Kyu-seok Kim,打野,MVP,180,118,44,13
15,15,16,4.1,2.5,0.5,9.3,26.8,1.8,153.0,274.1,4.4,4.4,0.5,1.2,0,80.4,0.0,8,32.0,http://img1.famulei.com/z/2985229/p/1711/3018494157512_100X100.png,U Jun,U Jun,打野,KDM,33,20,4,0
16,16,17,4.4,3.0,0.9,10.5,32.6,1.7,174.6,290.7,4.5,4.5,0.5,1.4,5,72.7,27.3,33,37.0,http://img1.famulei.com/z/0/p/176/1318351744826_100X100.png,Raise,Ji-hwan Oh,打野,KDM,147,101,32,9
17,17,18,2.5,2.0,0.0,8.5,34.7,1.2,117.6,276.5,4.3,4.3,0.5,1.3,0,83.3,0.0,2,32.7,http://img1.famulei.com/z/0/p/175/3112264217961_100X100.png,Mightybear,Min-soo Kim,打野,ROX,5,4,0,0
