,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,5.0,1.0,2.8,26.2,11.3,7.5,572.8,427.1,9.8,9.8,0.2,0.4,0,63.7,76.2,21,31.9,http://img1.famulei.com/z/0/p/1610/1214151926488_100X100.png,FORG1VEN,Konstantinos Tzortziou-Napoleon,ADC,H2K,106,22,59,16
1,1,2,6.5,1.5,3.8,30.6,12.7,6.8,693.5,449.6,9.7,9.7,0.3,0.3,9,70.6,79.5,44,38.4,http://img1.famulei.com/z/0/p/1610/1217533796966_100X100.png,Zven,Jesper Svenningsen,ADC,G2,286,67,171,35
2,2,3,4.9,1.5,2.6,27.6,12.6,4.9,505.5,404.2,9.1,9.1,0.2,0.3,6,74.7,51.5,33,29.9,http://img1.famulei.com/z/0/p/176/0816232648974_100X100.png,Police,Hyeong-gi Park,ADC,Vitality,164,51,88,17
3,3,4,4.7,1.6,3.2,27.9,11.5,4.9,540.1,390.3,8.7,8.7,0.1,0.2,3,75.3,45.9,37,28.9,http://img1.famulei.com/z/0/p/1612/1619160948550_100X100.png,MrRalleZ,Rasmus Skinneholm,ADC,S04,177,60,120,17
4,4,5,5.2,1.9,3.6,26.8,12.8,4.5,563.5,424.0,9.4,9.4,0.2,0.3,5,68.9,24.4,45,32.3,http://img1.famulei.com/z/0/p/1610/1218162848328_100X100.png,Kobbe,Kasper Kobberup,ADC,SPY,238,88,162,11
5,5,6,5.4,1.9,3.4,30.4,14.7,4.5,610.3,437.5,9.8,9.8,0.2,0.3,4,77.2,52.5,40,33.9,http://img1.famulei.com/z/0/p/1612/1617482890365_100X100.png,Rekkles,Martin Larsson,ADC,FNC,216,77,137,21
6,6,7,5.2,1.9,3.4,27.1,11.8,4.5,553.5,397.6,8.4,8.4,0.1,0.4,3,75.2,55.0,40,31.7,http://img1.famulei.com/z/0/p/1612/1413104466216_100X100.png,SONSTAR,Seung-ik Son,ADC,GIA,209,76,137,22
7,7,8,4.6,1.8,3.7,28.1,11.5,4.5,569.2,405.4,9.0,9.0,0.1,0.3,2,78.2,36.1,36,31.9,http://img1.famulei.com/z/0/p/1612/1616580191096_100X100.png,Steeelback,Pierre Medjaldi,ADC,Vitality,166,67,136,13
8,8,9,5.3,2.2,3.7,28.0,19.1,3.9,633.7,412.7,8.7,8.7,0.1,0.3,4,61.9,79.5,44,37.0,http://img1.famulei.com/z/0/p/1610/1217552869399_100X100.png,Perkz,Luka Perković,中单,G2,234,101,167,35
9,9,10,4.9,2.1,2.9,26.6,12.8,3.7,543.9,405.6,8.9,8.9,0.1,0.3,3,67.8,45.8,48,30.1,http://img1.famulei.com/z/0/p/1612/2915072084369_100X100.png,Veritas,Kim Kyoung-min,ADC,CJ,237,101,141,22
10,10,11,4.2,2.1,2.5,24.8,13.7,3.2,481.3,394.9,8.4,8.4,0.2,0.2,1,65.6,53.1,32,26.9,http://img1.famulei.com/z/0/p/1612/1914131848611_100X100.png,Freeze,Ales Knezinek,ADC,H2K,137,68,83,17
11,11,12,5.1,2.6,3.3,26.0,13.1,3.1,597.6,398.7,8.4,8.4,0.1,0.3,0,71.8,50.0,6,31.8,http://img1.famulei.com/z/0/p/1612/1618194411974_100X100.png,Toaster,Augustas Ruplys,ADC,OG,31,16,20,3
12,12,13,5.0,3.2,3.7,26.5,17.6,2.6,556.0,403.1,8.2,8.2,0.2,0.2,0,70.0,25.0,4,32.2,http://img1.famulei.com/z/0/p/176/0816241217836_100X100.png,Reje,Victor Eriksen,ADC,Vitality,20,13,15,1
