,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,6.2,1.4,3.5,27.5,15.4,6.9,613.0,425.5,9.0,9.0,0.1,0.4,8,63.0,77.8,45,36.0,http://img1.famulei.com/z/0/p/172/2115103822295_100X100.png,Bang,Åá¿¡Ö²,ADC,SKT,281,64,161,35
1,1,2,4.8,1.4,2.5,26.3,12.7,5.2,490.3,407.2,9.2,9.2,0.3,0.4,5,64.6,52.1,48,30.4,http://img1.famulei.com/z/0/p/172/2116053530452_100X100.png,Kramer,Jong-hoon Ha,ADC,AFs,234,68,122,25
2,2,3,4.4,1.5,3.0,24.1,13.9,4.7,491.2,411.6,8.9,8.9,0.2,0.3,5,63.6,69.4,36,29.4,http://img1.famulei.com/z/0/p/172/2114015943727_100X100.png,Ruler,ÆÓÔÚºÕ,ADC,SSG,161,57,110,25
3,3,4,5.7,1.9,2.8,27.5,14.8,4.4,588.3,409.7,8.9,8.9,0.2,0.4,4,64.0,66.0,53,33.4,http://img1.famulei.com/z/0/p/172/2115554970350_100X100.png,Deft,½ðºÕ¿ü,ADC,KT,304,103,150,35
4,4,5,5.0,1.8,2.8,24.6,13.0,4.2,477.2,399.5,8.9,8.9,0.1,0.3,5,66.9,44.7,47,28.6,http://img1.famulei.com/z/0/p/172/2115232689847_100X100.png,Sangyoon,Sany-yun Kwon,ADC,ROX,239,89,136,21
5,5,6,4.8,1.8,2.9,28.1,12.7,4.2,544.9,410.0,9.7,9.7,0.2,0.4,4,69.4,31.8,44,30.9,http://img1.famulei.com/z/0/p/172/2116000891456_100X100.png,Teddy,Park Jin-sung,ADC,JAG,214,82,131,14
6,6,7,4.8,1.7,2.2,23.1,12.5,4.0,406.2,394.1,8.8,8.8,0.2,0.3,0,60.3,55.6,9,25.8,http://img1.famulei.com/z/0/p/172/2114265569015_100X100.png,Stitch,Lee Seung-ju,ADC,SSG,44,16,20,5
7,7,8,5.2,2.2,2.8,24.9,13.4,3.5,500.7,395.5,8.6,8.6,0.2,0.3,2,67.6,50.0,50,29.0,http://img1.famulei.com/z/0/p/172/2116465912312_100X100.png,Maha,Hyun-sik Oh,ADC,MVP,261,114,144,25
8,8,9,4.4,2.1,2.6,26.5,14.5,3.2,487.4,390.5,9.0,9.0,0.2,0.3,3,70.7,36.4,44,28.0,http://img1.famulei.com/z/0/p/172/2116510741871_100X100.png,Ghost,Yong-jun jang,ADC,CJ,194,96,115,16
9,9,10,4.3,2.4,2.8,27.0,13.8,2.9,541.3,403.5,9.3,9.3,0.2,0.4,4,64.6,44.4,45,30.0,http://img1.famulei.com/z/0/p/172/2115424745417_100X100.png,PraY,½ðÖÓÈÊ,ADC,KZ,195,110,129,20
10,10,11,3.7,2.2,2.3,29.7,15.2,2.7,519.9,400.3,9.7,9.7,0.2,0.3,3,70.3,26.7,45,27.8,http://img1.famulei.com/z/0/p/172/2116574590612_100X100.png,SSol,Jin-sol Seo,ADC,KDM,167,99,104,12
