,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,4.7,0.6,4.8,34.0,8.4,15.9,709.9,499.7,11.9,11.9,0.6,0.3,8,76.3,80.0,25,39.3,http://img1.famulei.com/z/0/p/1612/1617482890365_100X100.png,Rekkles,Martin Larsson,ADC,FNC,118,15,121,20
1,1,2,3.8,1.2,2.9,33.4,12.0,5.2,582.9,441.2,10.8,10.8,0.4,0.3,3,69.4,58.1,31,31.5,http://img1.famulei.com/z/0/p/1610/1218162848328_100X100.png,Kobbe,Kasper Kobberup,ADC,SPY,118,40,91,18
2,2,3,5.0,1.5,3.1,33.2,13.3,5.2,652.5,434.8,10.4,10.4,0.5,0.4,2,76.9,44.4,18,36.6,http://img1.famulei.com/z/0/p/171/1114300589425_100X100.png,Hans sama,Steven Liv,ADC,MSF,90,28,57,8
3,3,4,4.4,1.4,3.0,31.5,11.2,5.1,612.3,429.9,10.3,10.3,0.3,0.3,2,74.8,33.3,18,32.1,http://img1.famulei.com/z/0/p/171/2111573157724_100X100.png,Samux,Samuel Fernandez Fort,ADC,UOL,80,26,54,6
4,4,5,5.2,1.7,3.3,30.8,11.7,5.0,654.8,445.4,10.4,10.4,0.4,0.3,4,77.5,57.7,26,35.0,http://img1.famulei.com/z/0/p/176/0816284850301_100X100.png,Hjarnan,Petter Freyschuss,ADC,G2,137,45,88,15
5,5,6,3.6,1.4,2.8,37.2,12.0,4.5,759.4,427.3,10.2,10.2,0.3,0.4,6,84.0,45.5,22,35.2,http://img1.famulei.com/z/5693983/p/181/1618015330746_100X100.png,Sheriff,Patrik Jírů,ADC,H2K,80,31,62,10
6,6,7,3.4,1.6,3.5,33.6,12.1,4.3,672.6,443.7,10.8,10.8,0.5,0.4,2,77.2,37.5,16,36.0,http://img1.famulei.com/z/0/p/1612/1914265729663_100X100.png,Upset,Elias Lipp,ADC,S04,55,26,57,6
7,7,8,3.0,1.4,3.2,33.1,12.2,4.2,645.7,452.7,11.0,11.0,0.5,0.3,7,67.7,50.0,32,34.1,http://img1.famulei.com/z/5693983/p/181/1618205717840_100X100.png,Minitroupax,Amadeu Carvalho,ADC,Vitality,99,47,103,16
8,8,9,4.9,2.0,3.1,28.8,17.1,4.0,612.6,417.0,9.8,9.8,0.3,0.4,0,73.1,57.7,26,35.1,http://img1.famulei.com/z/0/p/1610/1217552869399_100X100.png,Perkz,Luka Perković,中单,G2,129,52,83,15
9,9,10,4.0,1.8,2.8,27.9,11.8,3.7,506.0,421.8,10.0,10.0,0.2,0.3,1,71.5,38.9,18,28.3,http://img1.famulei.com/z/0/p/1612/1616580191096_100X100.png,Steeelback,Pierre Medjaldi,ADC,GIA,72,33,51,7
10,10,11,3.9,1.8,2.0,34.1,12.4,3.2,628.8,417.1,10.1,10.1,0.3,0.5,0,73.0,38.1,21,31.3,http://img1.famulei.com/z/0/p/176/0117400280414_100X100.png,HeaQ,Martin Kordmaa,ADC,ROC,82,38,43,8
