,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,6.4,1.8,4.1,29.7,14.7,5.8,596.7,416.0,8.7,8.7,0.3,0.3,11,71.7,70.5,44,36.6,http://img1.famulei.com/z/965748/p/172/2111074514862_100X100.png,MyStic,³ÂÊ¥¿¡,ADC,WE,285,80,184,31
1,1,2,4.9,1.6,4.2,29.8,15.1,5.4,565.3,426.2,9.3,9.3,0.2,0.4,4,67.3,61.0,41,34.9,http://img1.famulei.com/z/0/p/177/2021595494927_100X100.png,Uzi,¼ò×ÔºÀ,ADC,RNG,204,69,173,25
2,2,3,4.5,1.3,2.5,24.1,13.5,5.1,456.0,392.0,8.6,8.6,0.1,0.3,4,65.1,50.0,24,27.4,http://img1.famulei.com/z/0/p/172/2111573548665_100X100.png,OHQ,GYU-MIN OH,ADC,Snake,108,33,62,12
3,3,4,6.0,2.0,2.8,23.3,11.1,4.4,480.3,387.8,8.1,8.1,0.1,0.4,0,63.9,50.0,8,29.7,http://img1.famulei.com/z/0/p/172/2110294329771_100X100.png,Candyseven,ÌÆöÎ,ADC,QG,48,16,23,4
4,4,5,6.4,2.3,3.7,24.2,15.0,4.3,518.9,398.8,8.2,8.2,0.2,0.4,2,62.5,51.4,37,34.1,http://img1.famulei.com/z/0/p/172/2116384478180_100X100.png,Marge,·ëÀÚ,ADC,iG,240,87,137,19
5,5,6,5.6,2.0,2.9,26.1,14.0,4.3,493.0,379.8,7.8,7.8,0.1,0.3,2,69.4,59.4,32,30.3,http://img1.famulei.com/z/0/p/172/2110243434883_100X100.png,Alone,Íõ×Ó¾ý,ADC,QG,182,64,95,19
6,6,7,6.2,2.2,3.1,24.7,13.7,4.2,511.9,401.5,8.3,8.3,0.2,0.4,7,64.4,63.5,52,31.8,http://img1.famulei.com/z/0/p/176/0710463713722_100X100.png,Zet,º£³ÉÃñ,ADC,EDG,327,115,163,33
7,7,8,4.2,1.8,3.0,29.7,14.7,3.9,548.0,394.0,9.0,9.0,0.1,0.3,2,65.9,46.2,13,29.7,http://img1.famulei.com/z/0/p/176/0611313913407_100X100.png,Happy,Ó÷Èð,ADC,NB,55,24,40,6
8,8,9,6.2,2.6,3.3,27.8,13.7,3.6,597.1,388.6,8.3,8.3,0.2,0.3,0,71.5,47.9,48,33.1,http://img1.famulei.com/z/0/p/172/2112082210910_100X100.png,jinjiao,Ð»½ðÉ½,ADC,IM,299,126,162,23
9,9,10,5.8,2.7,4.1,28.1,15.6,3.5,565.0,420.5,9.0,9.0,0.2,0.2,5,67.7,51.0,51,34.2,http://img1.famulei.com/z/0/p/176/0610471586403_100X100.png,Smlz,º«½ð,ADC,OMG,297,142,214,26
10,10,11,4.3,2.8,3.6,28.5,16.3,2.8,543.3,403.0,9.0,9.0,0.2,0.3,3,63.9,42.9,35,31.0,http://img1.famulei.com/z/0/p/176/0611320976840_100X100.png,Lwx,ÁÖì¿Ïè,ADC,NB,152,99,128,15
11,11,12,4.4,2.8,3.0,28.1,16.0,2.5,543.0,405.2,9.2,9.2,0.2,0.4,4,59.0,36.8,38,30.6,http://img1.famulei.com/z/0/p/172/2111415890430_100X100.png,imp,¾ßêÉ±ò,ADC,LGD,168,109,115,14
12,12,13,3.7,2.4,2.5,23.8,15.2,2.5,415.4,397.5,9.2,9.2,0.3,0.4,0,60.9,35.3,17,27.2,http://img1.famulei.com/z/0/p/176/0717454320050_100X100.png,Xuanxuanpi,Æ¤Ð¢Ðù,ADC,VG,63,41,43,6
13,13,14,7.2,3.2,0.7,11.4,13.8,2.4,220.9,286.0,1.4,1.4,0.6,1.5,1,74.0,0.0,25,34.2,http://img1.famulei.com/z/0/p/176/0611112282384_100X100.png,kRYST4L,Ñî·ª,ADC,Snake,182,81,18,13
14,14,15,3.7,2.5,2.4,22.3,13.5,2.4,421.3,376.0,8.4,8.4,0.2,0.4,0,58.0,35.0,20,25.6,http://img1.famulei.com/z/0/p/176/0716593092027_100X100.png,Endless,Ðíê»,ADC,VG,74,51,49,7
15,15,16,4.8,3.3,3.0,23.2,16.1,2.3,473.9,370.4,7.5,7.5,0.2,0.4,0,71.3,0.0,16,30.4,http://img1.famulei.com/z/0/p/172/2111531829598_100X100.png,Mint,ÍòÀ¤,ADC,Snake,78,53,49,5
16,16,17,4.4,3.3,3.3,26.4,15.6,2.2,510.1,390.9,8.6,8.6,0.2,0.3,2,65.1,30.8,13,29.6,http://img1.famulei.com/z/0/p/172/2110373992505_100X100.png,Xubin,ÐíÇì±ò,ADC,GT,58,44,43,4
17,17,18,4.5,3.4,2.6,26.2,17.0,2.1,513.8,389.5,8.4,8.4,0.1,0.3,1,59.5,31.8,22,29.2,http://img1.famulei.com/z/0/p/173/0323054828432_100X100.png,West,³ÂÁú,ADC,GT,100,75,59,7
18,18,19,9.0,5.0,0.0,18.8,10.9,1.8,343.9,400.2,9.6,9.6,0.2,0.3,0,69.2,0.0,1,21.9,http://img1.famulei.com/z/0/p/172/2110275131320_100X100.png,Loken,Dong-wook Lee,ADC,QG,9,5,0,0
19,19,20,2.6,2.6,0.0,19.4,13.9,1.0,327.4,319.6,7.7,7.7,0.1,0.4,0,47.0,0.0,3,17.8,http://img1.famulei.com/z/1994412/p/172/2110353585897_100X100.png,PentaQ,ÐìÃúÊà,ADC,GT,8,8,0,0
20,20,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,0.0,http://img1.famulei.com/z/0/p/174/2711010166345_100X100.png,Deul,Deul,ADC,EEW,0,0,0,1
21,21,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,http://img1.famulei.com/z/0/p/172/2112110535270_100X100.png,Again,ÌÕÏí,ADC,RNG,22,6,11,4
