,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,6.0,1.5,4.0,26.9,11.3,6.3,584.3,408.5,8.5,8.5,0.2,0.4,9,71.5,68.4,57,35.5,http://img1.famulei.com/z/0/p/175/2519095994893_100X100.png,Arrow,Dong-hyeon No,ADC,P1,346,91,233,39
1,1,2,5.4,1.6,3.5,30.1,12.6,5.4,735.8,424.0,9.3,9.3,0.2,0.4,9,74.8,47.8,46,37.3,http://img1.famulei.com/z/0/p/172/2115103822295_100X100.png,Bang,裴俊植,ADC,SKT,249,76,164,22
2,2,3,6.5,2.1,3.8,28.5,13.1,4.8,677.0,423.7,8.8,8.8,0.1,0.4,3,70.1,50.0,40,36.7,http://img1.famulei.com/z/0/p/175/3112003251221_100X100.png,PraY,金钟仁,ADC,LZ,261,85,153,20
3,3,4,3.8,1.4,3.0,28.8,12.4,4.6,560.5,401.5,9.1,9.1,0.2,0.3,7,74.9,53.3,45,30.1,http://img1.famulei.com/z/0/p/176/0716525328977_100X100.png,Pilot,Woo-hyung Nah,ADC,DS,175,67,139,24
4,4,5,5.4,1.9,2.7,25.7,11.4,4.2,522.3,399.3,8.8,8.8,0.1,0.3,4,73.9,53.3,45,29.0,http://img1.famulei.com/z/0/p/175/3112223182787_100X100.png,Sangyoon,Sany-yun Kwon,ADC,ROX,247,88,124,24
5,5,6,4.2,1.7,2.2,24.2,12.5,3.7,498.3,389.4,8.5,8.5,0.2,0.3,1,68.4,100.0,29,28.2,http://img1.famulei.com/z/0/p/176/0611383534531_100X100.png,Fury,LeeJinYong,ADC,KZ,123,51,66,18
6,6,7,6.4,2.8,4.2,28.5,13.5,3.7,676.2,387.5,8.2,8.2,0.1,0.3,0,76.8,60.0,5,37.2,http://img1.famulei.com/z/0/p/1612/1319121949147_100X100.png,ParY,Jongin Kim,ADC,,32,14,21,3
7,7,8,4.6,2.0,2.3,28.1,13.7,3.4,526.1,395.1,8.9,8.9,0.2,0.4,3,75.3,35.7,42,29.7,http://img1.famulei.com/z/0/p/172/2116053530452_100X100.png,Kramer,Jong-hoon Ha,ADC,AFs,195,84,98,15
8,8,9,4.8,2.1,2.7,25.5,12.4,3.4,529.0,403.3,9.2,9.2,0.2,0.3,1,71.9,39.5,43,29.6,http://img1.famulei.com/z/0/p/172/2114015943727_100X100.png,Ruler,朴在赫,ADC,SSG,209,94,117,17
9,9,10,3.6,1.8,2.3,24.6,13.8,3.2,437.2,389.2,8.9,8.9,0.2,0.3,1,71.6,33.3,45,25.9,http://img1.famulei.com/z/0/p/176/0611253499093_100X100.png,Loken,李东昱,ADC,JDG,166,84,104,15
10,10,11,4.7,2.2,2.6,25.1,12.6,3.2,527.7,397.4,8.5,8.5,0.2,0.4,1,67.9,63.4,41,29.7,http://img1.famulei.com/z/0/p/172/2116465912312_100X100.png,Maha,Hyun-sik Oh,ADC,MVP,195,94,108,26
11,11,12,4.8,2.2,2.3,21.8,16.0,3.1,488.2,370.1,8.2,8.2,0.1,0.3,0,65.2,63.6,11,28.8,http://img1.famulei.com/z/0/p/176/0710463713722_100X100.png,Zet,海成民,中单,EDG,53,25,26,7
12,12,13,3.8,2.7,2.3,27.7,13.7,2.2,518.8,381.2,8.4,8.4,0.2,0.3,1,76.9,25.0,8,28.2,http://img1.famulei.com/z/0/p/1612/1318213062815_100X100.png,Emperor,Jin-hyun Kim,ADC,KZ,31,22,19,2
13,13,14,5.0,5.0,4.5,29.5,13.9,1.9,749.2,423.4,9.5,9.5,0.2,0.2,0,61.2,0.0,2,35.0,http://img1.famulei.com/z/0/p/172/2114265569015_100X100.png,Stitch,Lee Seung-ju,ADC,SSG,10,10,9,0
14,14,15,3.0,2.5,0.0,24.0,12.7,1.2,300.4,337.2,8.3,8.3,0.1,0.4,0,85.7,0.0,2,15.7,http://img1.famulei.com/z/0/p/172/2116510741871_100X100.png,Ghost,Yong-jun jang,ADC,bbq,6,5,0,0
