,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,8.0,0.0,9.0,33.3,14.9,17.0,670.5,484.9,8.6,8.6,0.1,0.4,0,73.9,100.0,1,48.9,http://img1.famulei.com/z/0/p/175/2522090766533_100X100.png,Cody sun,Li Yu Sun,ADC,IMT,8,0,9,1
1,1,2,5.9,1.6,4.5,26.5,13.5,6.3,583.4,435.6,8.7,8.7,0.2,0.4,8,71.5,83.3,48,37.2,http://img1.famulei.com/z/0/p/1610/1218314996694_100X100.png,Doublelift,≈Ì“‡¡¡,ADC,TSM,285,79,216,40
2,2,3,6.6,1.7,3.9,27.4,12.3,6.1,552.5,403.3,8.3,8.3,0.2,0.3,7,74.8,62.5,56,34.1,http://img1.famulei.com/z/0/p/1610/1214453196594_100X100.png,Sneaky,Zachary Scuderi,ADC,C9,371,96,222,35
3,3,4,7.0,2.0,2.1,19.6,10.0,4.6,393.8,365.7,7.2,7.2,0.1,0.3,0,71.3,38.9,36,26.1,http://img1.famulei.com/z/0/p/1612/1413232286684_100X100.png,fabbbyyy,Jovani Guillen,ADC,TL,254,72,78,14
4,4,5,4.7,1.9,3.6,26.4,11.4,4.3,553.6,401.8,8.5,8.5,0.2,0.2,3,74.6,43.5,46,30.3,http://img1.famulei.com/z/0/p/175/2518470547420_100X100.png,LOD,Benjamin deMunck ,ADC,DIG,217,89,169,20
5,5,6,5.6,2.3,4.3,25.1,13.2,4.1,610.1,424.2,8.6,8.6,0.1,0.3,5,65.6,60.4,53,35.1,http://img1.famulei.com/z/0/p/174/2618055446507_100X100.png,WildTurtle,Jason Tran,ADC,TSM,297,127,229,32
6,6,7,5.9,2.0,2.5,24.1,10.7,4.1,483.2,371.4,7.3,7.3,0.2,0.4,3,69.4,52.2,46,28.8,http://img1.famulei.com/z/0/p/175/2522041167755_100X100.png,Apollo,Apollo Price,ADC,ENVY,272,95,119,24
7,7,8,4.2,2.0,3.3,26.7,13.3,3.7,476.3,420.4,9.2,9.2,0.4,0.4,2,72.0,50.0,26,31.6,http://img1.famulei.com/z/0/p/1612/1618571068544_100X100.png,Mash ,Brandon Phan,ADC,TIP,111,53,87,13
8,8,9,4.5,2.5,3.7,29.1,14.7,3.2,626.0,404.4,8.7,8.7,0.2,0.3,6,66.2,51.7,58,34.1,http://img1.famulei.com/z/0/p/1610/1217032194909_100X100.png,Stixxay,Trevor Hayes,ADC,CLG,266,147,215,30
9,9,10,4.0,2.1,2.7,24.7,14.0,3.1,509.5,381.0,8.1,8.1,0.1,0.3,1,67.5,34.9,43,27.8,http://img1.famulei.com/z/0/p/176/0611132136765_100X100.png,OHQ,GYU-MIN OH,ADC,Snake,175,93,119,15
10,10,11,3.4,1.9,2.5,27.0,13.3,3.0,456.4,400.0,9.2,9.2,0.4,0.4,1,72.3,13.3,15,29.1,http://img1.famulei.com/z/0/p/176/2216293198944_100X100.png,Mash,Brandon Phan,ADC,P1,51,29,38,2
11,11,12,3.0,2.3,2.4,27.5,16.1,2.3,541.7,391.1,8.7,8.7,0.2,0.4,0,58.3,11.1,9,29.8,http://img1.famulei.com/z/0/p/175/2518575072596_100X100.png,Piglet,Gwang-jin Chae,ADC,TL,27,21,22,1
12,12,13,3.5,3.0,3.5,22.9,11.1,2.3,417.6,373.8,7.0,7.0,0.1,0.3,0,53.8,50.0,2,25.2,http://img1.famulei.com/z/0/p/1612/1413211786536_100X100.png,Jynthe,Phil Vu,ADC,TL,7,6,7,1
13,13,14,3.2,2.5,1.9,24.7,14.6,1.9,447.9,358.4,7.8,7.8,0.2,0.2,0,62.9,33.3,42,23.9,http://img1.famulei.com/z/0/p/175/2518324684152_100X100.png,KEITH,Yuri Jew,ADC,EF,135,109,81,14
14,14,15,4.3,3.3,1.0,13.9,28.1,1.6,269.1,300.7,4.0,4.0,0.4,0.8,0,61.5,0.0,3,33.0,http://img1.famulei.com/z/0/p/1612/2817410858772_100X100.png,Moon,∫˙‘Û”Ó,¥Ú“∞,EPA,13,10,3,0
