,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,5.1,1.3,3.8,30.5,15.3,6.8,645.2,435.2,9.4,9.4,0.2,0.5,6,70.6,68.6,51,37.6,http://img1.famulei.com/z/0/p/172/2115103822295_100X100.png,Bang,≈·ø°÷≤,ADC,SKT,261,67,196,35
1,1,2,6.5,1.6,3.5,26.5,14.0,6.0,555.6,428.7,8.9,8.9,0.2,0.4,4,67.6,77.8,45,35.1,http://img1.famulei.com/z/0/p/175/3112003251221_100X100.png,PraY,Ω÷”» ,ADC,LZ,293,75,158,35
2,2,3,5.3,1.7,3.4,25.3,13.7,5.1,511.9,405.0,8.9,8.9,0.3,0.5,6,69.9,63.0,46,34.5,http://img1.famulei.com/z/0/p/175/2519095994893_100X100.png,Arrow,Dong-hyeon No,ADC,P1,247,79,158,29
3,3,4,4.3,1.4,2.9,25.8,13.6,5.0,474.4,395.6,8.7,8.7,0.2,0.4,4,73.5,52.1,48,29.5,http://img1.famulei.com/z/0/p/176/0716525328977_100X100.png,Pilot,Woo-hyung Nah,ADC,DS,207,69,143,25
4,4,5,3.8,1.5,3.7,32.7,14.4,4.9,647.7,424.8,9.4,9.4,0.3,0.6,10,77.1,42.6,47,37.5,http://img1.famulei.com/z/0/p/172/2116053530452_100X100.png,Kramer,Jong-hoon Ha,ADC,AFs,180,72,177,20
5,5,6,4.5,1.6,3.6,29.0,14.3,4.9,554.6,421.4,9.2,9.2,0.2,0.4,4,74.5,52.1,48,33.3,http://img1.famulei.com/z/0/p/175/3112223182787_100X100.png,Sangyoon,Sany-yun Kwon,ADC,ROX,217,80,175,25
6,6,7,7.0,2.0,1.5,28.9,15.8,4.2,673.5,430.7,9.7,9.7,0.4,0.5,0,60.7,100.0,2,36.7,http://img1.famulei.com/z/0/p/171/1611150621980_100X100.png,Cpt Jack,Kang Hyung-woo,ADC,KZ,14,4,3,2
7,7,8,3.8,2.0,2.7,25.6,14.9,3.2,492.1,403.2,8.9,8.9,0.3,0.4,0,65.4,50.0,16,29.4,http://img1.famulei.com/z/0/p/172/2114265569015_100X100.png,Stitch,Lee Seung-ju,ADC,SSG,62,33,44,8
8,8,9,3.2,1.9,2.5,30.0,14.6,2.9,544.6,386.7,8.7,8.7,0.3,0.5,0,65.7,25.0,16,30.1,http://img1.famulei.com/z/0/p/176/0611383534531_100X100.png,Fury,LeeJinYong,ADC,KZ,52,31,40,4
9,9,10,2.9,1.8,2.1,25.7,12.6,2.7,430.6,388.4,9.3,9.3,0.3,0.4,3,73.6,22.0,41,25.6,http://img1.famulei.com/z/0/p/1612/1513042449209_100X100.png,Nuclear,Seung-hoo Kim,ADC,H2K,122,76,90,9
10,10,11,2.9,2.0,2.4,29.9,15.4,2.6,534.6,384.8,9.0,9.0,0.3,0.4,3,71.1,18.6,43,30.2,http://img1.famulei.com/z/0/p/172/2116574590612_100X100.png,SSol,Jin-sol Seo,ADC,KDM,126,88,106,8
11,11,12,0.0,2.0,0.0,2.4,18.5,0.0,26.4,215.8,0.9,0.9,0.3,1.1,0,0.0,0.0,1,17.4,http://img1.famulei.com/z/0/p/1610/1217533796966_100X100.png,Zven,Jesper Svenningsen,∏®÷˙,KZ,0,2,0,0
