,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,4.1,1.3,3.6,29.9,11.9,5.7,540.2,426.2,9.8,9.8,0.3,0.4,0,67.9,47.8,23,31.5,http://img1.famulei.com/z/0/p/1610/1218162848328_100X100.png,Kobbe,Kasper Kobberup,ADC,SPY,95,31,83,11
1,1,2,5.3,1.5,3.2,27.9,10.8,5.6,524.8,429.5,10.0,10.0,0.3,0.3,0,68.2,69.2,13,30.6,http://img1.famulei.com/z/0/p/1612/1617482890365_100X100.png,Rekkles,Martin Larsson,ADC,FNC,70,20,42,9
2,2,3,4.3,1.4,3.6,36.3,13.8,5.5,634.4,442.7,10.1,10.1,0.3,0.5,6,70.1,60.6,33,35.9,http://img1.famulei.com/z/0/p/1612/1914265729663_100X100.png,Upset,Elias Lipp,ADC,S04,145,48,121,20
3,3,4,4.2,1.6,3.9,29.3,18.8,5.0,546.9,434.8,10.1,10.1,0.2,0.3,2,70.0,52.2,23,33.9,http://img1.famulei.com/z/0/p/1610/1217552869399_100X100.png,Perkz,Luka Perković,中单,G2,97,37,90,12
4,4,5,5.1,1.8,3.8,27.9,13.0,4.9,537.5,441.0,9.6,9.6,0.4,0.3,4,66.1,64.3,28,34.1,https://img1.famulei.com/z/5688126/p/186/1413504157833_100X100.png,Attila,Amadeu Carvalho,ADC,Vitality,145,51,109,18
5,5,6,4.7,1.6,3.0,32.1,13.4,4.8,571.9,407.0,9.3,9.3,0.2,0.6,0,67.4,38.9,18,33.2,http://img1.famulei.com/z/0/p/176/0117400280414_100X100.png,HeaQ,Martin Kordmaa,ADC,ROC,86,29,55,7
6,6,7,4.8,1.6,3.0,31.8,13.7,4.6,593.2,419.6,9.7,9.7,0.2,0.2,2,67.4,52.2,23,31.1,http://img1.famulei.com/z/0/p/176/0816284850301_100X100.png,Hjarnan,Petter Freyschuss,ADC,G2,111,39,69,12
7,7,8,4.4,1.7,3.7,28.6,14.0,4.5,480.5,433.9,9.3,9.3,0.2,0.4,3,69.9,55.2,29,31.2,http://img1.famulei.com/z/0/p/171/1114300589425_100X100.png,Hans sama,Steven Liv,ADC,MSF,129,52,108,16
8,8,9,3.7,1.8,2.6,29.0,15.5,3.4,531.7,414.3,9.7,9.7,0.2,0.4,2,69.4,27.8,18,30.0,http://img1.famulei.com/z/0/p/1612/1616580191096_100X100.png,Steeelback,Pierre Medjaldi,ADC,GIA,68,34,48,5
9,9,10,2.9,2.1,2.6,26.1,13.9,2.6,448.9,407.2,9.2,9.2,0.1,0.2,0,53.9,50.0,10,25.0,http://img1.famulei.com/z/0/p/171/2111573157724_100X100.png,Samux,Samuel Fernandez Fort,ADC,UOL,29,21,26,5
10,10,11,4.0,2.3,2.0,29.4,14.8,2.5,500.7,390.5,9.2,9.2,0.1,0.3,0,67.6,25.0,8,25.1,https://img1.famulei.com/z/5688126/p/186/1414001768215_100X100.png,Neon,Matúš Jakubčík,ADC,UOL,32,19,16,2
11,11,12,3.0,2.7,1.4,28.0,15.7,1.6,473.3,372.5,8.8,8.8,0.1,0.4,0,58.7,11.8,17,24.5,http://img1.famulei.com/z/5693983/p/181/1618015330746_100X100.png,Sheriff,Patrik Jírů,ADC,H2K,52,47,25,2
