,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,6.7,1.9,5.4,30.9,12.9,6.1,726.4,458.1,9.3,9.3,0.2,0.4,10,72.9,64.6,48,41.9,http://img1.famulei.com/z/0/p/177/2021595494927_100X100.png,Uzi,¼ò×ÔºÀ,ADC,RNG,324,95,261,31
1,1,2,7.8,2.2,5.6,32.2,14.4,5.9,745.8,441.9,8.3,8.3,0.3,0.4,12,73.4,84.4,45,44.8,http://img1.famulei.com/z/0/p/172/2115554970350_100X100.png,Deft,½ðºÕ¿ü,ADC,EDG,355,103,256,38
2,2,3,5.4,1.9,4.7,28.5,14.7,5.3,585.1,414.7,8.7,8.7,0.3,0.4,3,77.2,41.7,12,37.5,http://img1.famulei.com/z/0/p/176/0611112282384_100X100.png,kRYST4L,Ñî·ª,ADC,Snake,65,23,57,5
3,3,4,5.7,2.1,5.6,25.1,11.8,5.3,536.0,423.5,8.2,8.2,0.2,0.4,3,68.4,62.5,16,36.9,http://img1.famulei.com/z/0/p/176/0717454320050_100X100.png,Xuanxuanpi,Æ¤Ð¢Ðù,ADC,VG,92,34,90,10
4,4,5,5.7,1.9,4.1,25.1,12.7,5.0,489.9,408.2,8.2,8.2,0.1,0.4,3,68.6,59.4,32,32.4,http://img1.famulei.com/z/0/p/1612/0217160915842_100X100.png,Martin,Ì·çù,ADC,Snake,185,63,133,19
5,5,6,6.2,2.4,4.7,33.0,13.2,4.4,706.6,419.5,8.8,8.8,0.2,0.3,7,75.7,54.5,55,38.3,http://img1.famulei.com/z/965748/p/172/2111074514862_100X100.png,MyStic,³ÂÊ¥¿¡,ADC,WE,343,137,262,30
6,6,7,6.1,2.3,4.0,28.8,12.1,4.3,579.7,401.6,8.0,8.0,0.2,0.3,4,72.5,59.6,52,33.4,http://img1.famulei.com/z/0/p/172/2112082210910_100X100.png,jinjiao,Ð»½ðÉ½,ADC,IM,320,121,208,31
7,7,8,6.0,2.7,3.6,28.5,12.8,3.5,593.3,395.8,8.4,8.4,0.1,0.2,4,70.8,33.3,39,32.3,http://img1.famulei.com/z/0/p/176/0611313913407_100X100.png,Happy,Ó÷Èð,ADC,NB,235,107,141,13
8,8,9,6.0,3.0,4.4,31.7,13.8,3.4,650.3,409.9,8.7,8.7,0.2,0.2,1,73.9,33.3,36,36.0,http://img1.famulei.com/z/0/p/176/0610471586403_100X100.png,Smlz,º«½ð,ADC,OMG,219,111,161,12
9,9,10,5.7,2.8,3.5,26.0,12.3,3.3,538.9,400.8,8.3,8.3,0.1,0.4,2,69.0,46.7,30,31.8,http://img1.famulei.com/z/0/p/176/0716593092027_100X100.png,Endless,Ðíê»,ADC,VG,172,84,107,14
10,10,11,6.0,2.9,3.4,28.5,14.4,3.2,562.1,404.2,8.5,8.5,0.2,0.4,3,67.4,50.0,38,32.8,http://img1.famulei.com/z/0/p/172/2111415890430_100X100.png,imp,¾ßêÉ±ò,ADC,LGD,228,111,131,19
11,11,12,5.3,2.8,2.8,25.1,13.2,2.8,505.7,390.8,8.1,8.1,0.1,0.4,0,62.8,40.0,40,29.5,http://img1.famulei.com/z/1994412/p/172/2110353585897_100X100.png,PentaQ,ÐìÃúÊà,ADC,GT,212,113,115,16
12,12,13,5.7,3.1,3.1,24.8,13.1,2.8,494.5,371.4,7.2,7.2,0.1,0.3,0,60.6,38.9,18,28.7,http://img1.famulei.com/z/0/p/172/2116384478180_100X100.png,Marge,·ëÀÚ,ADC,iG,103,56,56,7
13,13,14,8.3,3.6,1.3,24.3,14.2,2.6,465.6,385.9,8.5,8.5,0.2,0.4,0,67.4,33.3,3,28.8,http://img1.famulei.com/z/0/p/1612/0217334771955_100X100.jpg,bei,ÕÅÓêÔó,ADC,OMG,25,11,4,1
14,14,15,5.0,3.2,2.6,23.2,14.1,2.3,498.1,369.0,7.7,7.7,0.1,0.3,0,63.8,38.1,21,27.5,,Rain,°²ìÅ¹ú,ADC,iG,106,69,55,8
15,15,16,4.3,3.2,2.2,25.5,14.1,2.0,498.9,388.8,8.5,8.5,0.1,0.3,0,63.4,21.7,23,26.2,http://img1.famulei.com/z/0/p/1612/0217190436481_100X100.png,Styz,Çüè÷Á¼,ADC,SAT,101,74,52,5
16,16,17,4.2,3.8,3.3,25.6,14.5,1.9,457.9,386.8,8.0,8.0,0.1,0.4,1,65.4,25.0,16,27.5,http://img1.famulei.com/z/0/p/1612/0217290349725_100X100.png,Xq,ÀîÓ¢½Ü,ADC,SAT,68,61,53,4
17,17,18,4.0,5.0,1.0,22.1,13.6,1.0,366.2,310.5,6.5,6.5,0.3,0.3,0,50.0,0.0,1,19.3,http://img1.famulei.com/z/2733202/p/1612/0216083140157_100X100.jpg,JK,,ADC,iG,4,5,1,0
