,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,4.9,1.4,3.0,27.0,12.7,5.5,489.7,438.3,9.5,9.5,0.3,0.3,7,65.0,61.7,47,30.8,https://img1.famulei.com/z/2986760/p/191/0720385412511_100X100.png,LokeN,Àî¶«êÅ,ADC,TOP,232,68,144,29
1,1,2,5.1,1.8,4.2,25.7,13.3,5.1,449.2,451.2,9.6,9.6,0.3,0.3,5,66.2,70.2,47,31.3,https://img1.famulei.com/z/2986058/p/191/0720263898641_100X100.png,Lwx,ÁÖì¿Ïè,ADC,FPX,241,86,200,33
2,2,3,5.4,1.9,4.1,30.4,13.5,4.9,612.8,444.4,9.6,9.6,0.4,0.4,3,70.2,54.1,37,36.8,https://img1.famulei.com/z/5688126/p/191/0718292020425_100X100.png,jinjiao,Ð»½ðÉ½,ADC,BLG,202,72,155,20
3,3,4,4.6,1.8,4.1,28.2,13.3,4.8,509.7,448.2,9.7,9.7,0.3,0.3,8,70.9,58.5,41,31.8,https://img1.famulei.com/z/5688126/p/191/0719141279462_100X100.png,GALA,³ÂÎ°,ADC,SDG,191,75,170,24
4,4,5,4.4,1.6,3.2,28.3,14.0,4.7,556.2,414.4,8.8,8.8,0.3,0.3,1,60.3,40.0,5,32.4,https://img1.famulei.com/z/5688126/p/191/0716342893242_100X100.png,Wink,ÕÅÈñ,ADC,RNG,22,8,16,2
5,5,6,5.3,2.0,4.2,29.9,13.6,4.7,545.8,462.6,10.1,10.1,0.4,0.3,6,68.9,60.0,35,35.2,https://img1.famulei.com/z/2992002/p/191/0716352474369_100X100.png,Uzi,¼ò×ÔºÀ,ADC,RNG,187,71,150,21
6,6,7,6.5,2.5,4.8,25.0,13.7,4.5,570.3,456.2,9.2,9.2,0.3,0.2,7,64.3,77.5,40,36.6,https://img1.famulei.com/z/2733202/p/191/0716231555835_100X100.png,Jackeylove,Ó÷ÎÄ²¨,ADC,iG,262,100,193,31
7,7,8,4.3,2.0,3.9,30.8,14.1,4.1,571.5,441.3,9.5,9.5,0.4,0.4,6,69.3,42.1,38,34.4,https://img1.famulei.com/z/5688126/p/191/0718122282690_100X100.png,Kramer,Jong-hoon Ha,ADC,LGD,165,76,150,16
8,8,9,4.8,2.2,3.8,32.9,16.0,3.8,607.7,445.2,9.5,9.5,0.4,0.3,5,70.7,56.2,32,34.7,https://img1.famulei.com/z/5693618/p/191/0719183475445_100X100.png,IBoy,ºúÏÔÕÑ,ADC,EDG,156,72,124,18
9,9,10,4.3,2.0,3.3,29.9,13.3,3.8,513.9,418.9,9.1,9.1,0.3,0.3,3,72.3,29.0,31,30.9,https://img1.famulei.com/z/5688126/p/191/0720341442610_100X100.png,Zwuji,Ã·ºè»Ô,ADC,RW,136,62,105,9
