,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,4.6,1.5,4.9,32.0,13.4,6.0,658.0,432.3,9.3,9.3,0.2,0.4,7,71.5,57.1,21,37.9,http://img1.famulei.com/z/0/p/1612/1616580191096_100X100.png,Steeelback,Pierre Medjaldi,ADC,Vitality,97,33,104,12
1,1,2,4.9,1.3,3.1,31.1,13.2,5.8,607.9,430.1,9.8,9.8,0.3,0.5,2,68.5,64.3,28,34.0,http://img1.famulei.com/z/0/p/1610/1214151926488_100X100.png,FORG1VEN,Konstantinos Tzortziou-Napoleon,ADC,H2K,139,39,88,18
2,2,3,4.8,1.3,3.0,32.2,14.8,5.6,576.7,416.2,9.4,9.4,0.2,0.4,3,75.3,51.6,31,32.5,http://img1.famulei.com/z/0/p/1612/1617482890365_100X100.png,Rekkles,Martin Larsson,ADC,FNC,151,43,93,16
3,3,4,4.7,1.5,3.5,30.0,17.3,5.3,585.7,424.6,9.2,9.2,0.2,0.3,3,73.0,63.6,22,33.9,http://img1.famulei.com/z/0/p/1612/1618400189660_100X100.png,Hjarnan,Petter Freyschuss,ADC,ROC,104,34,78,14
4,4,5,6.0,2.0,3.9,26.2,14.1,4.8,555.3,432.5,8.7,8.7,0.2,0.4,2,67.7,80.8,26,34.5,http://img1.famulei.com/z/0/p/1612/1318213062815_100X100.png,Emperor,Jin-hyun Kim,ADC,LZ,158,54,102,21
5,5,6,5.8,2.1,4.1,29.0,17.1,4.5,616.0,428.7,8.8,8.8,0.1,0.4,5,67.9,80.8,26,37.1,http://img1.famulei.com/z/0/p/1610/1217552869399_100X100.png,Perkz,Luka Perković,中单,G2,153,57,108,21
6,6,7,2.5,1.5,3.7,32.5,13.1,4.2,587.5,396.2,8.7,8.7,0.1,0.3,1,71.2,33.3,18,29.8,http://img1.famulei.com/z/0/p/1612/1619160948550_100X100.png,MrRalleZ,Rasmus Skinneholm,ADC,S04,46,27,68,6
7,7,8,4.6,2.2,4.2,31.7,15.5,3.9,656.9,441.7,9.8,9.8,0.3,0.4,4,69.4,43.3,30,36.8,http://img1.famulei.com/z/0/p/1610/1217533796966_100X100.png,Zven,Jesper Svenningsen,ADC,G2,138,67,126,13
8,8,9,3.7,1.8,2.5,27.6,12.7,3.4,461.5,391.4,8.5,8.5,0.3,0.3,1,70.3,41.7,12,28.0,http://img1.famulei.com/z/0/p/171/2014345338182_100X100.png,Tabzz,Erik van Helvert,ADC,OG,45,22,31,5
9,9,10,3.4,1.7,2.0,27.0,15.3,3.0,419.7,367.3,8.3,8.3,0.2,0.3,0,73.6,33.3,18,25.0,http://img1.famulei.com/z/0/p/1610/1218162848328_100X100.png,Kobbe,Kasper Kobberup,ADC,SPY,62,32,36,6
10,10,11,1.5,1.2,2.0,21.4,11.0,2.8,295.7,374.6,8.6,8.6,0.2,0.4,0,73.6,25.0,4,20.5,http://img1.famulei.com/z/0/p/1612/1413104466216_100X100.png,SONSTAR,Seung-ik Son,ADC,GIA,6,5,8,1
11,11,12,3.4,2.5,1.9,30.2,14.5,2.0,520.3,355.1,7.8,7.8,0.2,0.4,1,76.5,14.3,14,27.1,http://img1.famulei.com/z/0/p/1612/2213513032579_100X100.png,Adryh,,ADC,GIA,48,36,27,2
12,12,13,4.0,3.1,1.5,28.2,16.0,1.7,475.4,359.1,7.6,7.6,0.1,0.2,1,61.1,16.7,6,24.4,http://img1.famulei.com/z/0/p/1612/2915350617934_100X100.png,Safir,Mohammed Karim Tokhi,ADC,ROC,24,19,9,1
