,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,6.0,2.0,6.0,20.7,25.0,6.0,493.7,439.2,9.6,9.6,0.1,0.4,0,52.1,100.0,1,42.4,https://img1.famulei.com/z/3046263/p/192/2410420589636_100X100.png,Orome,Andrei Popa,上单,SPY,6,2,6,1
1,1,2,5.5,2.2,3.7,23.4,22.8,4.2,488.1,426.0,8.5,8.5,0.1,0.4,1,53.6,79.2,24,35.7,https://img1.famulei.com/z/2985229/p/191/1513522946954_100X100.png,Wunder,Martin Hansen,上单,G2,134,53,91,19
2,2,3,3.6,2.0,3.5,25.0,21.7,3.5,439.5,426.7,8.7,8.7,0.1,0.4,4,66.2,47.6,21,31.3,https://img1.famulei.com/z/5688126/p/189/2817444819741_100X100.png,Cabochard,Lucas Simon-Meslet,上单,Vitality,76,43,75,10
3,3,4,5.4,2.8,3.1,20.5,26.0,3.0,382.6,378.6,7.5,7.5,0.2,0.6,2,61.0,60.0,25,34.9,https://img1.famulei.com/z/2985229/p/191/1514185766273_100X100.png,Vizicsacsi,Tamás Kiss,上单,SLY,136,70,79,15
4,4,5,4.2,2.1,2.1,22.2,26.3,2.9,348.0,368.3,8.0,8.0,0.1,0.5,1,63.1,27.8,18,29.4,https://img1.famulei.com/z/2985229/p/191/1514021843932_100X100.png,Expect,Ki Dae-han,上单,XL,76,39,39,5
5,5,6,4.4,2.1,1.8,23.8,22.1,2.8,406.2,373.7,7.8,7.8,0.1,0.5,2,57.1,50.0,28,27.8,https://img1.famulei.com/z/0/p/171/1114244780060_100X100.png,Alphari,Barney Morris,上单,OG,124,61,52,14
6,6,7,5.3,2.8,2.4,25.0,28.0,2.7,443.4,376.3,7.4,7.4,0.1,0.4,4,59.7,58.6,29,33.2,https://img1.famulei.com/z/5688126/p/189/2914353663862_100X100.png,Bwipo,GABRIEL RAU,上单,FNC,155,82,71,17
7,7,8,4.5,2.7,2.0,22.1,24.3,2.3,403.2,370.8,7.6,7.6,0.1,0.4,1,58.3,47.8,23,29.5,https://img1.famulei.com/z/2985229/p/191/1513445046489_100X100.png,Werlyb,Jorge Casanovas Moreno-Torres,上单,SKG,104,63,46,11
8,8,9,2.6,2.4,2.4,27.2,24.3,2.0,469.1,394.0,8.3,8.3,0.2,0.4,3,51.0,52.6,19,29.3,https://img1.famulei.com/z/0/p/1610/1214030744929_100X100.png,Odoamne,Andrei Pascu,上单,S04,51,47,46,10
9,9,10,3.5,3.1,1.6,22.9,26.5,1.6,325.6,351.7,7.8,7.8,0.1,0.3,0,64.5,0.0,12,26.0,https://img1.famulei.com/z/2985229/p/191/1515403055362_100X100.png,Profit,Kim Jun-hyung,上单,RGE,42,38,20,0
10,10,11,3.9,3.3,1.7,23.2,24.3,1.6,394.1,367.2,7.6,7.6,0.2,0.4,0,53.6,44.4,18,28.1,https://img1.famulei.com/z/5688126/p/189/2914361298589_100X100.png,SoaZ,Paul Boyer,上单,MSF,71,61,32,8
11,11,12,2.6,3.3,2.1,22.4,24.8,1.4,363.0,353.2,7.4,7.4,0.1,0.4,0,59.1,33.3,6,26.2,https://img1.famulei.com/z/3046263/p/192/1610374392184_100X100.png,Finn,Finn,上单,RGE,16,20,13,2
