,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,5.7,1.9,2.5,21.9,25.4,4.2,439.0,396.2,8.5,8.5,0.1,0.5,2,63.1,76.5,34,33.2,http://img1.famulei.com/z/0/p/1610/1217480520133_100X100.png,Expect,Ki Dae-han,上单,G2,195,66,88,26
1,1,2,7.3,2.9,3.7,25.2,29.0,3.7,508.5,410.9,8.5,8.5,0.1,0.5,7,64.5,75.0,32,41.3,http://img1.famulei.com/z/0/p/1612/1618045616808_100X100.png,Vizicsacsi,Tamás Kiss,上单,UOL,234,95,119,24
2,2,3,6.8,2.7,2.7,24.2,25.0,3.4,519.8,385.7,8.1,8.1,0.1,0.4,7,59.3,66.7,33,34.8,http://img1.famulei.com/z/0/p/1610/1214030744929_100X100.png,Odoamne,Andrei Pascu,上单,H2K,225,92,90,22
3,3,4,4.6,2.1,2.2,20.4,23.6,3.2,366.3,370.4,8.3,8.3,0.1,0.5,2,59.9,30.0,30,29.5,http://img1.famulei.com/z/0/p/1612/1618370090301_100X100.png,Cabochard,Lucas Simon-Meslet,上单,Vitality,139,64,66,9
4,4,5,5.4,2.3,2.2,22.1,26.6,3.2,400.6,381.1,8.5,8.5,0.1,0.4,0,61.6,57.5,40,31.3,http://img1.famulei.com/z/0/p/171/1114244780060_100X100.png,Alphari,Barney Morris,上单,MSF,218,94,90,23
5,5,6,5.8,2.4,1.9,20.7,27.7,3.1,391.6,364.4,7.8,7.8,0.1,0.4,3,61.6,50.0,40,32.2,http://img1.famulei.com/z/0/p/177/2514302547389_100X100.png,SoaZ,Paul Boyer,上单,FNC,234,98,76,20
6,6,7,5.0,3.1,2.8,22.6,28.9,2.4,445.0,401.2,8.9,8.9,0.1,0.4,6,64.6,56.2,32,34.0,http://img1.famulei.com/z/0/p/1610/1217391234726_100X100.png,Wunderwear,Martin Hansen,上单,SPY,162,101,90,18
7,7,8,4.8,3.0,2.3,20.1,26.5,2.4,405.9,368.1,8.0,8.0,0.1,0.4,2,62.0,45.2,31,31.9,http://img1.famulei.com/z/0/p/171/2210513233747_100X100.png,Phaxi,Ambrož Hren,上单,ROC,151,93,73,14
8,8,9,3.6,3.4,1.3,18.8,26.6,1.4,318.4,349.2,8.0,8.0,0.1,0.5,1,53.1,20.7,29,25.9,http://img1.famulei.com/z/0/p/1612/1914255023701_100X100.png,Flaxxish,Olof Medin,上单,GIA,106,101,38,6
9,9,10,3.2,3.0,1.2,21.2,22.5,1.4,379.5,342.8,8.0,8.0,0.1,0.5,0,54.8,4.0,25,25.4,http://img1.famulei.com/z/0/p/171/2012010879225_100X100.png,Satorius,Max Günther,上单,OG,82,77,31,1
