,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,5.5,1.7,2.8,21.2,22.1,4.7,414.5,373.7,7.2,7.2,0.1,0.5,2,73.8,100.0,22,31.9,http://img1.famulei.com/z/0/p/1612/1618370090301_100X100.png,Cabochard,Lucas Simon-Meslet,上单,Vitality,122,39,62,14
1,1,2,6.1,1.8,2.2,19.1,25.6,4.6,372.8,370.0,7.2,7.2,0.1,0.4,2,71.2,64.3,28,31.4,http://img1.famulei.com/z/0/p/1610/1214030744929_100X100.png,Odoamne,Andrei Pascu,上单,H2K,172,51,64,18
2,2,3,5.6,2.0,3.3,21.8,29.8,4.5,398.0,367.4,4.7,4.7,0.6,0.7,1,67.5,66.7,3,42.6,http://img1.famulei.com/z/0/p/172/2112085756288_100X100.png,AmazingJ,石伟豪,打野,IM,17,6,10,2
3,3,4,5.2,2.2,2.0,17.9,23.7,3.3,321.2,360.4,7.1,7.1,0.1,0.4,1,70.3,51.6,31,28.3,http://img1.famulei.com/z/0/p/1612/2213345180096_100X100.png,Gamsu,Noh Young-Jin,上单,FNC,163,69,65,16
4,4,5,4.9,2.4,2.3,18.5,23.9,3.0,383.9,370.9,7.3,7.3,0.1,0.4,1,57.6,43.3,30,30.9,http://img1.famulei.com/z/0/p/177/2514302547389_100X100.png,SoaZ,Paul Boyer,上单,FNC,149,73,70,13
5,5,6,6.0,3.1,2.6,22.7,23.8,2.7,467.3,371.1,7.0,7.0,0.2,0.5,0,65.1,57.1,21,35.3,http://img1.famulei.com/z/0/p/1612/1618045616808_100X100.png,Vizicsacsi,Tamás Kiss,上单,UOL,128,67,55,12
6,6,7,3.5,2.5,2.1,19.8,25.8,2.2,359.4,371.9,7.9,7.9,0.1,0.5,2,63.7,33.3,18,28.8,http://img1.famulei.com/z/0/p/1612/1617285278756_100X100.png,Steve,Etienne Michels,上单,S04,64,45,38,6
7,7,8,4.4,2.6,1.2,18.9,22.0,2.1,317.6,359.4,7.8,7.8,0.1,0.5,0,62.9,0.0,18,26.2,http://img1.famulei.com/z/0/p/1612/1617002540031_100X100.png,fredy122,Simon Payne,上单,ROC,80,47,22,6
8,8,9,2.6,2.8,1.9,20.3,23.0,1.6,315.7,388.5,8.7,8.7,0.1,0.5,1,61.6,33.3,18,24.4,http://img1.famulei.com/z/0/p/1610/1217391234726_100X100.png,Wunderwear,Martin Hansen,上单,SPY,47,51,35,6
9,9,10,3.2,3.4,1.6,17.3,23.2,1.4,297.8,330.0,6.8,6.8,0.1,0.4,0,70.4,14.3,14,24.2,http://img1.famulei.com/z/0/p/1612/2213502694257_100X100.png,Atom,,上单,GIA,46,48,23,2
10,10,11,2.7,3.5,1.0,24.7,24.6,1.0,341.7,331.5,6.9,6.9,0.1,0.4,0,78.9,25.0,4,23.2,http://img1.famulei.com/z/0/p/1612/1413090278197_100X100.png,Smittyj,Lennart Warkus,上单,GIA,11,14,4,1
