,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,6.3,2.2,3.1,21.6,25.0,4.3,416.5,388.8,8.0,8.0,0.1,0.5,5,69.7,64.3,28,35.7,https://img1.famulei.com/z/0/p/176/0816274474140_100X100.png,Cabochard,Lucas Simon-Meslet,上单,Vitality,179,62,89,18
1,1,2,4.7,1.6,2.1,21.7,27.3,4.1,365.3,367.3,7.8,7.8,0.1,0.5,3,58.4,55.2,29,30.7,http://img1.famulei.com/z/0/p/171/1114244780060_100X100.png,Alphari,Barney Morris,上单,MSF,137,48,61,16
2,2,3,5.9,2.3,3.6,28.2,20.8,4.0,525.0,420.7,8.5,8.5,0.1,0.4,4,67.0,50.0,19,35.5,https://img1.famulei.com/z/2985229/p/185/1116195448528_100X100.png,Bwipo,GABRIEL RAU,上单,FNC,113,45,70,13
3,3,4,6.2,2.1,1.7,19.7,24.3,3.7,382.5,354.3,7.3,7.3,0.1,0.4,0,52.1,80.0,20,30.6,http://img1.famulei.com/z/0/p/177/2514302547389_100X100.png,SoaZ,Paul Boyer,上单,FNC,125,43,35,16
4,4,5,4.9,2.0,2.2,23.0,26.5,3.4,409.2,376.9,8.7,8.7,0.1,0.4,2,61.7,38.9,18,31.5,http://img1.famulei.com/z/0/p/177/2515010471246_100X100.png,Profit,Kim Jun-hyung,上单,ROC,89,37,40,7
5,5,6,5.3,2.3,1.7,19.4,26.2,3.0,362.4,388.3,8.7,8.7,0.1,0.5,1,61.0,52.2,23,29.4,http://img1.famulei.com/z/0/p/1610/1217391234726_100X100.png,Wunder,Martin Hansen,上单,G2,122,53,41,12
6,6,7,4.7,2.7,1.8,22.2,29.9,2.3,388.1,370.7,8.2,8.2,0.1,0.5,4,58.0,60.6,33,31.7,http://img1.famulei.com/z/0/p/1612/1618045616808_100X100.png,Vizicsacsi,Tamás Kiss,上单,S04,158,92,62,20
7,7,8,3.6,2.1,1.4,21.0,20.8,2.3,359.7,360.2,8.2,8.2,0.1,0.4,3,52.6,38.9,18,24.9,http://img1.famulei.com/z/5693983/p/181/1618263923884_100X100.png,WhiteKnight,Matti Sormunen,上单,UOL,65,39,26,7
8,8,9,5.2,3.0,1.7,24.3,31.0,2.2,439.1,370.7,8.4,8.4,0.1,0.4,3,61.4,47.8,23,31.4,http://img1.famulei.com/z/0/p/1610/1214030744929_100X100.png,Odoamne,Andrei Pascu,上单,SPY,120,71,41,11
9,9,10,3.6,3.6,1.7,23.6,22.7,1.4,432.4,365.7,8.3,8.3,0.1,0.5,0,57.4,27.8,18,27.2,http://img1.famulei.com/z/5693983/p/181/1617391512471_100X100.png,Ruin,Kim Hyeong-min (김형민),上单,GIA,65,65,31,5
10,10,11,2.7,3.6,1.5,23.0,25.8,1.1,378.6,365.2,8.4,8.4,0.1,0.3,0,56.6,11.1,18,25.3,http://img1.famulei.com/z/0/p/1612/1413090278197_100X100.png,Smittyj,Lennart Warkus,上单,H2K,49,66,28,2
