,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,7.6,1.1,2.0,21.6,20.2,8.7,434.4,384.8,8.5,8.5,0.1,0.5,1,69.6,77.8,9,32.8,http://img1.famulei.com/z/0/p/176/0117383195166_100X100.png,Profit,Kim Joon-hyung,上单,SKT,69,10,18,7
1,1,2,7.0,1.9,2.7,24.2,25.6,5.1,551.1,417.7,8.9,8.9,0.1,0.4,6,61.1,77.8,36,37.9,http://img1.famulei.com/z/0/p/172/2115123376518_100X100.png,Huni,Seung-hoon Heo,上单,SKT,254,69,98,28
2,2,3,4.7,1.7,1.7,20.5,24.6,3.6,377.0,358.4,8.0,8.0,0.0,0.5,2,63.4,36.6,41,29.6,http://img1.famulei.com/z/0/p/172/2116513053659_100X100.png,Crazy,Jae-hee Kim,上单,bbq,195,73,71,15
3,3,4,5.9,2.1,1.6,18.4,26.5,3.5,372.7,376.9,8.3,8.3,0.0,0.4,1,59.8,51.9,27,30.5,http://img1.famulei.com/z/0/p/172/2115253482422_100X100.png,Shy,Sang-myeon Park,上单,ROX,160,57,44,14
4,4,5,5.4,2.5,2.7,23.9,26.5,3.2,511.1,396.4,8.6,8.6,0.1,0.5,4,61.3,66.0,53,35.2,http://img1.famulei.com/z/0/p/1610/1215112617122_100X100.png,Smeb,宋京浩,上单,ROX,291,135,144,35
5,5,6,5.4,2.1,1.4,19.3,28.8,3.2,381.0,372.3,7.9,7.9,0.1,0.5,2,57.8,66.7,45,31.3,http://img1.famulei.com/z/0/p/172/2113593713949_100X100.png,CuVee,李成振,上单,SSG,243,96,65,30
6,6,7,5.1,2.4,2.0,22.7,27.7,2.9,424.4,389.7,8.8,8.8,0.1,0.5,6,62.4,52.1,48,32.2,http://img1.famulei.com/z/0/p/172/2117033572625_100X100.png,MaRin,张庆欢,上单,AFs,248,118,96,25
7,7,8,5.0,2.4,1.7,20.5,25.9,2.7,412.2,370.9,8.2,8.2,0.0,0.4,5,61.0,44.4,45,30.7,http://img1.famulei.com/z/0/p/172/2115440966265_100X100.png,Expession,Bon-taek Koo,上单,KZ,226,111,80,20
8,8,9,5.3,2.8,2.0,24.2,26.5,2.5,489.5,370.7,7.9,7.9,0.1,0.5,0,61.9,50.0,12,32.2,http://img1.famulei.com/z/0/p/1612/2811343711862_100X100.png,SoHwan,Jun-yeong Kim,上单,JAG,64,34,24,6
9,9,10,5.6,2.9,1.7,22.3,29.5,2.5,447.5,364.5,7.8,7.8,0.1,0.5,2,61.4,50.0,50,34.3,http://img1.famulei.com/z/0/p/172/2116453748100_100X100.png,ADD,Kun-mo Kang,上单,MVP,282,147,86,25
10,10,11,5.1,2.6,1.4,18.8,27.3,2.4,342.6,347.6,7.6,7.6,0.0,0.6,0,60.3,31.6,19,30.7,http://img1.famulei.com/z/0/p/1612/1318255354467_100X100.png,Lindarang,Man-heung Heo,上单,ROX,98,51,27,6
11,11,12,5.0,2.7,1.5,18.5,30.7,2.4,353.6,339.1,7.6,7.6,0.1,0.5,0,58.8,25.0,32,31.8,http://img1.famulei.com/z/0/p/176/1318340966160_100X100.png,ikssu,Ik-su Jeon,上单,AFs,160,87,49,8
12,12,13,3.7,2.6,1.1,18.1,28.4,1.8,316.6,346.1,7.9,7.9,0.1,0.5,1,57.6,26.7,45,27.9,http://img1.famulei.com/z/0/p/172/2116575919508_100X100.png,Roach,Kang-hee Kim,上单,KDM,169,121,53,12
13,13,14,3.6,2.6,0.6,18.9,30.5,1.6,341.0,305.3,6.4,6.4,0.1,0.3,0,72.2,33.3,3,24.2,http://img1.famulei.com/z/0/p/174/0611000670348_100X100.png,Part,Part,上单,bbq,11,8,2,1
