,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,6.0,2.2,3.1,23.1,26.1,4.1,467.2,403.2,8.8,8.8,0.1,0.5,5,69.6,63.5,52,36.1,http://img1.famulei.com/z/0/p/1610/1215112617122_100X100.png,Smeb,宋京浩,上单,KT,317,117,165,33
1,1,2,5.7,2.2,3.2,25.2,27.4,4.0,528.1,418.8,9.0,9.0,0.1,0.5,6,65.3,72.3,47,38.1,http://img1.famulei.com/z/0/p/171/1217170954884_100X100.png,Khan,金东河,上单,KZ,270,105,154,34
2,2,3,3.5,1.7,2.2,21.5,26.7,3.3,415.9,390.3,8.8,8.8,0.1,0.5,2,60.9,61.7,47,32.3,http://img1.famulei.com/z/0/p/172/2113593713949_100X100.png,CuVee,李成振,上单,SSG,168,82,105,29
3,3,4,4.7,2.0,2.0,20.6,24.0,3.3,394.3,392.8,8.8,8.8,0.1,0.5,1,59.0,73.0,37,30.3,http://img1.famulei.com/z/0/p/1612/1318195073558_100X100.png,Untara,Ui-jin Park,上单,CJ,175,74,74,27
4,4,5,4.7,2.0,1.9,21.0,25.0,3.2,431.9,389.0,8.7,8.7,0.1,0.5,2,68.1,52.4,21,32.3,http://img1.famulei.com/z/0/p/1612/2811343711862_100X100.png,SoHwan,Jun-yeong Kim,上单,JAG,100,44,41,11
5,5,6,4.6,2.4,1.8,21.6,25.8,2.6,418.7,390.9,9.0,9.0,0.1,0.5,5,60.0,54.0,50,30.8,http://img1.famulei.com/z/0/p/172/2117033572625_100X100.png,MaRin,张庆欢,上单,AFs,230,123,94,27
6,6,7,4.1,2.3,2.1,23.5,26.8,2.6,424.0,375.0,8.2,8.2,0.1,0.5,1,66.0,47.6,21,31.7,http://img1.famulei.com/z/0/p/176/1318340966160_100X100.png,ikssu,Ik-su Jeon,上单,JAG,87,49,45,10
7,7,8,3.2,2.0,1.7,24.0,24.2,2.5,414.7,362.8,8.4,8.4,0.1,0.5,2,61.4,28.9,45,28.9,http://img1.famulei.com/z/0/p/172/2116513053659_100X100.png,Crazy,Jae-hee Kim,上单,bbq,147,90,79,13
8,8,9,3.1,2.0,1.8,24.8,28.4,2.4,392.0,372.8,8.7,8.7,0.1,0.5,2,61.3,30.0,20,29.8,http://img1.famulei.com/z/0/p/177/0313394076158_100X100.png,Kiin,Kiin,上单,EEW,63,41,37,6
9,9,10,4.6,2.8,1.8,19.7,26.7,2.3,347.6,358.3,7.8,7.8,0.0,0.5,2,64.6,39.4,33,30.0,http://img1.famulei.com/z/0/p/175/3112111296200_100X100.png,Lindarang,Man-heung Heo,上单,ROX,154,93,60,13
10,10,11,4.8,2.6,1.1,19.4,24.3,2.2,332.4,343.1,7.5,7.5,0.1,0.5,1,63.0,23.8,21,27.1,http://img1.famulei.com/z/0/p/175/3111174920621_100X100.png,Helper,Helper,上单,EEW,101,55,25,5
11,11,12,3.0,2.0,1.0,27.6,16.9,2.0,475.7,339.7,8.2,8.2,0.1,0.5,0,80.0,0.0,1,24.4,http://img1.famulei.com/z/0/p/176/1114022381970_100X100.png,Rascal,Rascal,上单,KZ,3,2,1,0
12,12,13,3.8,3.4,1.6,22.5,29.7,1.6,418.0,355.3,7.9,7.9,0.1,0.6,1,59.7,31.0,42,31.9,http://img1.famulei.com/z/0/p/172/2116453748100_100X100.png,ADD,Kun-mo Kang,上单,MVP,163,144,69,13
13,13,14,3.0,3.2,2.1,24.7,24.3,1.5,455.0,385.2,8.9,8.9,0.1,0.4,1,54.4,44.4,18,28.6,http://img1.famulei.com/z/0/p/172/2115123376518_100X100.png,Huni,Seung-hoon Heo,上单,SKT,54,58,38,8
14,14,15,3.1,3.3,1.2,17.8,27.1,1.3,345.1,366.1,8.5,8.5,0.1,0.4,0,55.0,36.4,11,26.7,http://img1.famulei.com/z/0/p/175/3112274216902_100X100.png,Shy,Sang-myeon Park,上单,ROX,35,37,14,4
