,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,5.4,1.1,2.1,21.5,25.8,6.6,447.9,412.6,8.6,8.6,0.2,0.7,2,62.3,88.9,27,35.8,http://img1.famulei.com/z/5693983/p/181/1719104539619_100X100.png,Hanabi,蘇嘉祥,上单,FW,148,31,59,24
1,1,2,7.1,2.0,1.7,20.0,22.3,4.4,423.7,389.5,7.9,7.9,0.1,0.5,0,60.1,71.4,7,32.4,http://img1.famulei.com/z/0/p/1610/1217113396629_100X100.png,MMD,游立宏,上单,FW,50,14,12,5
2,2,3,5.4,2.1,2.2,23.4,26.9,3.6,449.5,388.6,8.6,8.6,0.2,0.5,5,64.8,70.3,37,35.2,https://img1.famulei.com/z/5693983/p/181/2315332257972_100X100.png,Pk,謝宇庭,上单,GRX,200,78,82,26
3,3,4,6.6,2.0,0.5,7.1,15.8,3.5,137.9,254.9,1.8,1.8,0.3,1.8,1,71.8,42.9,42,32.8,http://img1.famulei.com/z/0/p/176/0721284141823_100X100.png,k,k,辅助,WS,280,85,21,18
4,4,5,4.7,1.7,1.4,25.4,25.5,3.4,492.6,386.5,8.5,8.5,0.1,0.5,3,67.7,42.4,33,32.8,http://img1.famulei.com/z/0/p/177/2310102530118_100X100.png,Rest,徐士傑,上单,JT,156,59,48,14
5,5,6,4.4,1.9,1.7,26.3,25.1,3.1,499.2,393.9,8.8,8.8,0.2,0.6,1,65.9,46.7,30,34.7,http://img1.famulei.com/z/0/p/176/0721212251072_100X100.png,Ziv,陈奕,上单,AHQ,132,58,52,14
6,6,7,3.6,1.8,1.7,23.9,26.4,3.0,490.7,404.7,9.0,9.0,0.1,0.5,3,54.2,55.6,36,32.5,http://img1.famulei.com/z/0/p/176/2214190474330_100X100.png,Vayn3z,陳翰,上单,M17,133,65,63,20
7,7,8,3.5,2.1,2.1,22.6,27.3,2.6,438.5,382.8,8.6,8.6,0.1,0.5,1,56.5,42.9,42,31.6,http://img1.famulei.com/z/0/p/176/0612034418930_100X100.png,XiaoLiang,吳亮德,上单,MAD,148,91,89,18
8,8,9,3.4,2.4,1.8,24.4,26.5,2.1,484.8,390.3,8.8,8.8,0.1,0.6,0,60.3,31.4,35,32.2,http://img1.famulei.com/z/2985229/p/179/1917232499981_100X100.png,Riris,白承民,上单,HKA,120,87,66,11
9,9,10,3.6,2.5,1.1,20.5,25.9,1.8,407.3,360.2,8.4,8.4,0.1,0.6,1,54.1,22.6,31,29.9,http://img1.famulei.com/z/0/p/176/0721252750205_100X100.png,Ninuo,黃金隆,上单,AFR,114,79,36,7
