,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,12.0,1.0,4.0,18.6,22.0,16.0,425.8,389.9,4.5,4.5,0.4,0.6,1,100.0,100.0,1,48.6,http://img1.famulei.com/z/0/p/175/2715590516400_100X100.png,candybaby,candybaby,打野,YG,12,1,4,1
1,1,2,6.6,1.7,2.4,20.5,23.9,5.1,436.8,384.9,7.5,7.5,0.1,0.5,2,64.1,80.6,36,34.1,http://img1.famulei.com/z/0/p/1610/1217113396629_100X100.png,MMD,游立宏,上单,FW,239,63,88,29
2,2,3,4.9,1.7,3.5,24.6,21.6,4.9,491.2,403.3,7.9,7.9,0.1,0.5,1,62.3,72.2,36,35.2,http://img1.famulei.com/z/0/p/176/0721212251072_100X100.png,Ziv,陈奕,上单,AHQ,179,62,128,26
3,3,4,6.0,2.3,1.6,16.6,23.7,3.2,313.9,362.1,7.1,7.1,0.1,0.5,0,72.4,35.7,28,29.6,http://img1.famulei.com/z/0/p/176/0212071222423_100X100.png,Ninuo,Ninuo,上单,FB,169,67,47,10
4,4,5,6.3,3.1,3.2,23.2,28.1,3.0,514.5,384.9,7.4,7.4,0.1,0.5,5,69.8,48.3,29,37.9,http://img1.famulei.com/z/0/p/176/0721163835170_100X100.png,MapleSnow,杨育伟,上单,HKE,183,91,93,14
5,5,6,3.2,2.2,1.5,19.6,22.3,2.1,330.9,348.9,7.6,7.6,0.0,0.5,1,68.0,16.7,24,25.8,http://img1.famulei.com/z/0/p/176/0310014262989_100X100.png,Rins,Rins,上单,WS,79,55,38,4
6,6,7,3.3,2.7,1.9,23.4,22.9,1.9,412.6,341.5,6.5,6.5,0.2,0.4,0,71.1,0.0,26,29.2,http://img1.famulei.com/z/0/p/176/0309543713649_100X100.png,k,k,上单,WS,88,71,50,3
7,7,8,4.3,3.1,1.6,17.6,21.1,1.8,328.1,360.2,7.1,7.1,0.1,0.5,0,57.3,27.3,11,26.7,http://img1.famulei.com/z/0/p/176/0311372894746_100X100.png,Vayn3z,Vayn3z,上单,M17,48,35,18,3
8,8,9,3.5,2.8,1.1,19.9,23.0,1.6,347.9,337.2,7.0,7.0,0.1,0.5,0,66.4,22.2,27,25.4,http://img1.famulei.com/z/0/p/176/0309334377415_100X100.png,Nexus,Nexus,上单,XG,97,78,30,6
9,9,10,1.0,3.0,3.0,20.4,26.1,1.3,352.6,338.9,8.0,8.0,0.0,0.4,0,66.6,0.0,1,27.8,http://img1.famulei.com/z/0/p/176/0612034418930_100X100.png,XiaoLiang,XiaoLiang,上单,HKA,1,3,3,0
10,10,11,2.0,3.0,0.0,19.6,31.1,0.6,277.4,311.5,7.4,7.4,0.1,0.4,0,100.0,0.0,2,21.9,http://img1.famulei.com/z/0/p/176/0310350657517_100X100.png,Mist,Mist,上单,XG,4,6,0,0
