,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,4.5,0.5,0.5,18.3,23.5,10.0,427.0,382.0,8.2,8.2,0.0,0.5,0,80.0,400.0,4,29.2,http://img1.famulei.com/z/0/p/176/0623574016061_100X100.png,mouse,陈宇浩,上单,EDG,18,2,2,4
1,1,2,7.8,2.2,3.1,20.8,24.1,4.9,368.8,386.7,7.5,7.5,0.2,0.5,7,67.7,73.3,45,35.4,http://img1.famulei.com/z/0/p/1610/1214303598748_100X100.png,Looper,张亨硕,上单,RNG,355,100,142,33
2,2,3,6.9,2.0,2.4,18.6,21.3,4.4,366.8,370.5,7.4,7.4,0.2,0.5,4,63.1,56.2,32,33.2,http://img1.famulei.com/z/0/p/172/2111262791728_100X100.png,Xiyang,胡彬,上单,OMG,223,67,77,18
3,3,4,9.0,2.5,1.0,18.6,22.3,4.0,335.7,369.0,8.5,8.5,0.2,0.5,0,71.4,100.0,2,30.6,http://img1.famulei.com/z/0/p/172/2112113140852_100X100.png,LetMe,严君泽,上单,RNG,18,5,2,2
4,4,5,6.5,2.3,2.4,22.2,25.4,3.8,411.9,383.5,7.8,7.8,0.2,0.5,7,70.8,51.1,47,34.3,http://img1.famulei.com/z/0/p/172/2111040856048_100X100.png,Loong,朱小龙,上单,VG,308,110,115,24
5,5,6,7.1,2.5,2.4,19.0,24.6,3.7,343.3,381.8,7.4,7.4,0.1,0.4,2,63.3,65.9,41,30.9,http://img1.famulei.com/z/0/p/176/0610504878836_100X100.png,Koro1,童扬,上单,EDG,314,113,106,29
6,6,7,4.9,2.2,3.2,20.9,24.1,3.7,416.0,394.2,7.9,7.9,0.1,0.5,2,65.7,48.8,41,34.3,http://img1.famulei.com/z/2733221/p/176/0611135359654_100X100.png,Zz1tai,刘志豪,上单,iG,203,91,135,20
7,7,8,6.0,2.2,1.7,18.1,21.5,3.5,317.4,366.8,7.5,7.5,0.1,0.5,2,63.7,59.3,51,28.1,http://img1.famulei.com/z/1988522/p/176/0613102273158_100X100.png,957,柯昌宇,上单,WE,325,120,97,32
8,8,9,6.2,2.5,2.7,18.4,21.9,3.5,376.3,370.5,7.2,7.2,0.1,0.4,1,61.7,59.0,39,31.3,http://img1.famulei.com/z/0/p/172/2110534853292_100X100.png,V,鲍波,上单,QG,243,100,107,23
9,9,10,5.1,2.5,3.0,25.1,24.4,3.1,463.4,407.8,8.5,8.5,0.2,0.4,2,72.7,54.3,46,33.2,http://img1.famulei.com/z/0/p/172/2111524557637_100X100.png,Flandre,李炫君,上单,Snake,238,119,139,25
10,10,11,5.2,2.6,2.5,21.7,23.4,2.9,404.5,371.0,7.3,7.3,0.1,0.5,3,63.7,35.9,39,32.4,http://img1.famulei.com/z/2554850/p/176/0718194466573_100X100.png,Gimgoon,金韩泉,上单,EPA,203,104,100,14
11,11,12,4.6,2.6,2.4,21.1,24.7,2.7,407.4,392.5,8.2,8.2,0.2,0.5,3,61.2,48.6,38,31.9,http://img1.famulei.com/z/0/p/172/2117033572625_100X100.png,MaRin,张庆欢,上单,LGD,178,99,92,18
12,12,13,6.4,3.5,2.1,19.1,21.9,2.4,325.0,332.7,6.3,6.3,0.1,0.4,0,75.0,0.0,7,27.2,http://img1.famulei.com/z/0/p/176/0610481784159_100X100.png,Memory,杨聚宝,上单,OMG,45,25,15,0
13,13,14,9.0,6.0,5.0,14.2,22.9,2.3,424.8,360.3,6.4,6.4,0.2,0.5,0,93.3,100.0,1,39.6,http://img1.famulei.com/z/0/p/171/1818512624764_100X100.png,Acorn,崔千柱,上单,LGD,9,6,5,1
14,14,15,6.0,4.0,2.0,11.6,21.1,2.0,170.5,335.5,5.4,5.4,0.1,0.5,0,72.7,0.0,1,22.9,http://img1.famulei.com/z/0/p/1612/0611503781707_100X100.png,Lazarus,Seong Sang-hyeon,上单,M3,6,4,2,0
15,15,16,3.6,3.0,1.5,19.4,27.5,1.7,336.2,347.9,7.8,7.8,0.1,0.5,0,61.3,25.9,27,29.1,http://img1.famulei.com/z/0/p/1612/0611021162169_100X100.png,XY,冯玉鑫,上单,M3,99,82,42,7
16,16,17,3.3,3.3,1.5,21.8,23.4,1.4,363.0,346.9,7.3,7.3,0.1,0.4,0,62.0,12.1,37,25.4,http://img1.famulei.com/z/0/p/1612/0218160285067_100X100.png,ss17,徐曌,上单,HYG,124,125,56,4
