,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,7.0,2.1,3.2,19.2,20.4,4.7,441.5,391.4,7.1,7.1,0.0,0.4,1,68.9,78.4,37,34.5,http://img1.famulei.com/z/0/p/1610/1217480520133_100X100.png,Expect,Ki Dae-han,上单,G2,261,81,121,29
1,1,2,6.3,1.8,1.8,18.0,22.7,4.5,371.5,368.6,7.1,7.1,0.1,0.4,2,61.1,58.3,24,30.6,http://img1.famulei.com/z/0/p/1612/2213345180096_100X100.png,Gamsu,Noh Young-Jin,上单,FNC,153,44,45,14
2,2,3,6.0,1.9,2.1,21.6,23.0,4.2,446.0,373.2,7.4,7.4,0.0,0.4,3,70.4,67.3,49,31.9,http://img1.famulei.com/z/0/p/1610/1214030744929_100X100.png,Odoamne,Andrei Pascu,上单,H2K,297,94,104,33
3,3,4,4.4,2.2,2.7,19.7,24.3,3.1,368.0,377.2,7.8,7.8,0.1,0.4,0,68.7,48.6,37,30.6,http://img1.famulei.com/z/0/p/1612/1618370090301_100X100.png,Cabochard,Lucas Simon-Meslet,上单,Vitality,166,84,100,18
4,4,5,5.3,2.6,2.6,21.2,25.8,3.0,432.0,387.2,8.0,8.0,0.1,0.4,3,69.3,55.0,40,34.0,http://img1.famulei.com/z/0/p/1612/1413090278197_100X100.png,Smittyj,Lennart Warkus,上单,GIA,215,104,104,22
5,5,6,5.2,2.9,3.2,21.5,24.8,2.9,452.9,391.3,8.0,8.0,0.0,0.5,2,66.0,24.4,45,34.5,http://img1.famulei.com/z/0/p/1610/1217391234726_100X100.png,Wunderwear,Martin Hansen,上单,SPY,238,131,145,11
6,6,7,5.5,2.4,1.7,17.4,25.3,2.9,336.7,361.8,7.4,7.4,0.1,0.4,1,68.5,45.9,37,28.7,http://img1.famulei.com/z/0/p/1612/1617285278756_100X100.png,Steve,Etienne Michels,上单,S04,204,92,66,17
7,7,8,4.4,3.0,2.7,23.3,25.3,2.3,476.8,381.0,7.8,7.8,0.1,0.5,3,62.2,45.8,48,34.5,http://img1.famulei.com/z/0/p/1612/1618045616808_100X100.png,Vizicsacsi,Tamás Kiss,上单,UOL,215,145,132,22
8,8,9,4.6,2.9,2.1,16.1,26.2,2.3,342.7,365.4,7.3,7.3,0.1,0.4,2,66.3,38.9,36,29.6,http://img1.famulei.com/z/0/p/177/2514302547389_100X100.png,SoaZ,Paul Boyer,上单,FNC,166,105,76,14
9,9,10,5.0,3.4,1.8,16.0,22.0,2.0,323.6,341.2,6.4,6.4,0.1,0.4,2,64.7,36.1,36,27.7,http://img1.famulei.com/z/0/p/1612/1616485231383_100X100.png,Parang,Sang-won Lee,上单,ROC,183,124,67,13
10,10,11,1.5,2.5,0.0,24.6,17.0,0.6,403.5,349.9,7.1,7.1,0.0,0.4,0,60.0,0.0,2,17.6,http://img1.famulei.com/z/0/p/1612/1617500297972_100X100.png,Werlyb,Jorge Casanovas Moreno-Torres,上单,FNC,3,5,0,0
