,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,6.0,0.5,1.5,16.4,38.5,15.0,204.1,336.9,3.9,3.9,0.6,0.8,1,93.7,50.0,2,41.9,http://img1.famulei.com/z/0/p/1612/1618370090301_100X100.png,Cabochard,Lucas Simon-Meslet,打野,Vitality,12,1,3,1
1,1,2,6.2,2.2,2.8,22.5,22.8,4.0,495.0,389.7,7.4,7.4,0.1,0.5,4,62.8,0.0,49,35.6,http://img1.famulei.com/z/0/p/1610/1218275238899_100X100.png,Hauntzer,Kevin Yarnell,上单,TSM,304,109,140,40
2,2,3,6.6,2.4,2.5,20.6,28.5,3.8,415.0,368.0,6.9,6.9,0.1,0.4,3,64.4,63.2,57,35.3,http://img1.famulei.com/z/0/p/1610/1214361050754_100X100.png,Impact,Eon-Young Jeong,上单,C9,381,138,144,36
3,3,4,4.8,2.2,2.5,17.3,24.7,3.2,344.7,362.6,6.9,6.9,0.1,0.4,4,60.1,34.0,47,30.2,http://img1.famulei.com/z/0/p/175/2519040510133_100X100.png,Lourlo,SAM JACKSON,上单,TL,228,106,118,16
4,4,5,5.8,2.5,1.7,15.2,30.0,3.0,276.2,363.0,7.2,7.2,0.2,0.6,1,71.7,0.0,8,34.9,http://img1.famulei.com/z/0/p/177/0413433498716_100X100.png,Brandini,Brandon Chen,上单,P1,47,20,14,3
5,5,6,5.5,3.1,3.4,22.2,24.1,2.8,445.0,397.9,7.6,7.6,0.1,0.5,4,73.1,52.2,46,34.7,http://img1.famulei.com/z/0/p/176/0915071797015_100X100.png,Ray,Ji Won Jeon ,上单,C9,254,147,158,24
6,6,7,6.1,3.5,3.8,24.9,23.7,2.8,605.2,406.4,7.6,7.6,0.1,0.4,0,66.2,60.4,53,39.2,http://img1.famulei.com/z/0/p/172/2115123376518_100X100.png,Huni,Seung-hoon Heo,上单,SKT,327,187,204,32
7,7,8,4.3,2.6,2.7,19.4,24.0,2.6,417.4,357.2,6.7,6.7,0.1,0.4,1,56.3,51.7,58,31.9,http://img1.famulei.com/z/0/p/1610/1217012542936_100X100.png,Darshan,Darshan Upadhyaha,上单,CLG,252,153,157,30
8,8,9,5.2,3.1,2.0,19.7,25.8,2.3,414.0,363.1,7.2,7.2,0.1,0.4,3,65.5,43.5,46,31.6,http://img1.famulei.com/z/0/p/175/2521595327752_100X100.png,Seraph,Shin Wu-Yeong,上单,ENVY,243,147,96,20
9,9,10,4.6,2.6,1.6,17.0,24.2,2.3,293.2,342.9,6.6,6.6,0.1,0.5,1,69.2,33.3,39,27.6,http://img1.famulei.com/z/0/p/1612/1617415298195_100X100.jpg,Zig,Derek Shao,上单,P1,182,104,64,13
10,10,11,4.4,3.4,1.8,18.4,27.2,1.8,379.5,339.2,6.6,6.6,0.1,0.4,2,62.0,34.9,43,29.2,http://img1.famulei.com/z/0/p/1612/1617413079501_100X100.png,Quas,Diego  Ruiz,上单,NRG,192,148,78,15
11,11,12,2.4,3.2,1.9,18.7,24.8,1.3,338.7,357.2,7.5,7.5,0.1,0.4,1,53.6,33.3,42,26.0,http://img1.famulei.com/z/0/p/176/0915200537896_100X100.png,kfo,Jeong-hun Park,上单,EF,101,136,83,14
12,12,13,2.0,3.0,1.0,14.9,26.8,1.0,174.8,285.2,3.8,3.8,0.1,0.7,0,75.0,0.0,1,23.4,http://img1.famulei.com/z/0/p/176/0623441956162_100X100.png,Jinoo,林辰祐,打野,LGD,2,3,1,0
