,Unnamed: 0,RANK,AVERAGE_ASSISTS,AVERAGE_DEATHS,AVERAGE_KILLS,DAMAGEDEALT_RATE,DAMAGETAKEN_RATE,KDA,MINUTE_DAMAGEDEALT,MINUTE_DAMAGETAKEN,MINUTE_ECONOMIC,MINUTE_HITS,MINUTE_WARDKILLED,MINUTE_WARDSPLACED,MVP,OFFERED_RATE,VICTORY_RATE,PLAYS_TIMES,F_SCORE,PLAYER_IMAGE,PLAYER_NAME,PLAYER_CHINESE_NAME,POSITION,TEAM_NAME,TOTAL_ASSISTS,TOTAL_DEATHS,TOTAL_KILLS,WIN
0,0,1,5.8,1.3,3.0,19.8,20.6,6.6,346.3,377.8,7.8,7.8,0.1,0.4,0,67.7,66.7,9,30.4,http://img1.famulei.com/z/0/p/1610/1217113396629_100X100.png,MMD,游立宏,上单,FW,53,12,27,6
1,1,2,5.8,1.6,3.2,23.5,23.2,5.4,487.1,424.6,8.7,8.7,0.2,0.5,3,59.5,95.7,23,36.7,http://img1.famulei.com/z/5693983/p/181/1719104539619_100X100.png,Hanabi,蘇嘉祥,上单,FW,134,38,74,22
2,2,3,6.9,1.5,0.5,7.1,13.6,4.8,124.4,248.0,1.6,1.6,0.3,1.6,0,64.6,61.5,39,30.5,http://img1.famulei.com/z/0/p/176/0721284141823_100X100.png,k,k,辅助,WS,270,61,23,24
3,3,4,5.1,2.0,2.7,23.7,26.1,3.7,431.7,383.8,8.3,8.3,0.1,0.5,4,65.0,47.6,42,34.1,https://img1.famulei.com/z/5693983/p/181/2315380278164_100X100.png,Rest,徐士傑,上单,JT,216,88,115,20
4,4,5,5.0,2.0,2.0,21.2,27.9,3.4,377.5,362.5,7.9,7.9,0.1,0.4,2,64.3,58.8,34,30.8,https://img1.famulei.com/z/5693983/p/181/2315460482679_100X100.png,XiaoLiang,吳亮德,上单,MAD,173,71,71,20
5,5,6,4.5,2.8,2.4,24.2,25.3,2.4,430.1,394.6,8.7,8.7,0.1,0.4,5,64.2,55.3,38,30.5,https://img1.famulei.com/z/3046263/p/186/2511042390142_100X100.png,erssu,erssu,上单,HKA,173,107,93,21
6,6,7,3.1,2.2,1.5,22.4,28.4,2.0,369.3,376.7,8.6,8.6,0.2,0.4,0,58.3,39.1,23,28.7,http://img1.famulei.com/z/0/p/176/2214190474330_100X100.png,Vayn3z,陳翰,上单,M17,72,52,36,9
7,7,8,4.4,2.8,1.4,11.2,24.5,2.0,181.3,350.6,7.2,7.2,0.1,0.4,0,39.1,80.0,5,21.2,https://img1.famulei.com/z/5693983/p/181/2315441156183_100X100.png,Rock,蔡忠廷,上单,MAD,22,14,7,4
8,8,9,3.0,2.5,1.9,24.2,25.0,1.9,417.6,375.3,8.6,8.6,0.1,0.5,2,54.3,30.0,30,28.5,http://img1.famulei.com/z/0/p/176/0721212251072_100X100.png,Ziv,陈奕,上单,AHQ,92,77,58,9
9,9,10,3.6,3.6,3.5,22.9,29.3,1.9,425.0,387.3,8.5,8.5,0.1,0.4,0,67.5,38.9,18,32.7,https://img1.famulei.com/z/5688126/p/186/2614531710823_100X100.png,PingPong,Park Jin Soo,上单,AFR,66,65,63,7
10,10,11,4.1,3.4,1.9,21.5,26.4,1.7,381.2,352.9,7.8,7.8,0.1,0.4,1,59.6,41.7,36,29.0,https://img1.famulei.com/z/5693983/p/181/2315332257972_100X100.png,Pk,謝宇庭,上单,GRX,150,123,69,15
11,11,12,4.5,3.5,1.5,32.4,18.4,1.7,620.3,360.1,9.0,9.0,0.4,0.4,0,75.0,0.0,2,30.6,http://img1.famulei.com/z/0/p/176/1611432932412_100X100.png,Moonblackk,Moonblackk,中单,,9,7,3,0
12,12,13,2.3,2.1,1.2,18.4,28.3,1.6,314.2,347.6,8.3,8.3,0.1,0.4,1,44.1,25.0,16,25.3,http://img1.famulei.com/z/0/p/176/0721252750205_100X100.png,Ninuo,黃金隆,上单,AFR,37,34,20,4
